Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
1.0,0,4.24,3.5,-4.06,5.0,361.8,23.5,50.0,50.0,-0.29,476.0,39.5,2.96,1,365.0,0.72,1073.4,-0.21,0.0,0.0,85,1080.0,34.4,48.21,49.61,32.08,33.42,32.85,28.97,29.2,39.15,38.72,21.3,15.32,18.41,20.04,48.3,29.44,29.11,29.14,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.1,0,4.24,3.5,-4.06,5.0,361.8,23.5,50.0,50.0,-0.3,476.0,39.5,3.0,1,364.66,0.72,1073.3,-0.17,0.0,0.0,85,1080.0,34.4,48.21,49.6,32.08,33.43,32.84,28.98,29.2,39.15,38.72,21.29,15.35,18.42,20.04,48.29,29.43,29.11,29.14,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.2,0,4.24,3.5,-4.16,5.0,361.8,23.5,50.0,50.0,-0.29,476.0,39.5,3.0,1,364.16,0.72,1063.3,-0.19,0.0,0.0,85,1080.0,34.4,48.2,49.59,32.08,33.44,32.83,28.99,29.2,39.15,38.72,21.27,15.37,18.42,20.04,48.28,29.43,29.11,29.15,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.3,0,4.24,3.5,-4.17,5.0,361.8,23.5,50.0,50.0,-0.27,476.0,39.5,3.0,1,364.0,1.08,1066.7,-0.19,0.0,0.0,85,1080.0,34.4,48.19,49.59,32.08,33.45,32.82,28.99,29.2,39.15,38.72,21.25,15.4,18.43,20.04,48.28,29.42,29.11,29.16,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.4,0,4.24,3.5,-4.12,5.0,361.8,23.5,50.0,50.0,-0.25,476.0,39.5,3.0,1,364.0,1.08,1076.7,-0.19,0.0,0.0,85,1080.0,34.4,48.18,49.58,32.08,33.45,32.81,29.0,29.2,39.15,38.72,21.24,15.43,18.44,20.04,48.27,29.41,29.11,29.17,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.5,0,4.24,3.5,-4.13,5.0,361.8,23.5,50.0,50.0,-0.24,476.0,39.5,3.0,1,364.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.17,49.57,32.08,33.46,32.8,29.01,29.2,39.15,38.72,21.22,15.45,18.45,20.04,48.26,29.4,29.11,29.18,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.6,0,4.24,3.5,-4.18,5.0,361.8,23.5,50.0,50.0,-0.22,476.0,39.5,3.0,1,364.0,1.08,1080.0,-0.17,0.0,0.0,85,1080.0,34.4,48.16,49.56,32.08,33.47,32.79,29.02,29.2,39.15,38.72,21.2,15.48,18.46,20.04,48.25,29.39,29.11,29.19,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.7,0,4.24,3.5,-4.34,5.0,361.8,23.5,50.0,50.0,-0.21,476.0,39.5,3.0,1,364.0,1.08,1080.0,-0.13,0.0,0.0,85,1080.0,34.4,48.15,49.55,32.08,33.48,32.79,29.03,29.2,39.15,38.71,21.18,15.5,18.46,20.04,48.24,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.8,0,4.25,3.5,-4.59,5.0,361.8,23.5,50.0,50.0,-0.19,476.0,39.5,3.0,1,364.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.15,49.54,32.08,33.47,32.78,29.02,29.2,39.15,38.7,21.18,15.52,18.46,20.03,48.23,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
1.9,0,4.26,3.5,-4.5,5.0,361.8,23.5,50.0,50.0,-0.18,476.0,39.5,3.0,1,364.33,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.46,32.79,29.01,29.2,39.14,38.7,21.18,15.54,18.45,20.02,48.22,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.0,0,4.27,3.5,-4.15,5.0,361.8,23.5,50.0,50.0,-0.16,476.0,39.5,3.0,1,364.83,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.45,32.8,29.0,29.2,39.13,38.69,21.19,15.55,18.44,20.01,48.21,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.1,0,4.28,3.5,-4.2,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1073.31,-0.17,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.44,32.81,28.99,29.2,39.12,38.68,21.2,15.57,18.43,20.0,48.21,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.2,0,4.28,3.5,-4.55,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1063.31,-0.23,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.43,32.82,28.98,29.2,39.11,38.67,21.21,15.59,18.42,19.99,48.2,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.3,0,4.29,3.5,-4.47,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1060.0,-0.17,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.42,32.83,28.97,29.2,39.1,38.66,21.22,15.61,18.41,19.98,48.19,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.4,0,4.3,3.5,-4.07,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1060.0,-0.17,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.42,32.84,28.96,29.2,39.1,38.65,21.23,15.62,18.4,19.97,48.18,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.5,0,4.31,3.5,-4.16,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.67,1.08,1060.0,-0.17,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.41,32.84,28.96,29.2,39.09,38.64,21.24,15.64,18.39,19.97,48.17,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.6,0,4.32,3.5,-4.61,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.17,1.08,1060.0,-0.17,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.4,32.85,28.95,29.2,39.08,38.64,21.25,15.66,18.39,19.96,48.16,29.38,29.11,29.2,26.85,0.0,0.0,34.5,6.0,88.5,8.0
2.7,0,4.33,3.5,-4.49,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.33,1.08,1060.0,-0.19,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.39,32.86,28.94,29.2,39.07,38.63,21.25,15.67,18.38,19.95,48.15,29.38,29.11,29.2,26.84,0.0,0.0,34.5,6.0,88.5,8.0
2.8,0,4.33,3.5,-3.94,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.83,1.08,1060.0,-0.23,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.39,32.87,28.95,29.2,39.06,38.63,21.26,15.67,18.36,19.94,48.15,29.38,29.11,29.2,26.83,0.0,0.0,34.5,6.0,88.5,8.0
2.9,0,4.33,3.5,-3.93,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.67,1.08,1060.0,-0.19,0.0,0.0,85,1080.0,34.4,48.14,49.54,32.08,33.39,32.87,28.96,29.2,39.06,38.63,21.26,15.67,18.34,19.93,48.14,29.38,29.11,29.2,26.83,0.0,0.0,34.5,6.0,88.5,8.0
3.0,0,4.33,3.5,-4.33,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.17,1.08,1060.0,-0.19,0.0,0.0,85,1080.0,34.4,48.13,49.54,32.08,33.39,32.87,28.97,29.2,39.06,38.63,21.26,15.67,18.32,19.92,48.14,29.38,29.11,29.2,26.82,0.0,0.0,34.5,6.0,88.5,8.0
3.1,0,4.33,3.5,-4.24,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.33,1.08,1066.69,-0.19,0.0,0.0,85,1080.0,34.4,48.12,49.54,32.08,33.39,32.87,28.98,29.2,39.06,38.63,21.26,15.67,18.31,19.91,48.14,29.38,29.11,29.2,26.81,0.0,0.0,34.5,6.0,88.5,8.0
3.2,0,4.33,3.5,-3.79,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.83,1.08,1076.69,-0.25,0.0,0.0,85,1080.0,34.4,48.11,49.54,32.08,33.39,32.87,28.99,29.2,39.06,38.63,21.26,15.67,18.29,19.9,48.14,29.38,29.11,29.2,26.8,0.0,0.0,34.5,6.0,88.5,8.0
3.3,0,4.33,3.5,-3.89,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,48.1,49.54,32.08,33.39,32.87,28.99,29.2,39.06,38.63,21.26,15.67,18.27,19.9,48.14,29.38,29.11,29.2,26.79,0.0,0.0,34.5,6.0,88.5,8.0
3.4,0,4.33,3.5,-4.39,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.17,0.0,0.0,85,1080.0,34.4,48.09,49.54,32.08,33.39,32.87,29.0,29.2,39.06,38.63,21.26,15.67,18.25,19.89,48.14,29.38,29.11,29.2,26.78,0.0,0.0,34.5,6.0,88.5,8.0
3.5,0,4.33,3.5,-4.49,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.67,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,48.08,49.54,32.08,33.39,32.87,29.01,29.2,39.06,38.63,21.26,15.67,18.24,19.88,48.14,29.38,29.11,29.2,26.77,0.0,0.0,34.5,6.0,88.5,8.0
3.6,0,4.33,3.5,-4.29,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.17,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.08,49.54,32.08,33.39,32.87,29.02,29.2,39.06,38.63,21.26,15.67,18.22,19.87,48.14,29.38,29.11,29.2,26.76,0.0,0.0,34.5,6.0,88.5,8.0
3.7,0,4.33,3.5,-4.23,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.33,1.08,1080.0,-0.17,0.0,0.0,85,1080.0,34.4,48.07,49.54,32.08,33.39,32.87,29.03,29.2,39.06,38.63,21.26,15.68,18.2,19.86,48.14,29.38,29.11,29.2,26.76,0.0,0.0,34.48,6.0,88.5,8.0
3.8,0,4.34,3.5,-4.28,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.83,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.06,49.54,32.08,33.39,32.87,29.02,29.2,39.06,38.63,21.26,15.68,18.17,19.86,48.14,29.38,29.11,29.2,26.76,0.0,0.0,34.42,6.0,88.5,8.0
3.9,0,4.35,3.5,-4.19,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1073.32,-0.17,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,29.01,29.2,39.05,38.63,21.26,15.69,18.15,19.86,48.14,29.38,29.1,29.2,26.76,0.0,0.0,34.37,6.0,88.5,8.0
4.0,0,4.35,3.5,-3.99,5.0,361.88,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1063.32,-0.15,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,29.0,29.2,39.04,38.63,21.26,15.7,18.12,19.86,48.14,29.38,29.09,29.2,26.76,0.0,0.0,34.32,6.0,88.5,8.0
4.1,0,4.36,3.5,-4.04,5.0,361.87,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1066.68,-0.21,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.99,29.2,39.04,38.63,21.26,15.71,18.09,19.86,48.14,29.38,29.09,29.2,26.76,0.0,0.0,34.27,6.0,88.5,8.0
4.2,0,4.37,3.5,-4.29,5.0,361.82,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1076.68,-0.17,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.98,29.2,39.03,38.63,21.26,15.72,18.07,19.86,48.14,29.38,29.08,29.2,26.76,0.0,0.0,34.21,6.0,88.5,8.0
4.3,0,4.38,3.5,-4.43,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.97,29.2,39.02,38.63,21.26,15.73,18.04,19.86,48.14,29.38,29.07,29.2,26.76,0.0,0.0,34.16,6.0,88.5,8.0
4.4,0,4.39,3.5,-4.48,5.0,361.88,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.17,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.96,29.2,39.01,38.63,21.26,15.74,18.02,19.86,48.14,29.38,29.06,29.2,26.76,0.0,0.0,34.11,6.0,88.5,8.0
4.5,0,4.4,3.5,-4.41,5.0,361.87,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.25,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.96,29.2,39.0,38.63,21.26,15.74,17.99,19.86,48.14,29.38,29.05,29.2,26.76,0.0,0.0,34.06,6.0,88.5,8.0
4.6,0,4.41,3.5,-4.26,5.0,361.82,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.95,29.2,38.99,38.63,21.26,15.75,17.96,19.86,48.14,29.38,29.04,29.2,26.76,0.0,0.0,34.01,6.0,88.5,8.0
4.7,0,4.41,3.5,-4.23,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.39,32.87,28.94,29.2,38.98,38.62,21.26,15.76,17.94,19.86,48.14,29.38,29.03,29.2,26.76,0.0,0.0,34.0,6.0,88.5,8.0
4.8,0,4.4,3.5,-4.28,5.0,361.88,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.38,32.86,28.94,29.2,38.97,38.61,21.26,15.75,17.94,19.87,48.14,29.37,29.03,29.2,26.76,0.0,0.0,34.0,6.0,88.5,8.0
4.9,0,4.39,3.5,-4.21,5.0,361.87,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,48.05,49.54,32.08,33.37,32.86,28.94,29.2,38.97,38.59,21.25,15.74,17.94,19.88,48.14,29.36,29.03,29.19,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.0,0,4.39,3.5,-4.06,5.0,361.82,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,48.04,49.54,32.08,33.36,32.85,28.94,29.2,38.96,38.57,21.24,15.73,17.94,19.89,48.13,29.36,29.03,29.18,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.1,0,4.38,3.5,-4.23,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.67,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,48.03,49.54,32.08,33.35,32.84,28.94,29.2,38.95,38.55,21.23,15.72,17.94,19.9,48.12,29.35,29.03,29.17,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.2,0,4.37,3.5,-4.63,5.0,361.88,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.17,1.08,1080.0,-0.23,0.0,0.0,85,1080.0,34.4,48.02,49.54,32.08,33.35,32.83,28.94,29.2,38.94,38.54,21.22,15.71,17.94,19.91,48.11,29.34,29.03,29.16,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.3,0,4.36,3.5,-4.6,5.0,361.87,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.33,1.08,1073.32,-0.21,0.0,0.0,85,1080.0,34.4,48.01,49.54,32.08,33.34,32.82,28.94,29.2,38.93,38.52,21.21,15.71,17.94,19.92,48.1,29.33,29.03,29.15,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.4,0,4.35,3.5,-4.25,5.0,361.82,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.83,1.08,1063.32,-0.15,0.0,0.0,85,1080.0,34.4,48.01,49.54,32.08,33.33,32.81,28.94,29.2,38.92,38.5,21.2,15.7,17.94,19.93,48.09,29.32,29.03,29.15,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.5,0,4.34,3.5,-4.39,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1066.68,-0.19,0.0,0.0,85,1080.0,34.4,48.0,49.54,32.08,33.32,32.8,28.94,29.2,38.91,38.48,21.19,15.69,17.94,19.93,48.08,29.31,29.03,29.14,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.6,0,4.33,3.5,-4.89,5.0,361.88,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1076.68,-0.15,0.0,0.0,85,1080.0,34.4,47.99,49.54,32.08,33.31,32.79,28.94,29.2,38.9,38.47,21.19,15.68,17.94,19.94,48.08,29.3,29.03,29.13,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.7,0,4.33,3.5,-4.79,5.0,361.87,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.21,0.0,0.0,85,1080.0,34.4,47.98,49.54,32.08,33.3,32.79,28.94,29.2,38.9,38.45,21.18,15.67,17.95,19.95,48.07,29.29,29.03,29.12,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.8,0,4.33,3.5,-4.24,5.0,361.82,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,365.0,1.08,1080.0,-0.19,0.0,0.0,85,1080.0,34.4,47.97,49.54,32.08,33.3,32.78,28.94,29.2,38.89,38.44,21.17,15.67,17.96,19.96,48.06,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
5.9,0,4.33,3.5,-4.34,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.67,1.08,1080.0,-0.15,0.0,0.0,85,1080.0,34.4,47.97,49.54,32.07,33.3,32.79,28.94,29.2,38.88,38.43,21.16,15.67,17.98,19.97,48.05,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
6.0,0,4.33,3.5,-4.94,5.0,361.8,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.17,1.08,1080.0,-0.09,1.0,0.0,85,1080.0,34.4,47.97,49.54,32.06,33.3,32.8,28.94,29.2,38.87,38.43,21.15,15.67,18.0,19.98,48.05,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
6.1,0,4.33,3.5,-4.97,5.0,361.83,23.5,50.0,50.0,-0.15,476.0,39.5,3.0,1,364.33,1.08,1073.33,-0.11,1.0,0.0,85,1080.0,34.4,47.97,49.54,32.05,33.3,32.81,28.94,29.2,38.86,38.42,21.14,15.67,18.02,19.99,48.05,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
6.2,0,4.33,3.5,-4.57,5.0,361.88,23.5,50.0,50.0,-0.14,476.0,39.5,3.0,1,364.83,1.08,1063.33,-0.13,0.38,0.0,85,1080.0,34.4,47.97,49.54,32.04,33.3,32.82,28.94,29.2,38.85,38.41,21.13,15.67,18.03,20.0,48.05,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
6.3,0,4.33,3.5,-4.88,5.0,361.84,23.5,50.0,50.0,-0.13,476.0,39.5,3.0,1,365.0,1.08,1060.0,-0.13,0.0,0.0,85,1080.0,34.4,47.97,49.54,32.04,33.3,32.83,28.94,29.2,38.84,38.4,21.12,15.67,18.05,20.0,48.05,29.29,29.03,29.11,26.76,0.0,0.0,34.0,6.0,88.5,8.0
6.4,0,4.33,3.5,-5.73,5.0,361.74,23.5,50.0,50.0,-0.13,476.0,39.5,3.0,1,365.0,1.08,1060.0,-0.09,0.0,0.0,85,1080.0,34.4,47.97,49.54,32.03,33.3,32.84,28.94,29.2,38.83,38.39,21.12,15.67,18.07,20.01,48.05,29.29,29.03,29.11,26.76,4.03,0.0,34.0,6.0,88.5,8.0
6.5,0,4.33,3.5,-5.93,5.0,361.7,23.5,50.0,50.0,-0.12,476.0,39.5,3.0,1,364.67,1.08,1066.67,-0.09,1.5,0.0,85,1080.0,34.4,47.97,49.54,32.02,33.3,32.84,28.94,29.2,38.83,38.38,21.11,15.67,18.09,20.02,48.05,29.29,29.03,29.11,26.76,8.88,0.0,34.0,6.0,88.5,8.0
