Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,2.56,,33.5,-14.455,31.0,379.78,39.84,,,,487.0,14.5,,0.0,,0.0,,0.9033333333333333,46.666666666666664,0.0,0.0,0.0,63.4,,,,,,,,,,,,,,,,,,24.535,2.7449999999999997,72.0,32.0,90,8
1,2.5777777777777775,,33.5,-13.29,31.0,379.82222222222225,39.84,,,,487.0,14.5,,0.0,,0.0,,0.6255555555555555,31.778888888888886,0.0,0.0,0.0,63.4,,,,,,,,,,,,,,,,,,18.705555555555556,4.572222222222222,72.0,32.0,90,8
2,2.5672727272727274,,33.5,-18.35818181818182,31.0,379.4918181818182,39.84,,,,487.0,14.5,,0.0,,0.0,,0.8036363636363636,50.46636363636364,0.0,0.0,0.0,63.4,,,,,,,,,,,,,,,,,,31.848181818181818,6.05,72.0,32.0,90,8
3,2.5733333333333333,,33.5,-19.39,31.0,379.3277777777778,39.84,,,,487.0,14.502222222222223,,0.0,,0.0,,0.5722222222222223,45.486666666666665,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,34.760000000000005,8.862222222222222,72.0,32.0,90,8
4,2.6,,33.5,-25.230909090909094,31.0,378.98272727272723,39.84,,,,487.0,14.811818181818182,,0.0,,0.0,,0.6272727272727273,56.47,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,41.049090909090914,10.66909090909091,72.0,32.0,90,8
5,2.6,,33.5,-44.117777777777775,31.0,377.7122222222222,39.84,,,,487.0,15.0,,0.0,,0.0,,1.4266666666666667,98.51,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,45.21666666666667,14.524444444444445,72.0,32.0,90,8
6,2.687272727272727,,33.5,-59.48818181818182,31.0,376.6263636363637,39.84,,,,487.0,15.0,,0.0,,0.0,,1.7072727272727273,105.90454545454546,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,46.843636363636364,20.171818181818182,72.0,32.0,90,8
7,2.9466666666666668,,33.5,-62.395555555555546,31.0,376.21444444444444,39.84,,,,487.0,15.0,,0.0,,0.0,,1.4866666666666666,89.32111111111111,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,44.22555555555556,26.01888888888889,72.0,32.0,90,8
8,3.232727272727273,,33.5,-28.36636363636364,31.0,378.14272727272726,39.84,,,,487.0,15.0,,0.0,,0.0,,0.40090909090909094,27.530909090909095,0.0,0.0,0.0,63.3,,,,,,,,,,,,,,,,,,33.45090909090909,29.11727272727273,72.0,32.0,90,8
9,3.2933333333333334,,33.5,-11.723333333333334,31.0,379.24,39.84,,,,487.0,15.002222222222223,,0.0,,0.0,,-0.09888888888888889,0.38333333333333336,0.0,0.0,0.0,63.2,,,,,,,,,,,,,,,,,,27.962222222222223,29.29444444444444,72.0,32.0,90,8
