Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,2.24,,30.0,-7.588333333333334,26.0,391.6000000000001,39.84,,,,571.0,29.0,,1.0,,0.0,,0.18166666666666667,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1,2.24,,30.0,-7.565555555555556,26.0,391.6,39.84,,,,571.0,28.799999999999997,,1.0,,0.0,,0.17555555555555558,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
2,2.1818181818181817,,30.0,-7.403636363636363,26.0,391.6,39.84,,,,571.0,28.504545454545454,,1.0,,0.0,,0.18636363636363634,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
3,2.1466666666666665,,30.0,-7.398888888888889,26.0,391.6,39.84,,,,571.0,28.299999999999997,,1.0,,0.0,,0.18333333333333332,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
4,2.12,,30.0,-7.321818181818181,26.0,391.5818181818182,39.84,,,,571.0,27.8,,1.0,,0.0,,0.17909090909090908,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
5,2.1155555555555554,,30.0,-7.457777777777778,26.0,391.53666666666663,39.84,,,,571.0,27.299999999999997,,1.0,,0.0,,0.17222222222222222,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
6,2.099090909090909,,30.0,-7.7,26.0,391.5,39.84,,,,571.0,26.8,,1.0,,0.0,,0.17909090909090908,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
7,2.0855555555555556,,30.0,-7.682222222222222,26.0,391.5,39.84,,,,571.0,26.5,,1.0,,0.0,,0.17888888888888888,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
8,2.1145454545454547,,30.0,-7.664545454545455,26.0,391.5,39.84,,,,571.0,26.295454545454547,,1.0,,0.0,,0.17272727272727273,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
9,2.151111111111111,,30.0,-7.714444444444445,26.0,391.5,39.84,,,,571.0,25.799999999999997,,1.0,,0.0,,0.18000000000000002,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
10,2.130909090909091,,30.0,-7.7,26.0,391.5,39.84,,,,571.0,25.3,,1.0,,0.0,,0.1781818181818182,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
11,2.1466666666666665,,30.0,-7.677777777777777,26.0,391.5,39.84,,,,571.0,24.799999999999997,,1.0,,0.0,,0.18555555555555556,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
12,2.109090909090909,,30.0,-7.661818181818182,26.0,391.5,39.84,,,,571.0,24.504545454545454,,1.0,,0.0,,0.18818181818181817,0.0,0.0,85.0,0.0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
13,2.0966666666666667,,30.0,-7.2555555555555555,26.0,391.5,39.84,,,,571.0,24.299999999999997,,1.0,,0.0,,0.1788888888888889,0.0,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
14,2.0854545454545454,,30.0,-7.23,26.0,391.5,39.84,,,,571.0,23.8,,1.0,,0.0,,0.17,0.0,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
15,2.1077777777777778,,30.0,-7.7988888888888885,26.0,391.4566666666667,39.84,,,,571.0,23.5,,1.0,,0.0,,0.17888888888888888,3.561111111111111,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,8.3,0.0,100.0,27.0,90,8
16,2.0854545454545454,,30.0,-13.381818181818181,26.0,391.0436363636363,39.84,,,,571.0,23.295454545454547,,1.0,,0.0,,1.0881818181818181,74.13727272727273,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,20.884545454545457,1.718181818181818,100.0,27.0,90,8
17,2.08,,30.0,-10.023333333333333,26.0,391.2444444444444,39.84,,,,571.0,22.799999999999997,,1.0,,0.0,,0.19111111111111112,22.38222222222222,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,17.984444444444442,3.743333333333333,100.0,27.0,90,8
18,2.08,,30.0,-12.210909090909091,26.0,391.0781818181818,39.84,,,,571.0,22.3,,1.0,,0.0,,0.4227272727272728,38.414545454545454,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,24.15818181818182,4.365454545454546,100.0,27.0,90,8
19,2.08,,30.0,-12.992222222222223,26.0,391.02,39.84,,,,571.0,22.0,,1.0,,0.0,,0.53,36.77444444444445,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,26.41444444444444,5.771111111111111,100.0,27.0,90,8
20,2.08,,30.0,-10.153636363636364,26.0,391.2081818181818,39.84,,,,571.0,21.795454545454547,,1.0,,0.0,,0.15636363636363637,16.185454545454544,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,28.479090909090907,6.347272727272727,100.0,27.0,90,8
21,2.046666666666667,,30.0,-12.564444444444444,26.0,391.0155555555555,39.84,,,,571.0,21.299999999999997,,1.0,,0.0,,0.39888888888888885,30.11,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,30.93,6.8133333333333335,100.0,27.0,90,8
22,2.079090909090909,,30.0,-10.445454545454545,26.0,391.1390909090909,39.84,,,,571.0,21.004545454545454,,1.0,,0.0,,0.16090909090909092,16.221818181818183,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,30.834545454545456,7.595454545454545,100.0,27.0,90,8
23,2.09,,30.0,-8.42,26.0,391.28444444444443,39.84,,,,571.0,20.799999999999997,,1.0,,0.0,,-0.003333333333333333,5.001111111111111,0.0,85.0,0.0,86.9,,,,,,,,,,,,,,,,,,31.57222222222222,7.7444444444444445,100.0,27.0,90,8
