Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.4000000000000001,,25.5,-2.2616666666666667,21.0,391.3999999999999,24.5,0.0,0.0,,574.0,30.5,0.0,1.0,0.0,0.0,0.0,-0.018333333333333333,0.0,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,22.0,90,8
1,0.4,,25.5,-2.3155555555555556,21.0,391.4,24.5,0.0,0.0,,574.0,30.25,0.0,1.0,0.0,0.0,0.0,-0.01,0.09777777777777778,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,22.0,90,8
2,0.4,,25.5,-2.9863636363636363,21.0,391.3118181818182,24.5,0.0,0.0,,574.0,30.0,0.0,1.0,0.0,0.0,0.0,-0.018181818181818184,1.178181818181818,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,1.88,0.0,100.0,22.0,90,8
3,0.4,,25.5,-4.4688888888888885,21.0,391.1955555555556,24.5,0.0,0.0,,574.0,30.0,0.0,1.0,0.0,0.0,0.0,0.27555555555555555,31.546666666666667,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,18.37,0.18333333333333332,100.0,22.0,90,8
4,0.4,,25.5,-4.9381818181818184,21.0,391.1518181818182,24.5,0.0,0.0,,574.0,30.0,0.0,1.0,0.0,0.0,0.0,0.2672727272727273,35.450909090909086,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,12.795454545454545,1.8018181818181818,100.0,22.0,90,8
5,0.4,,25.5,-4.699999999999999,21.0,391.2,24.5,0.0,0.0,,574.0,30.0,0.0,1.0,0.0,0.0,0.0,0.19666666666666666,22.61,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,15.03111111111111,2.628888888888889,100.0,22.0,90,8
6,0.4,,25.5,-4.038181818181818,21.0,391.2154545454545,24.5,0.0,0.0,,574.0,30.0,0.0,1.0,0.0,0.0,0.0,0.12363636363636364,12.743636363636364,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,14.627272727272727,3.261818181818182,100.0,22.0,90,8
7,0.4,,25.5,-4.1433333333333335,21.0,391.21777777777777,24.586666666666666,0.0,0.0,,574.0,29.75,0.0,1.0,0.0,0.0,0.0,0.1622222222222222,12.797777777777776,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,19.326666666666668,3.5544444444444445,100.0,22.0,90,8
8,0.4,,25.5,-6.791818181818181,21.0,390.9809090909091,24.67,0.0,0.0,,574.0,29.5,0.0,1.0,0.0,0.0,0.0,0.44181818181818183,31.245454545454546,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,23.435454545454547,4.670909090909091,100.0,22.0,90,8
9,0.4,,25.5,-4.634444444444444,21.0,391.14444444444445,24.59,0.0,0.0,,574.0,29.5,0.0,1.0,0.0,0.0,0.0,0.12444444444444445,13.530000000000001,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,23.623333333333335,5.962222222222222,100.0,22.0,90,8
10,0.4,,25.5,-3.3836363636363633,21.0,391.25454545454545,24.50090909090909,0.0,0.0,,574.0,29.5,0.0,1.0,0.0,0.0,0.0,-0.0009090909090909093,4.432727272727273,0.0,0.0,85.0,86.9,,,,,,,,,,,,,,,,,,26.793636363636367,6.15,100.0,22.0,90,8
