Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,,15.5,-1.0,16.0,392.1000000000001,24.5,,,,576.0,16.5,,1.0,,0.0,,0.19000000000000003,0.0,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,17.0,89.5,8
1,0.0,,15.5,-0.9777777777777779,16.0,392.1,24.5,,,,576.0,16.5,,1.0,,0.0,,0.1611111111111111,0.0,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,17.0,89.5,8
2,0.0,,15.5,-1.520909090909091,16.0,392.0681818181818,24.5,,,,576.0,16.5,,1.0,,0.0,,0.27454545454545454,10.93818181818182,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,8.765454545454546,0.0,100.0,17.0,89.5,8
3,0.0,,15.5,-4.595555555555555,16.0,391.75,24.5,,,,576.0,16.5,,1.0,,0.0,,0.7844444444444445,53.92777777777778,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,23.427777777777777,0.8833333333333333,100.0,17.0,89.5,8
4,0.0,,15.5,-9.775454545454545,16.0,391.23636363636365,24.50909090909091,,,,576.0,16.5,,1.0,,0.0,,0.9736363636363637,69.33545454545454,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,27.55,3.897272727272727,100.0,17.0,89.5,8
5,0.0,,15.5,-11.504444444444445,16.0,390.9888888888889,24.628888888888888,,,,576.0,16.5,,1.0,,0.0,,0.5655555555555556,60.28444444444444,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,30.372222222222224,6.934444444444445,100.0,17.0,89.5,8
6,0.0,,15.5,-9.202727272727273,16.0,391.20909090909095,24.67,,,,576.0,16.5,,1.0,,0.0,,0.2945454545454545,39.371818181818185,0.0,85.0,0.0,86.8,,,,,,,,,,,,,,,,,,36.41818181818182,8.223636363636363,100.0,17.0,89.5,8
7,0.0,,15.5,-13.067777777777778,16.0,390.78222222222223,24.67,,,,576.0,16.5,,1.0,,0.0,,0.6211111111111111,49.81666666666667,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,36.105555555555554,10.152222222222223,100.0,17.0,89.5,8
8,0.0,,15.5,-3.2927272727272725,16.0,391.6718181818182,24.67,,,,576.0,16.5,,1.0,,0.0,,0.007272727272727277,7.79,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,26.26090909090909,11.463636363636365,100.0,17.0,89.5,8
9,0.0,,15.5,-0.22,16.0,392.06111111111113,24.67,,,,576.0,16.5,,1.0,,0.0,,-0.23777777777777778,-5.314444444444444,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,27.678888888888892,10.843333333333334,100.0,17.0,89.5,8
10,0.0,,15.5,-2.2354545454545454,16.0,391.8363636363636,24.67,,,,576.0,16.5,,1.0,,0.0,,-0.16272727272727272,3.6900000000000004,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,32.86545454545455,10.188181818181818,100.0,17.0,89.5,8
11,0.0,,15.75,-8.643333333333334,16.0,391.2688888888889,24.67,,,,576.0,16.5,,1.0,,0.0,,0.14777777777777779,28.79888888888889,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,38.30222222222222,10.098888888888888,100.0,17.0,89.5,8
12,0.0,,16.0,-7.56,16.0,391.24363636363637,24.67,,,,576.0,16.5,,1.0,,0.0,,-0.04363636363636363,25.20818181818182,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,27.26181818181818,11.166363636363636,100.0,17.0,89.5,8
13,0.0,,16.0,2.06,16.0,392.21666666666664,24.67,,,,576.0,16.5,,1.0,,0.0,,-0.5933333333333333,-20.23888888888889,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,15.872222222222222,10.084444444444445,100.0,17.0,89.5,8
14,0.0,,16.0,-4.881818181818182,16.0,391.61454545454546,24.67,,,,576.0,16.5,,1.0,,0.0,,0.18363636363636363,14.37090909090909,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,35.97909090909091,8.145454545454545,100.0,17.0,89.5,8
15,0.0,,16.0,-13.705555555555556,16.0,390.6622222222222,24.67,,,,576.0,16.5,,1.0,,0.0,,0.7866666666666666,53.553333333333335,0.0,85.0,0.0,86.7,,,,,,,,,,,,,,,,,,33.44555555555556,10.126666666666667,100.0,17.0,89.5,8
