Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,,23.5,-0.9,22.0,392.8999999999999,37.51,,,,576.0,26.0,,0.0,,0.0,,0.21833333333333335,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
1,0.0,,23.5,-0.8788888888888889,22.0,392.9,37.51,,,,576.0,26.0,,0.0,,0.0,,0.21555555555555556,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
2,0.0,,23.5,-0.73,22.0,392.9,37.51,,,,576.0,26.0,,0.0,,0.0,,0.21545454545454545,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
3,0.0,,23.5,-0.7211111111111111,22.0,392.9,37.51,,,,576.0,26.0,,0.0,,0.0,,0.20333333333333334,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
4,0.0,,23.5,-0.7009090909090908,22.0,392.9,37.51,,,,576.0,26.0,,0.0,,0.0,,0.1990909090909091,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
5,0.0,,23.5,-0.7,22.0,392.9,37.51,,,,576.0,26.0,,0.0,,0.0,,0.19666666666666666,0.0,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,0.0,0.0,99.5,22.0,89.5,8
6,0.0,,23.5,-1.0872727272727274,22.0,392.85181818181815,37.51,,,,576.0,26.0,,0.0,,0.0,,0.23545454545454544,5.627272727272727,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,5.142727272727273,0.0,99.5,22.0,89.5,8
7,0.0,,23.5,-1.4444444444444444,22.0,392.80444444444447,37.51,,,,576.0,26.0,,0.0,,0.0,,0.21444444444444444,14.193333333333333,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,3.7277777777777774,0.02888888888888889,99.5,22.0,89.5,8
8,0.0,,23.5,-1.2245454545454544,22.0,392.81454545454545,37.51,,,,576.0,26.0,,0.0,,0.0,,0.16636363636363638,9.878181818181817,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,4.801818181818182,0.06363636363636363,99.5,22.0,89.5,8
9,0.0,,23.5,-1.8611111111111112,22.0,392.7744444444445,37.51,,,,576.0,26.0,,0.0,,0.0,,0.32666666666666666,22.986666666666665,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,12.537777777777778,0.0022222222222222222,99.5,22.0,89.5,8
10,0.0,,23.5,-2.9863636363636363,22.0,392.7,37.51,,,,576.0,26.0,,0.0,,0.0,,0.4572727272727273,35.96909090909091,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,14.989999999999998,0.7563636363636363,99.5,22.0,89.5,8
11,0.0,,23.5,-3.3133333333333335,22.0,392.67777777777775,37.51,,,,576.0,26.0,,0.0,,0.0,,0.45444444444444443,31.706666666666667,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,13.648888888888889,1.842222222222222,99.5,22.0,89.5,8
12,0.0,,23.5,-2.54,22.0,392.7,37.51,,,,576.01,26.0,,0.0,,0.0,,0.13363636363636364,18.00090909090909,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,14.764545454545454,2.328181818181818,99.5,22.0,89.5,8
13,0.0,,23.5,-6.302222222222222,22.0,392.4166666666667,37.51,,,,576.0111111111112,26.0,,0.0,,0.0,,0.6922222222222223,50.666666666666664,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,24.461111111111112,2.93,99.5,22.0,89.5,8
14,0.0,,23.5,-5.140909090909091,22.0,392.4472727272727,37.51,,,,576.02,26.0,,0.0,,0.0,,0.3645454545454545,33.96727272727273,0.0,0.0,0.0,88.5,,,,,,,,,,,,,,,,,,21.354545454545455,4.798181818181818,99.5,22.0,89.5,8
