Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,1.04,,32.0,-37.555,23.0,381.83166666666665,22.84,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.06,15.0,0.0,0.0,85.0,80.3,,,,,,,,,,,,,,,,,,45.51,96.78500000000001,92.0,23.0,90,8
1,1.008888888888889,,32.0,-36.833333333333336,23.0,381.9122222222222,22.84,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.025555555555555557,14.79888888888889,0.0,0.0,85.0,80.3,,,,,,,,,,,,,,,,,,45.437777777777775,96.42222222222222,92.0,23.0,90,8
2,0.9945454545454545,,32.0,-41.89272727272727,23.0,381.63818181818186,22.84,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.04818181818181819,17.347272727272728,0.0,0.0,85.0,80.3,,,,,,,,,,,,,,,,,,47.32272727272727,96.00090909090909,92.0,23.0,90,8
3,0.9855555555555555,,32.0,-81.03,23.0,378.59777777777776,22.776666666666667,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.43666666666666665,35.64111111111111,0.0,0.0,85.0,80.2,,,,,,,,,,,,,,,,,,53.39,96.10444444444445,92.0,23.0,90,8
4,0.9754545454545455,,32.0,-113.52,23.0,375.82272727272726,22.672727272727272,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6954545454545454,50.23363636363637,0.0,0.0,85.0,80.2,,,,,,,,,,,,,,,,,,53.42545454545454,97.62636363636362,92.0,23.0,90,8
5,0.9666666666666666,,32.0,-182.64333333333332,23.0,370.3533333333333,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.1677777777777778,78.99777777777778,0.0,0.0,85.0,80.1,,,,,,,,,,,,,,,,,,63.296666666666674,100.13666666666667,92.0,23.0,90,8
6,0.9599999999999999,,32.0,-207.23909090909092,23.0,367.8,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.2218181818181817,87.5409090909091,0.0,0.0,85.0,80.0,,,,,,,,,,,,,,,,,,61.03636363636363,104.28727272727274,92.0,23.0,90,8
7,0.9600000000000001,,32.0,-148.06,23.0,371.8355555555556,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7477777777777779,61.00111111111111,0.0,0.0,85.0,79.9,,,,,,,,,,,,,,,,,,52.05555555555556,107.56,92.0,23.0,90,8
8,0.959090909090909,,32.0,-169.78,23.0,370.26,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8554545454545455,66.6290909090909,0.0,0.0,85.0,79.9,,,,,,,,,,,,,,,,,,66.67727272727274,109.50090909090909,91.5,23.0,90,8
9,0.9333333333333333,,32.0,-242.92777777777778,23.0,364.23777777777775,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.278888888888889,93.24666666666667,0.0,0.0,85.0,79.8,,,,,,,,,,,,,,,,,,72.17666666666666,113.43111111111111,91.5,23.0,90,8
10,0.9409090909090909,,32.0,-237.42181818181817,23.0,364.1209090909091,22.67,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.1509090909090909,87.9090909090909,0.0,0.0,85.0,79.7,,,,,,,,,,,,,,,,,,70.87909090909092,117.72454545454546,91.5,23.0,90,8
11,0.9200000000000002,,32.0,-233.17999999999998,23.0,364.0522222222222,22.608888888888888,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0544444444444445,83.49333333333334,0.0,0.0,85.0,79.6,,,,,,,,,,,,,,,,,,71.14777777777778,121.74777777777778,91.5,23.0,90,8
12,0.92,,32.0,-204.26545454545456,23.0,365.8618181818182,22.503636363636364,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9409090909090909,72.08909090909091,0.0,0.0,85.0,79.5,,,,,,,,,,,,,,,,,,59.54909090909091,125.15636363636364,91.5,23.0,90,8
13,0.9200000000000002,,32.0,-90.26666666666668,23.0,374.47999999999996,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.24333333333333332,30.669999999999998,0.0,0.0,85.0,79.4,,,,,,,,,,,,,,,,,,46.121111111111105,126.72666666666666,91.0,23.0,90,8
14,0.92,,32.0,-39.70818181818182,23.0,378.7918181818182,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.12272727272727274,12.034545454545453,0.0,0.0,85.0,79.4,,,,,,,,,,,,,,,,,,39.28909090909091,126.41545454545454,91.0,23.0,90,8
15,0.9200000000000002,,32.0,68.58555555555556,23.0,387.5155555555556,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.87,-28.218888888888888,0.0,0.0,85.0,79.4,,,,,,,,,,,,,,,,,,0.0,124.94111111111111,91.0,23.0,90,8
16,0.92,,32.0,117.82363636363635,23.0,392.2327272727273,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-1.1727272727272728,-51.03090909090909,0.0,0.0,85.0,79.4,,,,,,,,,,,,,,,,,,0.0,120.7309090909091,91.0,23.0,90,8
17,0.9200000000000002,,32.0,119.46222222222224,23.0,393.07444444444445,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-1.2722222222222224,-53.72222222222222,0.0,0.0,85.0,79.4,,,,,,,,,,,,,,,,,,0.0,116.2811111111111,91.0,23.0,90,8
18,0.92,,32.02454545454545,109.1809090909091,23.0,392.82545454545453,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-1.2027272727272729,-51.02,0.0,0.0,85.0,79.5,,,,,,,,,,,,,,,,,,0.10727272727272727,111.85636363636364,91.0,24.0,90,8
19,0.9200000000000002,,32.37555555555556,63.21666666666667,23.0,389.82222222222225,22.5,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.8588888888888889,-32.02666666666667,0.0,0.0,85.0,79.6,,,,,,,,,,,,,,,,,,14.40777777777778,108.09444444444445,91.0,24.0,90,8
20,0.92,,32.5,-9.04,23.0,384.2445454545454,22.44,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.21727272727272728,1.541818181818182,0.0,0.0,85.0,79.6,,,,,,,,,,,,,,,,,,38.70636363636363,106.85181818181817,91.0,24.0,90,8
21,0.9466666666666667,,32.5,-94.0988888888889,23.0,377.6433333333333,22.34,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,35.888888888888886,0.0,0.0,85.0,79.5,,,,,,,,,,,,,,,,,,58.49111111111112,107.14222222222222,91.0,24.0,90,8
22,0.9309090909090909,,32.47545454545455,-174.82,23.0,370.8363636363636,22.34,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9618181818181818,69.45636363636363,0.0,0.0,85.0,79.5,,,,,,,,,,,,,,,,,,60.095454545454544,110.38454545454546,91.0,24.0,90,8
23,0.9333333333333333,,32.12444444444444,-195.25444444444443,23.0,368.6633333333333,22.34,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.991111111111111,75.33333333333333,0.0,0.0,85.0,79.43,,,,,,,,,,,,,,,,,,60.14111111111111,114.51555555555557,91.0,24.0,90,8
24,0.92,,32.0,-194.50363636363636,23.0,368.21636363636367,22.34,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9,71.80909090909091,0.0,0.0,85.0,79.3,,,,,,,,,,,,,,,,,,65.54727272727273,118.39545454545454,91.0,24.0,90,8
25,0.9200000000000002,,32.0,-228.58444444444447,23.0,365.15333333333336,22.34,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0711111111111111,81.46444444444444,0.0,0.0,85.0,79.3,,,,,,,,,,,,,,,,,,70.91444444444444,122.51555555555554,91.0,24.0,90,8
26,0.92,,32.0,-156.07454545454547,23.008181818181818,370.05181818181813,22.274545454545457,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6236363636363637,55.30181818181818,0.0,0.0,85.0,79.1,,,,,,,,,,,,,,,,,,50.01727272727272,126.16454545454545,90.77,24.0,90,8
27,0.9200000000000002,,32.0,-32.58555555555555,23.65,379.68111111111114,22.171111111111113,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.14444444444444446,9.383333333333333,0.0,0.0,85.0,79.1,,,,,,,,,,,,,,,,,,32.925555555555555,126.71555555555557,90.5,24.0,90,8
28,0.92,,32.0,-3.5009090909090905,24.0,382.3790909090909,22.17,0.0,0.0,,589.0,5.0,0.0,1.0,0.0,0.0,0.0,-0.2872727272727273,-1.160909090909091,0.0,0.0,85.0,79.1,,,,,,,,,,,,,,,,,,27.58727272727273,125.72454545454546,90.5,24.0,90,8
