Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.20000000000000004,,24.0,-8.246651666666667,19.0,383.70344,31.839700000000004,44.0,44.0,,553.0,39.0,0.0,1.0,387.51743000000005,0.0,0.0,0.017805,8.197388333333334,0.0,85.0,0.0,70.9,,,,,,,,,,,,,,,,,,26.564991666666668,35.158915,82.5,20.0,89.5,8
1,0.2,,24.0,10.551864444444444,19.0,385.39892444444445,31.8397,44.0,44.0,,553.0,39.0,0.0,1.0,388.9120388888889,0.0,0.0,-0.4371011111111111,-16.48867222222222,0.0,85.0,0.0,70.9,,,,,,,,,,,,,,,,,,18.747696666666666,34.740186666666666,82.5,20.0,89.5,8
2,0.2,,24.0,18.820705454545454,19.0,386.29239909090904,31.824004545454546,44.0,44.0,,553.0,38.952923636363636,0.0,1.0,390.0,0.0,0.0,-0.752139090909091,-32.48906181818182,0.0,85.0,0.0,70.9,,,,,,,,,,,,,,,,,,16.59887727272727,32.48988545454545,82.5,20.0,89.5,8
3,0.2,,24.0,19.637166666666666,19.0,386.5141777777778,31.711764444444448,44.0,44.0,,553.0,38.58134,0.0,1.0,390.0,0.0,0.0,-0.7854088888888888,-36.722164444444445,0.0,85.0,0.0,70.9,,,,,,,,,,,,,,,,,,15.230563333333334,29.943679999999997,82.5,20.0,89.5,8
4,0.2,,24.0,21.473385454545454,19.0,386.80595909090914,31.808535454545453,44.0,44.0,,553.0,38.5,0.0,1.0,390.28198818181824,0.0,0.0,-0.9677809090909091,-44.764607272727275,0.0,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,12.558754545454546,27.055759090909092,82.5,20.0,89.5,8
5,0.2,,24.0,26.163075555555555,19.0,387.32586888888886,31.8397,44.0,44.0,,553.0,38.5,0.0,1.0,391.22225444444445,0.0,0.0,-1.31915,-64.14696555555555,0.6143566666666667,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,6.321138888888889,23.23478,82.5,20.0,89.5,8
6,0.2,,24.0,22.620487272727274,19.0,387.14655,31.839699999999997,44.0,44.0,,553.0,38.5,0.0,1.0,390.7180818181818,0.0,0.0,-1.4337981818181817,-73.58735363636364,1.0,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,3.6390627272727274,18.34061909090909,82.5,20.0,89.5,8
7,0.2,,23.991814444444444,15.251517777777776,19.0,386.5871622222222,31.8397,44.0,44.0,,553.0,38.5,0.0,1.0,390.0,0.0,0.0,-1.4481522222222223,-74.94222222222223,1.0,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,3.125992222222222,13.221872222222222,82.5,20.0,89.5,8
8,0.2,,23.655776363636367,4.510671818181819,19.0,385.66785636363636,31.839699999999997,44.0,44.0,,553.0,38.45281090909091,0.0,1.0,389.35451454545455,0.0,0.0,-0.8523645454545455,-43.613350909090904,0.9090909090909091,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,15.75543,8.816025454545455,82.5,20.0,89.5,8
9,0.2,,23.5,-10.666987777777777,19.0,384.36959,31.8397,44.0,44.0,,553.0,38.08120333333333,0.0,1.0,388.27787,0.0,0.0,0.54666,35.470258888888885,0.0,85.0,0.0,71.0,,,,,,,,,,,,,,,,,,39.99026777777778,7.93115111111111,82.5,20.0,89.5,8
