Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,,20.0,-1.545,20.0,388.855,25.51,25.0,25.0,,564.0,20.5,0.0,1.0,392.0,0.0,0.0,0.16833333333333333,11.288333333333334,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,14.935,0.0,95.0,20.0,89.5,8
1,0.0,,20.0,-3.5888888888888886,20.0,388.67333333333335,25.51,25.0,25.0,,564.0,20.5,0.0,1.0,392.0,0.0,0.0,0.5277777777777778,38.962222222222216,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,11.818888888888889,1.3266666666666667,95.0,20.0,89.5,8
2,0.0,,20.0,-1.1572727272727272,20.0,388.89363636363635,25.51,25.0,25.0,,564.0,20.5,0.0,1.0,392.0,0.0,0.0,-0.3854545454545455,-1.5363636363636362,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,0.0,2.200909090909091,95.0,20.0,89.5,8
3,0.0,,20.0,-1.2433333333333332,20.0,388.9,25.51,25.0,25.0,,564.0,20.5,0.0,1.0,392.0,0.0,0.0,-0.3222222222222222,-7.567777777777778,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,0.016666666666666666,0.7277777777777777,95.0,20.0,89.5,8
4,0.0,,20.0,-4.634545454545454,20.0,388.61727272727273,25.483636363636364,25.0,25.0,,564.0,20.5,0.0,1.0,391.85636363636365,0.0,0.0,0.7481818181818182,43.89727272727273,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,24.83272727272727,1.0,95.0,20.0,89.5,8
5,0.0,,20.0,-15.236666666666666,20.0,387.7066666666667,25.35666666666667,25.0,25.0,,564.0,20.5,0.0,1.0,390.49111111111114,0.0,0.0,1.421111111111111,88.61555555555555,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,31.926666666666662,5.722222222222222,95.0,20.0,89.5,8
6,0.0,,20.0,-9.865454545454545,20.0,388.0481818181818,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,391.3781818181818,0.0,0.0,0.5136363636363637,38.084545454545456,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,34.016363636363636,9.895454545454545,95.0,20.0,89.5,8
7,0.0,,20.124444444444446,-7.108888888888888,20.0,388.2911111111111,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,391.93555555555554,0.0,0.0,0.3277777777777778,20.79111111111111,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,36.27,11.44111111111111,95.0,20.0,89.5,8
8,0.0,,20.346363636363638,-20.242727272727272,20.0,387.22272727272724,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,390.1290909090909,0.0,0.0,0.9572727272727274,58.01818181818182,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,40.56727272727273,13.738181818181818,95.0,20.0,89.5,8
9,0.0,,20.133333333333333,-12.243333333333332,20.0,387.73,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,390.7311111111111,0.0,0.0,0.41444444444444445,30.335555555555555,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,33.50222222222222,16.38222222222222,95.0,20.0,89.5,8
10,0.0,,20.345454545454547,-15.909090909090908,20.0,387.47818181818184,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,390.3109090909091,0.0,0.0,0.4509090909090909,36.53545454545454,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,39.38090909090909,17.14090909090909,95.0,20.0,89.5,8
11,0.0,,20.133333333333333,-17.524444444444445,20.0,387.29999999999995,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,390.0,0.0,0.0,0.4811111111111111,37.346666666666664,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,39.80555555555556,18.70111111111111,95.0,20.0,89.5,8
12,0.0,,20.472727272727273,-37.85181818181818,20.0,385.5663636363636,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,388.6218181818182,0.0,0.0,1.0536363636363637,74.92545454545456,0.0,85.0,0.0,81.0,,,,,,,,,,,,,,,,,,45.11181818181819,21.137272727272727,94.8,20.0,89.5,8
13,0.0,,20.5,-30.52444444444445,20.0,385.87333333333333,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,388.9244444444445,0.6077777777777778,0.0,0.7677777777777778,55.89888888888889,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,28.045555555555556,24.781111111111112,94.5,20.0,89.5,8
14,0.0,,20.5,12.057272727272727,20.0,389.55636363636364,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,392.90909090909093,3.813636363636364,0.0,-0.6818181818181818,-30.55090909090909,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,16.386363636363637,23.55818181818182,94.5,20.0,89.5,8
15,0.0,,20.5,-1.2077777777777778,20.0,388.6022222222222,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,391.93555555555554,1.058888888888889,0.0,-0.11666666666666667,-2.7677777777777783,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,32.67111111111112,21.538888888888888,94.5,20.0,89.5,8
16,0.0,,20.5,-34.38181818181818,20.0,385.8654545454546,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,388.93636363636364,0.0,0.0,1.0190909090909093,61.54272727272728,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,44.448181818181816,22.94,94.5,20.0,89.5,8
17,0.0,,20.5,-33.28666666666666,20.0,385.75333333333333,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,388.88444444444445,0.0,0.0,0.8655555555555555,53.91111111111111,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,43.38,26.375555555555554,94.5,20.0,89.5,8
18,0.0,,20.5,-36.47090909090909,20.0,385.34363636363634,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,388.2872727272727,0.0,0.0,0.8563636363636363,56.11727272727273,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,39.28090909090909,29.536363636363635,94.5,20.0,89.5,8
19,0.0,,20.5,-0.005555555555555635,20.0,388.32444444444445,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,391.30444444444447,0.0,0.0,-0.18000000000000002,-1.9777777777777783,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,21.86111111111111,30.56555555555555,94.5,20.0,89.5,8
20,0.0,,20.5,-4.0,20.0,388.1809090909091,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,391.6181818181818,0.0,0.0,-0.07545454545454545,2.5863636363636364,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,34.96636363636364,29.59181818181818,94.5,20.0,89.5,8
21,0.0,,20.5,-27.099999999999998,20.0,386.24111111111114,25.34,25.0,25.0,,564.0,20.5,0.0,1.0,389.2555555555556,0.0,0.0,0.5266666666666667,38.08888888888889,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,44.541111111111114,30.010000000000005,94.5,20.0,89.5,8
22,0.0,,20.5,-31.455454545454543,20.0,385.7009090909091,25.315454545454546,25.0,25.0,,564.0,20.5,0.0,1.0,388.5072727272727,0.0,0.0,0.6345454545454546,43.374545454545455,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,42.51545454545454,32.39818181818182,94.5,20.0,89.5,8
23,0.0,,20.5,-22.732222222222223,20.0,386.43555555555554,25.18888888888889,25.0,25.0,,564.0,20.5,0.0,1.0,389.0,0.0,0.0,0.37333333333333335,28.895555555555557,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,42.30555555555556,34.096666666666664,94.5,20.0,89.5,8
24,0.0,,20.5,-33.14818181818182,20.0,385.59272727272725,25.17,25.0,25.0,,564.0,20.5,0.0,1.0,388.4890909090909,0.0,0.0,0.6836363636363636,39.92363636363636,0.0,85.0,0.0,80.9,,,,,,,,,,,,,,,,,,45.57090909090909,35.846363636363634,94.5,20.0,89.5,8
25,0.0,,20.5,-50.52444444444445,20.0,383.9788888888889,25.17,25.0,25.0,,564.0,20.5,0.0,1.0,386.38444444444445,0.0,0.0,0.9922222222222222,60.00888888888889,0.0,85.0,0.0,80.8,,,,,,,,,,,,,,,,,,45.861111111111114,38.55,94.5,20.0,89.5,8
26,0.0,,20.5,-17.80727272727273,20.0,386.51454545454544,25.17,25.0,25.0,,564.0,20.5,0.0,1.0,389.3963636363636,0.0,0.0,0.23363636363636367,19.987272727272725,0.0,85.0,0.0,80.8,,,,,,,,,,,,,,,,,,29.85181818181818,40.60818181818182,94.5,20.0,89.5,8
27,0.0,,20.5,8.30111111111111,20.0,388.84222222222223,25.17,25.0,25.0,,564.0,20.5,0.0,1.0,392.23555555555555,0.0,0.0,-0.3488888888888889,-11.034444444444444,0.0,85.0,0.0,80.8,,,,,,,,,,,,,,,,,,21.304444444444446,40.16444444444445,94.5,20.0,89.5,8
28,0.0,,20.5,17.982727272727274,20.0,389.8363636363636,25.19454545454545,25.0,25.0,,564.0,20.5,0.0,1.0,393.03818181818184,0.0,0.0,-0.6472727272727273,-25.894545454545458,0.0,85.0,0.0,80.8,,,,,,,,,,,,,,,,,,19.542727272727273,38.13181818181818,94.5,20.0,89.5,8
29,0.0,,20.5,-0.14777777777777779,20.0,388.3955555555556,25.321111111111108,25.0,25.0,,564.0,20.5,0.0,1.0,392.0,0.0,0.0,-0.12666666666666665,-1.2366666666666668,0.0,85.0,0.0,80.8,,,,,,,,,,,,,,,,,,29.86777777777778,36.757777777777775,94.5,20.0,89.5,8
