Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.36000000000000004,,19.0,-2.4508633333333334,17.0,388.3999999999999,27.8389,16.0,15.0,,578.0,14.5,0.0,1.0,392.0,0.0,0.0,0.07438,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
1,0.36,,19.0,-2.5197322222222223,17.0,388.4,27.8389,16.0,15.0,,578.0,14.456667777777776,0.0,1.0,392.0,0.0,0.0,0.06600555555555555,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
2,0.36,,19.0,-2.4752372727272727,17.0,388.4,27.8389,16.0,15.0,,578.0,14.083173636363636,0.0,1.0,392.0,0.0,0.0,0.07685727272727273,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
3,0.36,,19.0,-2.530267777777778,17.0,388.4,27.8389,16.0,15.0,,578.0,14.0,0.0,1.0,392.0,0.0,0.0,0.07603555555555556,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
4,0.36,,19.0,-2.447490909090909,17.0,388.4,27.8389,16.0,15.0,,578.0,13.944268181818183,0.0,1.0,392.0,0.0,0.0,0.07321818181818182,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
5,0.36,,19.0,-2.4586988888888888,17.0,388.4,27.8389,16.0,15.0,,578.0,13.57076111111111,0.0,1.0,392.0,0.0,0.0,0.0705788888888889,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
6,0.36092363636363634,,19.0,-2.5338254545454544,17.0,388.4,27.8389,16.0,15.0,,578.0,13.444234545454547,0.0,1.0,392.0,0.0,0.0,0.06776545454545455,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
7,0.3989055555555556,,19.0,-2.433333333333333,17.0,388.4,27.8389,16.0,15.0,,578.0,13.070720000000001,0.0,1.0,392.0,0.0,0.0,0.07610888888888889,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
8,0.4,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,13.0,0.0,1.0,392.0,0.0,0.0,0.08412181818181817,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
9,0.4,,19.0,-2.5259866666666664,17.0,388.4,27.8389,15.654483333333335,15.0,,578.0,12.956536666666667,0.0,1.0,392.0,0.0,0.0,0.06930222222222221,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
10,0.40761636363636367,,19.0,-2.643451818181818,17.0,388.4,27.8389,15.181843636363636,15.0,,578.0,12.583013636363637,0.0,1.0,392.0,0.0,0.0,0.07052545454545454,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
11,0.43964000000000003,,19.0,-2.7037666666666667,17.0,388.4,27.8389,15.0,15.0,,578.0,12.456505555555557,0.0,1.0,392.0,4.906666666666666,0.0,0.08490555555555555,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
12,0.4727272727272727,,19.0,-2.8894454545454544,17.0,388.4,27.8389,15.0,15.0,,578.0,12.082973636363636,0.0,1.0,392.0,1.0036363636363637,0.0,0.07327454545454545,3.5,0.0,85.0,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
13,0.56,,19.0,-2.913558888888889,17.0,388.4,27.8389,15.0,15.0,,578.0,12.0,0.0,1.0,392.0,4.906666666666666,0.0,0.07260777777777777,3.5,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
14,0.3054545454545455,,19.0,-3.5927536363636365,17.0,388.36256,27.8389,15.0,15.0,,578.0,11.944102727272728,0.0,1.0,391.97286818181817,1.0036363636363637,0.0,0.20636909090909092,13.005581818181817,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,9.937885454545453,0.024148181818181815,95.0,17.0,89.5,8
15,0.7466666666666666,,19.0,-5.939931111111111,17.0,388.13267333333334,27.8389,15.0,15.0,,578.0,11.57055888888889,0.0,1.0,391.14425555555556,0.0,0.0,0.5361355555555556,35.87110333333333,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,15.080630000000001,1.1371866666666668,95.0,17.0,89.5,8
16,0.88,,19.0,-5.321726363636364,17.0,388.17381181818183,27.8389,15.0,15.0,,578.0,11.5,0.0,1.0,391.27265454545454,0.0,0.0,0.2740890909090909,20.139236363636364,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,9.186028181818182,2.662109090909091,95.0,17.0,89.5,8
17,0.88,,19.0,-3.569111111111111,17.0,388.3419977777778,27.8389,15.0,15.0,,578.0,11.5,0.0,1.0,392.0,0.0,0.0,-0.1707511111111111,-5.5577700000000005,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,0.9446022222222221,2.4854477777777775,95.0,17.0,89.5,8
18,0.88,,19.0,-3.826353636363636,17.0,388.30200818181817,27.8389,15.0,15.0,,578.0,11.444031818181818,0.0,1.0,392.0,0.0,0.0,-0.29121090909090913,-13.93526,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,0.0,1.3002345454545454,95.0,17.0,89.5,8
19,0.88,,19.0,-3.4746633333333334,17.0,388.36728999999997,27.8389,15.0,15.0,,578.0,11.070474444444445,0.0,1.0,392.0,0.0,0.0,-0.03160333333333334,-2.2394933333333333,0.0,85.0,0.0,81.8,,,,,,,,,,,,,,,,,,0.0,0.28579666666666664,95.0,17.0,89.5,8
