Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.17,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.1,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.18,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.2,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.19,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.3,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.17,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.4,2.24,,30.0,-7.59,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.17,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.5,2.24,,30.0,-7.54,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.21,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.6,2.24,,30.0,-7.51,26.0,391.6,39.84,,,,571.0,29.0,,1,,0.0,,0.2,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.7,2.24,,30.0,-7.56,26.0,391.6,39.84,,,,571.0,28.95,,1,,0.0,,0.17,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.8,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,28.9,,1,,0.0,,0.18,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
0.9,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,28.85,,1,,0.0,,0.15,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1.0,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,28.8,,1,,0.0,,0.14,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1.1,2.24,,30.0,-7.6,26.0,391.6,39.84,,,,571.0,28.75,,1,,0.0,,0.19,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1.2,2.24,,30.0,-7.59,26.0,391.6,39.84,,,,571.0,28.7,,1,,0.0,,0.22,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1.3,2.24,,30.0,-7.54,26.0,391.6,39.84,,,,571.0,28.65,,1,,0.0,,0.17,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
1.4,2.24,,30.0,-7.49,26.0,391.6,39.84,,,,571.0,28.6,,1,,0.0,,0.16,0.0,0.0,85,0,87.0,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,27.0,90,8
