Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,0.0,,19.5,-1.0,19.0,381.6,25.67,,,,518.0,15.0,,1,,0.0,,0.29,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.1,0.0,,19.5,-1.0,19.0,381.6,25.67,,,,518.0,15.0,,1,,0.0,,0.29,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.2,0.0,,19.5,-1.0,19.0,381.6,25.65,,,,518.0,15.0,,1,,0.0,,0.31,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.3,0.0,,19.5,-1.0,19.0,381.6,25.63,,,,518.0,15.0,,1,,0.0,,0.28,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.4,0.0,,19.5,-1.0,19.0,381.6,25.62,,,,518.0,15.0,,1,,0.0,,0.26,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.5,0.0,,19.5,-1.0,19.0,381.6,25.6,,,,518.0,15.0,,1,,0.0,,0.25,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.6,0.0,,19.5,-1.0,19.0,381.6,25.58,,,,518.0,15.0,,1,,0.0,,0.28,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.7,0.0,,19.5,-1.0,19.0,381.6,25.57,,,,518.0,15.0,,1,,0.0,,0.31,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.8,0.0,,19.5,-1.0,19.0,381.6,25.55,,,,518.0,15.0,,1,,0.0,,0.3,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
0.9,0.0,,19.5,-1.0,19.0,381.6,25.53,,,,518.0,15.0,,1,,0.0,,0.28,0.0,0.0,85,0.0,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,73.5,20.0,90,8
