Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,0.0,,20.0,-0.9,20.0,388.9,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,-0.05,0.0,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,6.73,0.0,95.0,20.0,89.5,8
0.1,0.0,,20.0,-1.08,20.0,388.9,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,-0.05,1.0,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,11.79,0.0,95.0,20.0,89.5,8
0.2,0.0,,20.0,-1.28,20.0,388.9,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.07,3.0,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,15.96,0.0,95.0,20.0,89.5,8
0.3,0.0,,20.0,-1.61,20.0,388.86,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.27,16.17,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,17.7,0.0,95.0,20.0,89.5,8
0.4,0.0,,20.0,-1.96,20.0,388.81,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.35,21.39,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,18.45,0.0,95.0,20.0,89.5,8
0.5,0.0,,20.0,-2.44,20.0,388.76,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.42,26.17,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,18.98,0.0,95.0,20.0,89.5,8
0.6,0.0,,20.0,-2.94,20.0,388.71,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.53,34.17,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,18.83,0.27,95.0,20.0,89.5,8
0.7,0.0,,20.0,-3.22,20.0,388.7,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.53,38.5,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,18.83,0.56,95.0,20.0,89.5,8
0.8,0.0,,20.0,-3.47,20.0,388.7,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.55,40.22,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,19.26,0.86,95.0,20.0,89.5,8
0.9,0.0,,20.0,-3.81,20.0,388.66,25.51,25.0,25.0,,564.0,20.5,0.0,1,392.0,0.0,0.0,0.6,44.28,0.0,85,0.0,81.0,,,,,,,,,,,,,,,,,,19.63,1.04,95.0,20.0,89.5,8
