Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,1.52,,27.0,-8.6,26.0,391.6,39.17,,,,574.0,26.0,,1,,0.0,,0.83,52.5,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,23.33,0.09,100.0,26.0,90,8
0.1,1.52,,27.0,-8.96,26.0,391.57,39.17,,,,574.0,26.0,,1,,0.0,,0.83,53.78,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,23.18,0.45,100.0,26.0,90,8
0.2,1.52,,27.0,-9.61,26.0,391.52,39.17,,,,574.0,26.0,,1,,0.0,,0.87,57.07,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,23.0,0.93,100.0,26.0,90,8
0.3,1.52,,27.0,-10.15,26.0,391.47,39.17,,,,574.0,26.0,,1,,0.0,,0.83,59.14,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,23.0,1.11,100.0,26.0,90,8
0.4,1.52,,27.0,-10.6,26.0,391.42,39.17,,,,574.0,26.0,,1,,0.0,,0.85,59.79,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,23.88,1.42,100.0,26.0,90,8
0.5,1.52,,27.0,-11.18,26.0,391.37,39.17,,,,574.0,26.0,,1,,0.0,,0.85,61.93,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,26.01,1.6,100.0,26.0,90,8
0.6,1.52,,27.0,-11.89,26.0,391.32,39.17,,,,574.0,26.0,,1,,0.0,,0.97,64.86,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.13,1.87,100.0,26.0,90,8
0.7,1.52,,27.0,-12.72,26.0,391.27,39.17,,,,574.0,26.0,,1,,0.0,,1.18,71.5,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.28,2.2,100.0,26.0,90,8
0.8,1.52,,27.0,-13.67,26.0,391.22,39.17,,,,574.0,26.0,,1,,0.0,,1.15,77.0,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.6,2.53,100.0,26.0,90,8
0.9,1.52,,27.0,-14.46,26.0,391.17,39.17,,,,574.0,26.0,,1,,0.0,,1.22,80.79,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,29.09,2.91,100.0,26.0,90,8
1.0,1.52,,27.0,-15.11,26.0,391.12,39.17,,,,574.0,26.0,,1,,0.0,,1.19,82.0,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,29.08,3.32,100.0,26.0,90,8
1.1,1.52,,27.0,-15.78,26.0,391.07,39.17,,,,574.0,26.0,,1,,0.0,,1.24,83.86,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.93,3.72,100.0,26.0,90,8
1.2,1.52,,27.0,-16.48,26.0,391.02,39.17,,,,574.0,25.95,,1,,0.0,,1.24,83.5,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.58,4.1,100.0,26.0,90,8
1.3,1.52,,27.0,-16.99,26.0,390.97,39.17,,,,574.0,25.9,,1,,0.0,,1.26,83.43,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.11,4.57,100.0,26.0,90,8
1.4,1.52,,27.0,-17.34,26.0,390.92,39.17,,,,574.0,25.85,,1,,0.0,,1.09,81.28,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,27.68,4.95,100.0,26.0,90,8
1.5,1.52,,27.0,-17.64,26.0,390.9,39.17,,,,574.0,25.8,,1,,0.0,,1.14,80.07,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.13,5.32,100.0,26.0,90,8
1.6,1.52,,27.0,-17.89,26.0,390.9,39.17,,,,574.0,25.75,,1,,0.0,,0.9,77.86,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,28.75,5.66,100.0,26.0,90,8
1.7,1.52,,27.0,-17.95,26.0,390.9,39.17,,,,574.0,25.7,,1,,0.0,,0.82,74.0,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,29.7,5.99,100.0,26.0,90,8
1.8,1.52,,27.0,-17.85,26.0,390.9,39.17,,,,574.0,25.65,,1,,0.0,,0.47,70.57,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,32.03,6.29,100.0,26.0,90,8
1.9,1.52,,27.0,-17.72,26.0,390.9,39.17,,,,574.0,25.6,,1,,0.0,,0.61,70.07,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,32.18,6.55,100.0,26.0,90,8
2.0,1.52,,27.0,-17.57,26.0,390.9,39.17,,,,574.0,25.55,,1,,0.0,,0.61,70.5,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,32.95,6.79,100.0,26.0,90,8
2.1,1.6,,27.0,-17.66,26.0,390.87,39.17,,,,574.0,25.5,,1,,0.0,,0.64,67.86,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,33.4,7.13,100.0,26.0,90,8
2.2,1.6,,27.0,-17.96,26.0,390.82,39.16,,,,574.0,25.5,,1,,0.0,,0.57,66.0,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,33.28,7.37,100.0,26.0,90,8
2.3,1.6,,27.0,-17.85,26.0,390.83,39.14,,,,574.0,25.5,,1,,0.0,,0.57,66.43,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,33.4,7.66,100.0,26.0,90,8
2.4,1.6,,27.0,-17.41,26.0,390.88,39.13,,,,574.0,25.5,,1,,0.0,,0.62,61.93,0.0,215,85,86.6,,,,,,,,,,,,,,,,,,34.07,7.86,100.0,26.0,90,8
