Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,0.0,,16.0,-2.6,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.1,0.0,,16.0,-2.6,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.2,0.0,,16.0,-2.38,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.21,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.3,0.0,,16.0,-2.08,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.23,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.4,0.0,,16.0,-2.15,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.5,0.0,,16.0,-2.35,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.6,0.0,,16.0,-2.33,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.7,0.0,,16.0,-2.23,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.18,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.8,0.0,,16.0,-2.2,18.0,386.6,25.01,,,,549.0,21.0,,0,,0.44,,0.18,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
0.9,0.0,,16.0,-2.2,18.0,386.6,25.01,,,,549.0,21.05,,0,,0.44,,0.21,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.0,0.0,,16.0,-2.31,18.0,386.6,25.01,,,,549.0,21.1,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.1,0.0,,16.0,-2.46,18.0,386.6,25.01,,,,549.0,21.15,,0,,0.44,,0.17,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.2,0.0,,16.0,-2.43,18.0,386.6,25.01,,,,549.0,21.2,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.3,0.0,,16.0,-2.33,18.0,386.6,25.01,,,,549.0,21.25,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.4,0.0,,16.0,-2.37,18.0,386.6,25.01,,,,549.0,21.3,,0,,0.44,,0.19,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.5,0.0,,16.0,-2.47,18.0,386.6,25.01,,,,549.0,21.35,,0,,0.44,,0.21,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.6,0.0,,16.0,-2.35,18.0,386.6,25.01,,,,549.0,21.4,,0,,0.44,,0.23,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.7,0.0,,16.0,-2.15,18.0,386.6,25.01,,,,549.0,21.45,,0,,0.44,,0.21,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.8,0.0,,16.0,-2.25,18.0,386.6,25.01,,,,549.0,21.5,,0,,0.44,,0.24,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
1.9,0.0,,16.0,-2.45,18.0,386.6,25.01,,,,549.0,21.59,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.0,0.0,,16.0,-2.39,18.0,386.6,25.01,,,,549.0,21.69,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.1,0.0,,16.0,-2.24,18.0,386.6,25.01,,,,549.0,21.79,,0,,0.44,,0.24,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.2,0.0,,16.0,-2.24,18.0,386.6,25.01,,,,549.0,21.89,,0,,0.44,,0.23,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.3,0.0,,16.0,-2.29,18.0,386.6,25.01,,,,549.0,21.99,,0,,0.44,,0.22,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.4,0.0,,16.0,-2.3,18.0,386.6,25.01,,,,549.0,22.09,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
2.5,0.0,,16.0,-2.3,18.0,386.6,25.01,,,,549.0,22.19,,0,,0.44,,0.2,0.0,0.0,0,0,77.9,,,,,,,,,,,,,,,,,,0.0,0.0,90.5,18.0,89.5,8
