Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,0.36,,19.0,-2.4,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.066,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.1,0.36,,19.0,-2.4,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.07628,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.2,0.36,,19.0,-2.42759,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.07572,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.3,0.36,,19.0,-2.47759,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.08656,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.4,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.07515,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.5,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.06657,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.6,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.05512,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.7,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.0466,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.8,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.0763,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
0.9,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.086,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
1.0,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.5,0.0,1,392.0,0.0,0.0,0.06541,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
1.1,0.36,,19.0,-2.5,17.0,388.4,27.8389,16.0,15.0,,578.0,14.47751,0.0,1,392.0,0.0,0.0,0.07689,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
1.2,0.36,,19.0,-2.52759,17.0,388.4,27.8389,16.0,15.0,,578.0,14.4275,0.0,1,392.0,0.0,0.0,0.07516,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
1.3,0.36,,19.0,-2.57759,17.0,388.4,27.8389,16.0,15.0,,578.0,14.3775,0.0,1,392.0,0.0,0.0,0.046,3.5,0.0,85,0.0,81.9,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,17.0,89.5,8
