Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0.0,0.24,,24.0,-1.7,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.19,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.1,0.24,,24.0,-1.7,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.2,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.2,0.24,,24.0,-1.7,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.24,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.3,0.24,,24.0,-1.7,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.25,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.4,0.24,,24.0,-1.74,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.22,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.5,0.24,,24.0,-1.79,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.25,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.6,0.24,,24.0,-1.76,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.21,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.7,0.24,,24.0,-1.71,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.19,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.8,0.24,,24.0,-1.74,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.2,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
0.9,0.24,,24.0,-1.79,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.21,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
1.0,0.24,,24.0,-1.8,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.21,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
1.1,0.24,,24.0,-1.8,25.0,386.8,23.0,,,,582,14.0,,1,,0.0,,0.22,0.0,0.0,85,0,75.1,,,,,,,,,,,,,,,,,,0.0,0.0,89.5,26.0,90,8
