Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,7.746666666666667,7.5,-11.936666666666667,11.0,389.9983333333333,12.339999999999998,10.0,10.0,-500.10833333333335,525.0,10.0,10.16,1.0,392.0,3.293333333333333,3982.941666666667,-0.31666666666666665,0.0,0.0,85.0,4261.706666666666,84.4,10.0,9.593333333333334,8.79,8.95,8.53,9.666666666666666,9.923333333333334,10.0,10.071666666666667,11.910000000000002,11.326666666666668,12.846666666666666,12.723333333333334,10.345,10.35,10.271666666666667,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
1,0.0,7.805555555555555,7.5,-14.216666666666667,11.0,389.7422222222222,12.34,10.0,10.0,-500.02777777777777,525.0,10.0,12.16777777777778,1.0,391.94777777777773,3.96,4737.515555555556,-0.33666666666666667,0.0,0.0,85.0,5003.3677777777775,84.4,9.998888888888889,9.887777777777778,8.848888888888888,8.957777777777778,8.584444444444445,9.725555555555555,9.983333333333333,9.996666666666666,10.012222222222222,11.848888888888888,11.39111111111111,12.725555555555555,12.786666666666667,10.284444444444444,10.35,10.327777777777778,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
2,0.0,7.829090909090909,7.5,-16.231818181818184,11.0,389.4045454545454,12.340000000000002,10.0,10.0,-499.92,525.0,10.0,14.771818181818183,1.0,390.8718181818182,5.450909090909091,5781.218181818182,-0.32181818181818184,0.0,0.0,85.0,6053.097272727272,84.4,9.938181818181818,10.402727272727274,8.87,9.024545454545454,8.6,9.74,10.0,9.925454545454546,10.0,11.824545454545454,11.458181818181819,12.605454545454545,12.874545454545455,10.196363636363635,10.35,10.28,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
3,0.0,7.893333333333334,7.5,-18.80333333333333,11.0,389.03,12.34,10.0,10.493333333333332,-499.9288888888889,525.0,10.0,17.38111111111111,1.0,390.0,6.08,6770.1577777777775,-0.31444444444444447,0.0,0.0,85.0,6918.506666666666,84.4,9.913333333333334,11.18,8.87,9.04,8.6,9.746666666666666,10.0,9.847777777777777,10.006666666666668,11.764444444444443,11.411111111111111,12.38888888888889,12.96888888888889,10.112222222222222,10.35,10.26,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
4,0.0,7.91,7.5,-19.296363636363637,11.0,388.9,12.340000000000002,10.0,11.0,-500.09,525.0,10.0,17.887272727272727,1.0,390.0,6.916363636363636,6985.745454545454,-0.31636363636363635,0.0,0.0,85.0,6965.868181818182,84.4,9.973636363636365,12.377272727272727,8.87,9.03090909090909,8.6,9.80090909090909,10.0,9.905454545454546,10.09909090909091,11.75,11.408181818181818,12.265454545454544,13.110000000000001,10.092727272727272,10.35,10.26,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
5,0.0,7.91,7.5,-18.915555555555557,11.0,388.9,12.34,10.052222222222222,11.0,-500.1022222222222,525.0,10.0,17.434444444444445,1.0,390.0,6.92,6823.985555555556,-0.31555555555555553,0.0,0.0,85.0,6752.268888888889,84.4,10.0,13.80888888888889,8.87,8.972222222222221,8.6,9.751111111111111,10.0,10.07,10.344444444444443,11.753333333333334,11.46888888888889,12.118888888888888,13.154444444444444,10.156666666666666,10.35,10.26,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
6,0.0,7.91,7.5,-18.295454545454547,11.0,388.9,12.340000000000002,10.997272727272728,11.13090909090909,-499.9945454545454,525.0,10.01,16.844545454545454,1.0,390.0,6.701818181818182,6576.124545454545,-0.3290909090909091,0.0,0.0,85.0,6520.880909090909,84.4,9.997272727272728,15.355454545454545,8.87,9.024545454545454,8.6,9.74,10.0,10.382727272727273,10.772727272727273,11.825454545454546,11.49,12.128181818181817,13.295454545454545,10.44,10.35,10.26,10.17,10.09,0.0,0.0,100.0,11.0,88.5,8.0
7,0.0,7.901111111111111,7.5,-17.825555555555557,11.0,388.9122222222222,12.34,11.0,12.0,-499.91888888888894,524.8933333333333,10.326666666666666,16.376666666666665,1.0,390.0,6.52,6376.723333333332,-0.3188888888888889,0.0,0.0,85.0,6336.25,84.4,9.936666666666667,16.923333333333332,8.87,9.04,8.6,9.74,10.0,10.75,11.36111111111111,11.991111111111111,11.564444444444444,12.397777777777778,13.38888888888889,10.918888888888889,10.35,10.26,10.166666666666666,10.09,0.0,0.0,100.0,11.0,88.5,8.0
8,0.0,7.833636363636364,7.5,-17.405454545454546,11.0,388.92727272727274,12.340000000000002,11.856363636363637,12.12909090909091,-218.62272727272727,524.6618181818181,10.5,15.957272727272727,1.0,390.0,6.301818181818183,6223.691818181818,-0.3172727272727273,0.0,0.0,85.0,6186.112727272726,84.4,9.91,18.35181818181818,8.875454545454545,9.04,8.6,9.749090909090908,10.0,11.385454545454545,12.066363636363635,12.302727272727275,11.652727272727274,12.515454545454544,13.392727272727273,11.706363636363635,10.355454545454545,10.266363636363636,10.108181818181817,10.09,0.0,0.0,100.0,11.0,88.5,8.0
9,0.0,7.819999999999999,7.5,-17.115555555555556,11.0,388.9777777777778,12.341111111111111,12.268888888888888,13.0,-0.33888888888888885,524.43,10.503333333333334,15.626666666666665,1.0,390.0,6.16,6096.425555555556,-0.32666666666666666,0.0,0.0,85.0,6071.518888888889,84.4,9.914444444444445,19.43111111111111,8.955555555555556,9.04,8.6,9.813333333333333,10.008888888888889,12.156666666666666,12.906666666666666,12.652222222222223,11.738888888888889,12.53,13.323333333333332,12.765555555555556,10.445555555555556,10.335555555555555,10.102222222222222,10.096666666666668,0.0,0.0,100.0,11.0,88.5,8.0
