Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,-1.0,-1.5,-15.946666666666667,-1.0,371.7383333333333,10.0,58.0,55.0,-0.31,475.0,5.0,13.25,1.0,373.0,5.026666666666666,4958.153333333333,0.07166666666666667,1.5,0.0,85.0,4949.466666666666,65.0,54.85999999999999,63.24,38.63,35.66,11.13,26.929999999999996,27.11,1.27,5.2,-1.96,-1.7,7.56,9.39,56.43,7.73,9.04,6.07,8.17,0.0,0.0,76.0,-1.0,88,8
1,0.0,-1.021111111111111,-1.5,-16.197777777777777,-1.0,371.6844444444444,10.0,58.0,55.0,-0.31,475.0,5.0,13.25,1.0,373.0,4.905555555555556,4923.213333333333,0.16666666666666666,7.881111111111112,0.0,85.0,4920.0,65.0,54.88666666666667,63.25444444444444,38.684444444444445,35.73,11.206666666666667,27.00111111111111,27.126666666666665,1.3077777777777777,5.245555555555556,-1.9222222222222223,-1.7,7.559999999999999,9.435555555555556,56.44555555555556,7.748888888888889,9.04,6.07,8.17,9.854444444444445,0.0,76.0,-1.0,88,8
2,0.0,-1.0772727272727274,-1.5,-28.62818181818182,-1.0,368.63363636363636,10.0,58.05090909090909,55.0,-0.31,475.0,5.0,13.25,1.0,370.3327272727273,4.886363636363637,4915.358181818182,1.7063636363636363,105.71454545454544,0.0,85.0,4920.0,65.0,55.04909090909091,63.32090909090909,38.93454545454545,35.93636363636364,11.521818181818182,27.232727272727274,27.24909090909091,1.5154545454545454,5.341818181818182,-1.7736363636363637,-1.7,7.531818181818181,9.506363636363636,56.526363636363634,7.814545454545455,9.02,6.091818181818183,8.142727272727273,34.71181818181818,2.8581818181818184,76.0,-1.0,88,8
3,0.0,-1.0611111111111111,-1.5,-52.43555555555556,-1.0,362.57222222222225,10.0,59.0,55.0,-0.31,475.0,5.0,13.46,1.0,363.91,4.897777777777778,4903.392222222222,2.191111111111111,138.48555555555558,0.0,85.0,4920.0,65.0,55.22333333333333,63.341111111111104,39.17666666666666,36.077777777777776,11.806666666666667,27.456666666666663,27.483333333333334,1.8344444444444445,5.382222222222222,-1.7033333333333334,-1.7,7.423333333333334,9.394444444444446,56.614444444444445,7.800000000000001,8.918888888888889,6.156666666666667,8.057777777777778,46.787777777777784,10.113333333333333,76.0,-1.0,88,8
4,0.0,-1.0027272727272727,-1.5,-79.89454545454545,-1.0,356.01454545454544,10.0,59.0,55.0,-0.31,475.0,5.0,13.566363636363635,1.0,357.23727272727274,4.92,4843.180909090909,2.268181818181818,145.13,0.0,85.0,4792.571818181818,65.0,55.38363636363636,63.438181818181825,39.35636363636364,36.335454545454546,12.152727272727274,27.753636363636364,27.680909090909093,2.101818181818182,5.596363636363637,-1.6563636363636363,-1.7,7.350909090909091,9.39,56.70272727272727,7.776363636363637,8.83,6.180000000000001,7.994545454545454,55.222727272727276,17.96727272727273,76.0,-1.0,88,8
5,0.0,-1.0,-1.5,-100.92777777777778,-1.0,350.9555555555555,10.0,59.0,55.394444444444446,-0.31,475.0,5.0,13.154444444444444,1.0,351.9766666666667,4.888888888888889,4620.045555555556,2.1344444444444446,140.14,0.0,85.0,4640.0,64.9,55.492222222222225,63.576666666666675,39.55,36.596666666666664,12.483333333333333,27.934444444444445,27.916666666666668,2.3444444444444446,5.573333333333333,-1.5277777777777777,-1.6733333333333331,7.5566666666666675,9.435555555555556,56.787777777777784,7.8999999999999995,8.963333333333333,6.318888888888889,7.989999999999999,55.24333333333333,25.655555555555555,76.0,-1.0,88,8
6,0.0,-1.0,-1.5,-100.20818181818181,-1.0,350.42727272727274,10.0,59.0,56.0,-0.3154545454545455,475.0,5.0,13.25,1.0,351.42,4.64,4642.766363636364,1.6736363636363636,113.4090909090909,0.0,85.0,4640.0,64.9,55.64454545454546,63.60545454545454,39.78545454545454,36.809090909090905,12.76909090909091,28.134545454545457,28.116363636363634,2.461818181818182,5.756363636363637,-1.500909090909091,-1.612727272727273,7.753636363636364,9.63090909090909,56.875454545454545,7.886363636363637,9.054545454545455,6.592727272727273,8.016363636363637,50.23454545454545,32.29545454545455,76.0,-1.0,88,8
7,0.0,-1.021111111111111,-1.5,-79.73111111111112,-1.0,354.35555555555555,10.0,59.0,56.0,-0.3522222222222222,475.0,5.0,13.151111111111112,1.0,355.09333333333336,4.64,4651.2444444444445,1.0333333333333334,76.25555555555555,0.0,85.0,4640.0,64.9,55.742222222222225,63.673333333333325,39.94777777777777,36.974444444444444,13.093333333333334,28.392222222222223,28.354444444444443,2.3922222222222222,6.014444444444445,-1.4188888888888889,-1.61,7.694444444444445,9.748888888888889,56.96333333333333,7.858888888888889,9.142222222222223,6.714444444444444,8.077777777777778,44.91111111111111,37.18666666666667,75.5,-1.0,88,8
8,0.0,-1.0772727272727274,-1.5,-38.52727272727273,-1.0,363.9318181818182,10.0,59.0,56.0,-0.20272727272727273,475.0,5.0,12.760909090909092,1.0,364.88363636363636,4.647272727272727,4656.25909090909,0.1318181818181818,26.493636363636366,0.0,85.0,4640.0,64.8,55.82818181818182,63.68,40.059090909090905,37.266363636363636,13.381818181818181,28.604545454545452,28.533636363636365,2.3863636363636362,6.054545454545454,-1.3127272727272727,-1.61,7.785454545454545,9.624545454545455,57.03272727272727,8.020909090909091,9.205454545454545,6.805454545454546,8.08,40.984545454545454,39.17090909090909,75.5,-1.0,88,8
9,0.0,-1.08,-1.5,-32.59111111111111,-1.0,365.88111111111107,10.0,59.0,56.0,-0.22111111111111112,475.0,5.0,12.596666666666668,1.0,367.3933333333333,4.671111111111111,4631.111111111111,0.043333333333333335,18.747777777777777,0.0,85.0,4640.0,64.8,55.91555555555556,63.68,40.21,37.44888888888889,13.704444444444444,28.72222222222222,28.70777777777778,2.568888888888889,6.5488888888888885,-1.1244444444444444,-1.61,7.848888888888889,9.826666666666666,57.056666666666665,8.196666666666665,9.21,6.653333333333333,8.056666666666667,41.32555555555555,39.99555555555556,75.5,-1.0,88,8
