Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,3.19,3.0,-4.741666666666666,11.0,379.2,23.84,53.0,51.0,-0.21666666666666667,483.0,43.0,3.75,1.0,382.0,1.4400000000000002,1449.86,-0.18833333333333332,0.0,0.0,85.0,1463.32,67.5,48.75,51.63,36.18,37.41,35.84,34.0,33.92,43.87,42.82,25.100000000000005,19.43,20.21,22.22,49.1,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1,0.0,3.22,3.0,-5.448888888888889,11.0,379.22222222222223,23.84,53.0,51.0,-0.17555555555555558,483.0,43.0,3.902222222222222,1.0,382.0,1.44,1479.9688888888888,-0.19777777777777777,0.0,0.0,85.0,1480.0,67.5,48.75,51.63,36.18,37.41,35.85888888888889,34.0,33.92,43.88777777777778,42.82,25.1,19.43,20.21,22.304444444444446,49.083333333333336,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
2,0.0,3.277272727272727,3.0,-5.02,11.0,379.23636363636365,23.84,53.0,51.0,-0.2609090909090909,483.0,43.0,3.8981818181818184,1.0,382.0,1.44,1480.0,-0.18454545454545454,0.0,0.0,85.0,1480.0,67.5,48.75,51.61181818181819,36.18,37.41,35.91727272727273,34.0,33.89272727272727,43.92545454545455,42.78909090909091,25.1,19.43,20.240909090909092,22.473636363636363,49.01818181818182,35.14,33.89272727272727,32.93,31.702727272727273,0.0,0.0,78.0,12.0,88.5,8
3,0.0,3.28,3.0,-5.111111111111111,11.0,379.2444444444444,23.84,53.0,51.0,-0.17666666666666667,483.0,42.88333333333333,3.8055555555555554,1.0,382.0,1.52,1480.0,-0.1811111111111111,0.0,0.0,85.0,1480.0,67.5,48.75,51.532222222222224,36.18,37.37888888888889,35.900000000000006,34.0,33.83111111111111,43.845555555555556,42.70333333333333,25.076666666666668,19.454444444444444,20.29888888888889,22.50888888888889,49.01,35.14,33.83111111111111,32.871111111111105,31.674444444444443,0.0,0.0,78.0,12.0,88.5,8
4,0.0,3.28,3.0,-5.281818181818182,11.0,379.25272727272727,23.84,52.23090909090909,51.0,-0.15,483.0,42.52727272727273,3.8518181818181816,1.0,382.0,1.4472727272727273,1480.0,-0.18363636363636363,0.0,0.0,85.0,1480.0,67.5,48.73181818181818,51.46545454545455,36.15909090909091,37.32272727272727,35.86363636363637,34.0,33.85272727272727,43.78272727272727,42.67454545454546,24.970000000000002,19.50909090909091,20.3,22.536363636363635,48.99272727272727,35.14,33.804545454545455,32.87,31.729090909090907,0.0,0.0,78.0,12.0,88.5,8
5,0.0,3.28,3.0,-5.1499999999999995,11.0,379.24666666666667,23.84,52.0,51.0,-0.15,483.0,42.5,3.888888888888889,1.0,382.0,1.44,1493.0577777777778,-0.17222222222222222,0.0,0.0,85.0,1550.9522222222222,67.5,48.67333333333333,51.44222222222223,36.101111111111116,37.34777777777778,35.91888888888889,34.0,33.916666666666664,43.75666666666667,42.757777777777775,24.821111111111108,19.54111111111111,20.327777777777776,22.48111111111111,48.93333333333333,35.14,33.74333333333333,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
6,0.0,3.25,3.0,-6.188181818181818,11.0,379.1818181818182,23.84,52.0,51.0,-0.14363636363636365,483.0,42.5,4.668181818181818,1.0,382.0,1.5127272727272727,1771.992727272727,-0.19454545454545455,0.0,0.0,85.0,1812.6745454545455,67.5,48.67,51.39636363636364,36.1,37.407272727272726,35.89818181818182,34.0,33.92,43.694545454545455,42.81727272727273,24.70727272727273,19.597272727272728,20.355454545454545,22.450909090909093,48.93,35.11363636363637,33.71636363636364,32.87,31.702727272727273,0.0,0.0,78.0,12.0,88.5,8
7,0.0,3.191111111111111,3.0,-6.573333333333333,11.0,379.17777777777775,23.84,52.0,51.0,-0.09333333333333332,483.0,42.5,4.75,1.0,382.0,1.7999999999999998,1839.9299999999998,-0.18555555555555556,0.0,0.0,85.0,1840.0,67.5,48.67,51.437777777777775,36.1,37.37888888888889,35.84111111111112,33.97333333333333,33.92,43.69,42.76222222222222,24.558888888888887,19.628888888888888,20.301111111111112,22.28,48.93,35.05222222222222,33.653333333333336,32.87,31.649999999999995,0.0,0.0,78.0,12.0,88.5,8
8,0.0,3.2209090909090907,3.0,-5.866363636363636,11.0,379.1818181818182,23.84,52.0,51.0,-0.15181818181818182,483.0,42.5,4.75,1.0,382.0,1.8,1831.0663636363636,-0.18636363636363634,0.0,0.0,85.0,1820.0636363636365,67.5,48.67,51.39636363636364,36.1,37.32272727272727,35.84,33.92090909090909,33.92,43.69,42.64545454545455,24.54090909090909,19.715454545454545,20.3,22.082727272727272,48.90909090909091,35.05,33.67636363636364,32.87,31.65,0.0,0.0,78.0,12.0,88.5,8
9,0.0,3.25,3.0,-6.118888888888889,11.0,379.16555555555556,23.84,52.0,51.0,-0.2744444444444445,483.0,42.5,4.75,1.0,382.0,1.7999999999999998,1800.0,-0.17222222222222222,0.0,0.0,85.0,1800.0,67.5,48.67,51.47222222222222,36.1,37.32,35.84,33.943333333333335,33.894444444444446,43.66777777777778,42.614444444444445,24.68,19.86,20.3,22.215555555555554,48.843333333333334,35.05,33.715555555555554,32.87,31.649999999999995,0.0,0.0,78.0,12.0,88.5,8
