Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,0.6916666666666668,0.0,-4.508333333333334,4.0,390.73,10.0,1.0,1.0,-500.3383333333333,512.0,5.0,2.6533333333333333,1.0,393.43333333333334,0.34,1029.4083333333333,-0.08,0.0,0.0,85.0,1273.381666666667,84.2,1.6866666666666668,0.7999999999999999,-1.17,-1.3216666666666665,-1.5066666666666666,-0.7533333333333333,-0.29333333333333333,1.425,0.5816666666666667,0.6466666666666666,2.705,3.33,3.936666666666667,2.018333333333333,0.06333333333333334,0.06333333333333334,0.22,-0.21333333333333335,0.0,0.0,100.0,5.0,88.5,8.0
1,0.0,0.18555555555555556,0.0,-6.198888888888889,4.0,390.34444444444443,10.0,1.0,1.0,-500.25444444444446,512.0,5.0,4.545555555555556,1.0,393.0,0.8933333333333332,1791.9566666666665,-0.05666666666666667,0.0,0.0,85.0,2056.7166666666667,84.2,0.6611111111111111,0.4600000000000001,-2.018888888888889,-2.1655555555555552,-2.3,-1.4133333333333333,-1.1466666666666667,-0.013333333333333329,-0.3111111111111111,0.12111111111111111,1.2544444444444443,1.3377777777777777,2.878888888888889,0.8877777777777778,-0.7200000000000001,-0.7322222222222222,-0.6911111111111111,-0.8155555555555556,0.0,0.0,100.0,5.0,88.5,8.0
2,0.0,0.18454545454545454,0.0,-8.839090909090908,4.0,389.8181818181818,10.0,1.0,1.0,-500.2336363636363,512.0,5.0,7.224545454545455,1.0,392.32727272727277,1.9345454545454546,2842.2663636363636,-0.06181818181818182,0.0,0.0,85.0,3104.86,84.2,0.10181818181818182,0.3727272727272727,-1.9636363636363638,-2.09,-2.2245454545454546,-1.241818181818182,-1.09,-0.19545454545454544,-0.19454545454545455,-0.03272727272727272,0.8536363636363636,1.14,3.036363636363636,0.4,-0.5181818181818182,-0.7154545454545455,-0.6545454545454545,-0.63,0.0,0.0,100.0,5.0,88.5,8.0
3,0.0,0.15666666666666668,0.0,-11.851111111111111,4.0,389.30555555555554,10.0,1.0,1.0,-500.22333333333336,512.0,5.0,9.898888888888889,1.0,391.73333333333335,2.9688888888888894,3876.3655555555556,-0.07,0.0,0.0,85.0,4158.642222222222,84.1,0.05,0.4033333333333333,-1.7966666666666669,-1.8900000000000001,-2.057777777777778,-1.0922222222222222,-0.9244444444444445,-0.051111111111111114,-0.044444444444444446,0.03222222222222223,0.8444444444444444,1.3444444444444443,3.3277777777777775,0.4,-0.31666666666666665,-0.5077777777777778,-0.48666666666666664,-0.48666666666666664,0.0,0.0,100.0,5.0,88.5,8.0
4,0.0,0.20636363636363636,0.0,-14.616363636363637,4.0,388.71727272727276,10.0,1.0,1.0,-500.19090909090914,512.0,5.0,12.684545454545455,1.0,390.50909090909096,4.330909090909091,4942.755454545454,-0.05,0.0,0.0,85.0,5208.500909090909,84.1,0.052727272727272734,0.5454545454545454,-1.7172727272727273,-1.7981818181818183,-1.978181818181818,-1.0136363636363637,-0.8418181818181818,0.030000000000000002,0.04363636363636363,0.05545454545454545,0.9063636363636364,1.5190909090909093,3.37,0.4,-0.3,-0.47,-0.4081818181818182,-0.4627272727272727,0.0,0.0,100.0,5.0,88.5,8.0
5,0.0,0.22,0.0,-17.197777777777777,4.0,388.1222222222222,10.0,1.0,1.0,-500.2344444444444,512.0,5.0,15.345555555555556,1.0,389.95000000000005,5.142222222222222,5989.333333333333,-0.05777777777777778,0.0,0.0,85.0,6256.454444444444,84.1,0.11333333333333334,1.0322222222222222,-1.7,-1.78,-1.96,-1.0,-0.82,0.05333333333333334,0.13,0.12000000000000001,0.9200000000000002,1.681111111111111,3.3755555555555556,0.40111111111111114,-0.30333333333333334,-0.47,-0.3933333333333333,-0.4066666666666667,0.0,0.0,100.0,5.0,88.5,8.0
6,0.0,0.22,0.0,-19.13909090909091,4.0,387.6463636363636,10.0,1.0,1.0,-500.2218181818182,512.0,5.0,17.63181818181818,1.0,389.00454545454545,6.374545454545455,6857.510909090909,-0.06727272727272728,0.0,0.0,85.0,6961.399090909091,84.1,0.14,1.9254545454545455,-1.7,-1.7800000000000002,-1.96,-1.0,-0.82,0.11818181818181818,0.20636363636363636,0.14,0.92,1.700909090909091,3.429090909090909,0.46090909090909093,-0.36818181818181817,-0.47,-0.46090909090909093,-0.4563636363636363,0.0,0.0,100.0,5.0,88.5,8.0
7,0.0,0.22,0.0,-19.44,4.0,387.5,10.0,1.0,1.488888888888889,-500.0588888888889,512.0,5.0,17.933333333333334,1.0,389.0,6.937777777777778,6971.81,-0.06333333333333334,0.0,0.0,85.0,6954.402222222223,84.1,0.1411111111111111,3.448888888888889,-1.7,-1.78,-1.96,-1.0,-0.82,0.14333333333333334,0.23555555555555557,0.14666666666666667,0.9200000000000002,1.6344444444444446,3.373333333333333,0.4911111111111111,-0.38,-0.4666666666666667,-0.54,-0.47,0.0,0.0,100.0,5.0,88.5,8.0
8,0.0,0.21363636363636365,0.0,-18.913636363636364,4.0,387.51,10.0,1.0,2.0,-500.09090909090907,512.0,5.0,17.472727272727273,1.0,389.0,6.956363636363636,6789.965454545454,-0.05090909090909091,0.0,0.0,85.0,6731.33909090909,84.1,0.19454545454545455,5.621818181818182,-1.7,-1.7800000000000002,-1.96,-0.990909090909091,-0.82,0.22272727272727275,0.4027272727272727,0.27090909090909093,0.9290909090909092,1.62,3.2854545454545456,0.5509090909090909,-0.23909090909090908,-0.40090909090909094,-0.4809090909090909,-0.47,0.0,0.0,100.0,5.0,88.5,8.0
9,0.0,0.1511111111111111,0.0,-18.302222222222223,4.0,387.5777777777778,10.0,1.0,2.0,-500.0133333333333,512.0,5.0,16.811111111111114,1.0,389.0,6.786666666666666,6548.231111111111,-0.060000000000000005,0.0,0.0,85.0,6497.5344444444445,84.1,0.1622222222222222,7.713333333333334,-1.7,-1.78,-1.96,-0.9166666666666666,-0.8166666666666667,0.44999999999999996,0.7266666666666667,0.31444444444444447,0.9966666666666667,1.62,3.1933333333333334,0.6433333333333333,-0.06333333333333334,-0.30777777777777776,-0.32333333333333336,-0.45222222222222225,0.0,0.0,100.0,5.0,88.5,8.0
10,0.0,0.14727272727272728,0.0,-17.754545454545454,4.0,387.6,10.0,1.670909090909091,2.8527272727272726,-496.4327272727273,511.9627272727273,5.0,16.254545454545454,1.0,389.0,6.454545454545454,6332.407272727272,-0.06181818181818182,0.0,0.0,85.0,6276.174545454545,84.1,0.14272727272727273,9.117272727272727,-1.7,-1.7800000000000002,-1.96,-0.8218181818181818,-0.7572727272727273,0.8,1.1763636363636363,0.3981818181818182,1.0190909090909093,1.62,3.040909090909091,0.920909090909091,0.11545454545454546,-0.15636363636363637,-0.08363636363636363,-0.23272727272727273,0.0,0.0,100.0,5.0,88.5,8.0
11,0.0,0.20888888888888887,0.0,-17.518888888888892,4.0,387.6677777777778,10.0,2.0,3.2644444444444445,-210.8,511.8577777777778,5.0,15.877777777777778,1.0,389.0,6.271111111111112,6166.841111111111,-0.061111111111111116,0.0,0.0,85.0,6136.7588888888895,84.1,0.1988888888888889,10.668888888888889,-1.6855555555555555,-1.78,-1.96,-0.6822222222222223,-0.7333333333333333,1.3566666666666667,1.8344444444444443,0.62,1.09,1.6133333333333335,2.91,1.3455555555555554,0.3577777777777778,-0.04666666666666666,0.11333333333333334,0.022222222222222223,0.0,0.0,100.0,5.0,88.5,8.0
12,0.0,0.22,0.0,-17.05909090909091,4.0,387.6818181818182,10.0,2.8527272727272726,4.0,-0.3909090909090909,511.7490909090909,5.0,15.536363636363637,1.0,389.0,6.196363636363636,6062.6618181818185,-0.051818181818181826,0.0,0.0,85.0,6040.66090909091,84.1,0.22,11.982727272727272,-1.45,-1.7554545454545454,-1.96,-0.7018181818181818,-0.6563636363636364,2.0500000000000003,2.630909090909091,0.8818181818181817,1.16,1.5327272727272727,2.555454545454545,2.2018181818181817,0.6272727272727273,0.10909090909090909,0.35818181818181816,0.2109090909090909,0.0,0.0,100.0,5.0,88.5,8.0
13,0.0,0.22,0.0,-16.625555555555554,4.0,387.68,10.0,3.2644444444444445,4.931111111111111,-0.41333333333333333,511.64000000000004,5.0,15.377777777777778,1.0,389.0,6.08,5982.281111111111,-0.05333333333333333,0.0,0.0,85.0,5960.814444444444,84.1,0.22444444444444445,13.31,-0.9133333333333334,-1.5422222222222224,-1.96,-0.57,-0.49222222222222217,2.8855555555555554,3.6244444444444444,1.14,1.1166666666666667,1.38,2.34,2.897777777777778,0.9522222222222223,0.2788888888888889,0.62,0.38333333333333336,0.0,0.0,100.0,5.0,88.5,8.0
