Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,10.87,2.5,-1.415,2.0,391.5,10.17,-1.0,-1.0,-500.04333333333335,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.20666666666666667,0.0,0.0,85.0,0.0,84.8,-0.7399999999999999,-0.7399999999999999,10.973333333333334,9.3,12.08,8.096666666666666,5.98,-1.0,-1.08,0.66,0.66,9.56,9.13,-0.395,4.24,3.1166666666666667,5.98,5.37,0.0,0.0,100.0,2.0,88.5,8.0
1,0.0,10.87,2.5,-1.4088888888888889,2.0,391.4577777777778,10.17,-1.0,-1.0,-500.1788888888889,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.22333333333333336,0.0,0.0,85.0,0.0,84.8,-0.74,-0.74,11.026666666666666,9.3,12.024444444444445,8.156666666666666,5.9766666666666675,-1.0,-1.08,0.6555555555555556,0.66,9.57,9.13,-0.4511111111111111,4.234444444444445,3.171111111111111,5.98,5.37,0.0,0.0,100.0,2.0,88.5,8.0
2,0.0,10.89090909090909,2.5,-1.3845454545454545,2.0,391.44363636363636,10.17,-1.0,-1.0,-500.2690909090909,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.21454545454545454,0.0,0.0,85.0,0.0,84.8,-0.7400000000000001,-0.7400000000000001,10.985454545454546,9.3,12.015454545454544,8.17,5.921818181818182,-1.0,-1.08,0.5990909090909091,0.67,9.627272727272727,9.139090909090909,-0.47,4.177272727272728,3.13,5.989090909090908,5.37,0.0,0.0,100.0,2.0,88.5,8.0
3,0.0,11.03111111111111,2.5,-1.4188888888888889,2.0,391.4133333333333,10.17,-1.0,-1.0,-499.4411111111111,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.19666666666666666,0.0,0.0,85.0,0.0,84.8,-0.74,-0.74,11.026666666666666,9.3,12.077777777777778,8.17,5.967777777777778,-1.0,-1.08,0.6444444444444444,0.7377777777777778,9.584444444444445,9.2,-0.47,4.217777777777778,3.1744444444444446,6.055555555555555,5.37,0.0,0.0,100.0,2.0,88.5,8.0
4,0.0,11.11,2.5,-1.3927272727272728,2.0,391.4154545454545,10.17,-1.0,-1.0,-199.21727272727273,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.1881818181818182,0.0,0.0,85.0,0.0,84.8,-0.7400000000000001,-0.7400000000000001,10.985454545454546,9.31,12.090000000000002,8.17,5.98,-1.0,-1.0927272727272728,0.66,0.75,9.636363636363637,9.222727272727273,-0.47,4.177272727272728,3.1899999999999995,6.079090909090909,5.37,0.0,0.0,100.0,2.0,88.5,8.0
5,0.0,11.061111111111112,2.5,-1.3866666666666667,2.0,391.4,10.17,-1.0,-1.0,-0.35,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.21888888888888888,0.0,0.0,85.0,0.0,84.8,-0.74,-0.74,11.026666666666666,9.37,12.09,8.17,5.98,-1.0,-1.1677777777777778,0.66,0.75,9.665555555555557,9.296666666666667,-0.47,4.227777777777778,3.19,6.137777777777778,5.37,0.0,0.0,100.0,2.0,88.5,8.0
6,0.0,11.05,2.5,-1.3927272727272728,2.0,391.41,10.17,-1.0,-1.0,-0.3663636363636364,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.21818181818181817,0.0,0.0,85.0,0.0,84.8,-0.7400000000000001,-0.7400000000000001,10.978181818181818,9.324545454545456,12.084545454545456,8.17,5.98,-1.0,-1.2363636363636363,0.66,0.75,9.799090909090909,9.375454545454545,-0.47,4.31,3.1899999999999995,6.08909090909091,5.37,0.0,0.0,100.0,2.0,88.5,8.0
7,0.0,11.041111111111112,2.5,-1.412222222222222,2.0,391.41,10.17,-1.0,-1.0,-0.41111111111111115,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.20222222222222222,0.0,0.0,85.0,0.0,84.8,-0.7366666666666667,-0.74,10.965555555555557,9.377777777777778,12.027777777777779,8.17,5.98,-1.0,-1.1833333333333331,0.6555555555555556,0.75,9.83,9.39,-0.46888888888888886,4.33,3.19,6.076666666666666,5.38,0.0,0.0,100.0,2.0,88.5,8.0
8,0.0,10.953636363636365,2.5,-1.39,2.0,391.4,10.265454545454546,-1.0,-1.0,-0.3790909090909091,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.20545454545454545,0.0,0.0,85.0,0.0,84.8,-0.6763636363636364,-0.7400000000000001,11.030909090909091,9.39,12.075454545454546,8.17,5.98,-1.0,-1.1809090909090907,0.59,0.75,9.83,9.39,-0.4145454545454545,4.33,3.1899999999999995,6.141818181818182,5.446363636363636,0.0,0.0,100.0,2.0,88.5,8.0
9,0.0,10.81111111111111,2.5,-1.3866666666666667,2.0,391.4,10.34,-1.0,-1.0,-0.33555555555555555,505.0,5.0,0.0,1.0,394.0,0.0,0.0,-0.2,0.0,0.0,85.0,0.0,84.8,-0.7144444444444444,-0.74,11.05,9.39,12.09,8.17,5.98,-1.0,-1.248888888888889,0.57,0.75,9.836666666666666,9.382222222222222,-0.4511111111111111,4.33,3.1966666666666668,6.164444444444445,5.46,0.0,0.0,100.0,2.0,88.5,8.0
