Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,3.6300000000000003,3.5,-1.6000000000000003,9.0,383.3066666666667,10.0,5.0,5.0,-0.31,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.375,0.0,0.0,85.0,0.0,67.4,4.41,4.338333333333334,3.6466666666666665,3.6300000000000003,3.5400000000000005,4.5,4.33,4.923333333333333,4.85,4.76,5.2,6.25,7.29,4.68,4.76,4.76,4.59,4.68,0.0,0.0,74.0,9.0,89,8
1,0.0,3.6300000000000003,3.5,-1.6,9.0,383.3177777777778,10.0,5.0,5.0,-0.31,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.35444444444444445,0.0,0.0,85.0,0.0,67.4,4.414444444444445,4.3933333333333335,3.703333333333333,3.6300000000000003,3.54,4.4911111111111115,4.33,4.863333333333333,4.85,4.76,5.2,6.267777777777777,7.272222222222222,4.68,4.76,4.76,4.59,4.68,0.0,0.0,74.0,9.0,89,8
2,0.0,3.63,3.5,-1.581818181818182,9.0,383.3,10.0,5.0,5.0,-0.30727272727272725,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.36909090909090914,0.0,0.0,85.0,0.0,67.4,4.4790909090909095,4.41,3.72,3.63,3.5399999999999996,4.423636363636364,4.33,4.85,4.85,4.76,5.2,6.385454545454545,7.130909090909091,4.68,4.76,4.76,4.59,4.68,0.0,0.0,74.0,9.0,89,8
3,0.0,3.6300000000000003,3.5,-1.577777777777778,9.0,383.32222222222225,10.0,5.0,5.0,-0.25666666666666665,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.3566666666666667,0.0,0.0,85.0,0.0,67.4,4.496666666666666,4.41,3.7200000000000006,3.6300000000000003,3.54,4.421111111111111,4.33,4.85,4.85,4.76,5.2,6.341111111111111,7.052222222222222,4.6755555555555555,4.76,4.76,4.59,4.68,0.0,0.0,74.0,9.0,89,8
4,0.0,3.63,3.722727272727273,-1.6,9.0,383.3,10.0,5.0,5.0,-0.23,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.35545454545454547,0.0,0.0,85.0,0.0,67.4,4.44,4.41,3.72,3.63,3.5399999999999996,4.488181818181818,4.33,4.85,4.85,4.76,5.2,6.329999999999999,7.130909090909091,4.61,4.7690909090909095,4.7690909090909095,4.59,4.6890909090909085,0.0,0.0,74.0,9.0,89,8
5,0.0,3.6300000000000003,3.7800000000000002,-1.577777777777778,9.0,383.3,10.0,5.0,5.0,-0.23000000000000004,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.36777777777777776,0.0,0.0,85.0,0.0,67.4,4.481111111111111,4.41,3.7200000000000006,3.6300000000000003,3.54,4.5,4.33,4.85,4.85,4.76,5.2,6.323333333333333,7.283333333333333,4.59,4.836666666666667,4.836666666666667,4.59,4.752222222222222,0.0,0.0,74.0,9.0,89,8
6,0.0,3.63,3.725454545454545,-1.5454545454545454,9.0,383.3,10.0,5.0,5.0,-0.2781818181818182,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.35818181818181816,0.0,0.0,85.0,0.0,67.4,4.494545454545454,4.416363636363636,3.7090909090909094,3.63,3.5399999999999996,4.5,4.33,4.8590909090909085,4.85,4.76,5.2,6.26,7.358181818181818,4.59,4.840909090909091,4.85,4.59,4.76,0.0,0.0,74.0,9.0,89,8
7,0.0,3.6300000000000003,3.7800000000000002,-1.5555555555555556,9.0,383.3,10.0,5.0,5.0,-0.3088888888888889,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.36777777777777776,0.0,0.0,85.0,0.0,67.4,4.432222222222222,4.477777777777778,3.6422222222222222,3.6300000000000003,3.54,4.5,4.33,4.924444444444444,4.85,4.76,5.2,6.257777777777778,7.312222222222222,4.59,4.775555555555555,4.85,4.59,4.76,0.0,0.0,74.0,9.0,89,8
8,0.0,3.63,3.502727272727273,-1.5636363636363635,9.0,383.3,10.0,5.0,5.0,-0.2109090909090909,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.3527272727272727,0.0,0.0,85.0,0.0,67.4,4.41,4.433636363636364,3.63,3.63,3.5399999999999996,4.5,4.33,4.930909090909091,4.85,4.76,5.2,6.320909090909091,7.381818181818182,4.595454545454545,4.76,4.840909090909091,4.59,4.76,0.0,0.0,74.0,9.0,89,8
9,0.0,3.6300000000000003,3.5,-1.577777777777778,9.0,383.3,10.0,5.0,5.0,-0.20222222222222222,495.0,5.0,0.0,1.0,386.0,0.0,0.0,-0.36666666666666664,0.0,0.0,85.0,0.0,67.4,4.41,4.41,3.6366666666666663,3.618888888888889,3.54,4.5,4.33,4.863333333333333,4.85,4.76,5.2,6.323333333333333,7.438888888888889,4.656666666666666,4.76,4.782222222222222,4.59,4.76,0.0,0.0,74.0,9.0,89,8
