Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,4.33,3.5,-12.075000000000001,11.0,366.6483333333333,15.839999999999998,29.0,29.0,-500.10999999999996,472.0,19.099999999999998,10.053333333333333,1.0,369.0,2.9599999999999995,3716.7766666666666,-0.3016666666666667,0.0,0.0,85.0,3954.7383333333332,31.5,29.64,27.98,17.51,18.38,17.86,15.24,17.33,24.14,23.62,13.14,10.79,10.17,10.87,26.23,12.18,15.85,17.16,16.55,0.0,0.0,30.0,12.0,88.5,8.0
1,0.0,4.33,3.5,-13.748888888888889,11.0,366.41555555555556,15.84,29.0,29.0,-500.1166666666667,472.0,19.470000000000002,12.096666666666668,1.0,368.13111111111107,3.848888888888889,4448.0233333333335,-0.31,0.0,0.0,85.0,4724.025555555556,31.5,29.465555555555554,28.313333333333333,17.526666666666667,18.404444444444444,17.86,15.263333333333334,17.33,24.198888888888888,23.69222222222222,13.303333333333335,10.812222222222223,10.19888888888889,10.923333333333334,26.28666666666667,12.20111111111111,15.850000000000001,17.16,16.572222222222223,0.0,0.0,30.0,12.0,88.5,8.0
2,0.0,4.33,3.5,-16.21090909090909,11.0,366.0627272727273,15.840000000000002,29.0,29.0,-500.1554545454546,472.0,19.970000000000002,15.02818181818182,1.0,367.8181818181818,4.647272727272727,5514.676363636364,-0.31636363636363635,0.0,0.0,85.0,5812.384545454545,31.5,28.525454545454544,29.970000000000002,17.586363636363636,18.466363636363635,17.86,15.317272727272728,17.33,24.40818181818182,23.975454545454546,13.974545454545455,10.923636363636364,10.257272727272728,11.042727272727273,26.470000000000002,12.372727272727273,15.891818181818183,17.180000000000003,16.656363636363636,0.0,0.0,30.0,12.0,88.5,8.0
3,0.0,4.33,3.5,-19.04,11.0,365.67333333333335,15.84,29.0,29.0,-500.0155555555556,472.0,20.427777777777777,17.78222222222222,1.0,367.1144444444444,5.733333333333333,6539.707777777778,-0.29555555555555557,0.0,0.0,85.0,6796.428888888889,31.5,27.954444444444444,30.38888888888889,17.59,18.47,17.86,15.32,17.33,24.605555555555554,24.447777777777777,14.653333333333332,11.118888888888888,10.26,11.05,26.299999999999997,12.850000000000001,16.014444444444443,17.237777777777776,16.718888888888888,0.0,0.0,30.0,12.0,88.5,8.0
4,0.0,4.33,3.5,-20.33727272727273,11.0,365.5,15.840000000000002,29.0,29.0,-500.1545454545454,472.0,20.554545454545455,19.0,1.0,366.03181818181815,6.614545454545455,6994.892727272728,-0.3018181818181818,0.0,0.0,85.0,6986.050909090909,31.5,27.526363636363637,30.86727272727273,17.614545454545453,18.47,17.86,15.32,17.33,25.134545454545457,25.19727272727273,15.245454545454544,11.38090909090909,10.26,11.05,27.021818181818183,13.582727272727272,16.065454545454546,17.24,16.72,0.0,0.0,30.0,12.0,88.5,8.0
5,0.0,4.33,3.5,-20.235555555555557,11.0,365.4555555555556,15.84,29.644444444444446,29.866666666666667,-500.24888888888887,472.0,20.970000000000002,18.684444444444445,1.0,366.18333333333334,6.92,6856.450000000001,-0.3088888888888889,0.0,0.0,85.0,6783.048888888889,31.5,27.167777777777776,31.643333333333334,17.65777777777778,18.47,17.86,15.398888888888889,17.33,25.721111111111114,25.824444444444445,15.735555555555557,11.642222222222223,10.26,11.05,27.897777777777776,15.184444444444445,16.549999999999997,17.462222222222223,16.897777777777776,0.0,0.0,30.0,12.0,88.5,8.0
6,0.0,4.33,3.5,-19.28818181818182,11.0,365.5,15.840000000000002,30.0,30.0,-500.2054545454546,472.0,21.470000000000002,17.922727272727272,1.0,366.83181818181816,6.741818181818181,6579.96,-0.31,0.0,0.0,85.0,6509.363636363636,31.42,26.882727272727276,32.60636363636364,17.595454545454547,18.47,17.86,15.603636363636362,17.35272727272727,26.203636363636363,26.265454545454546,16.08818181818182,11.878181818181817,10.26,11.05,28.470909090909092,18.69,18.05,18.650000000000002,17.683636363636364,0.0,0.0,30.0,12.0,88.5,8.0
7,0.0,4.3533333333333335,3.5,-18.583333333333332,11.0,365.5422222222222,15.84,30.0,30.0,-500.19,472.0,21.970000000000002,17.288888888888888,1.0,367.0,6.506666666666667,6333.394444444445,-0.29666666666666663,0.0,0.0,85.0,6284.655555555556,31.4,26.88666666666667,33.632222222222225,17.59,18.47,17.86,15.645555555555555,17.435555555555556,26.60222222222222,26.727777777777778,16.43777777777778,12.053333333333335,10.286666666666667,11.097777777777777,29.060000000000002,20.663333333333334,19.376666666666665,20.34,18.76,0.0,0.0,30.0,12.0,88.5,8.0
8,0.0,4.407272727272727,3.5,-18.10363636363636,11.0,365.5845454545455,15.840000000000002,30.61818181818182,30.0,-453.73818181818183,472.0,22.415454545454544,16.78181818181818,1.0,367.0,6.3127272727272725,6136.793636363636,-0.2990909090909091,0.0,0.0,85.0,6086.870000000001,31.4,27.173636363636366,34.598181818181814,17.59,18.493636363636366,17.86,15.592727272727274,17.523636363636363,27.12090909090909,27.24909090909091,16.743636363636366,12.202727272727271,10.373636363636363,11.323636363636364,29.637272727272727,21.41090909090909,20.10090909090909,21.144545454545455,19.445454545454545,0.0,0.0,30.0,12.0,88.5,8.0
9,0.0,4.387777777777778,3.5,-17.72222222222222,11.0,365.6,15.85222222222222,31.0,30.644444444444446,-82.5488888888889,472.0,22.54222222222222,16.278888888888886,1.0,367.0,6.133333333333334,5994.038888888888,-0.29666666666666663,0.0,0.0,85.0,5962.381111111111,31.4,27.644444444444446,35.544444444444444,17.63222222222222,18.525555555555556,17.86,15.637777777777778,17.63,27.663333333333334,27.823333333333334,16.948888888888888,12.293333333333333,10.485555555555557,11.64111111111111,30.40888888888889,21.827777777777776,20.538888888888888,21.565555555555555,19.843333333333334,0.0,0.0,30.0,12.0,88.5,8.0
10,0.0,4.357272727272727,3.5,-17.347272727272728,11.0,365.6,15.973636363636365,31.61818181818182,31.0,-0.3509090909090909,472.0,22.970000000000002,15.989999999999998,1.0,367.0,5.952727272727273,5868.97,-0.31,0.0,0.0,85.0,5837.083636363636,31.4,28.021818181818183,36.41,18.062727272727273,18.523636363636363,17.87909090909091,16.021818181818183,17.91090909090909,28.295454545454547,28.492727272727276,17.185454545454544,12.461818181818183,10.631818181818183,11.903636363636364,31.26,22.05181818181818,20.825454545454544,21.745454545454546,20.029999999999998,0.0,0.0,30.0,12.0,88.5,8.0
11,0.0,4.408888888888889,3.5,-17.087777777777777,11.0,365.6,15.987777777777776,32.016666666666666,31.200000000000003,-0.31,472.0,23.470000000000002,15.75,1.0,367.0,5.808888888888889,5769.799999999999,-0.30666666666666664,0.0,0.0,85.0,5761.509999999999,31.4,28.463333333333335,37.20333333333333,19.205555555555556,18.688888888888886,17.91888888888889,16.871111111111112,18.496666666666666,28.966666666666665,29.13111111111111,17.324444444444442,12.624444444444444,10.797777777777776,12.19,32.06777777777778,22.126666666666665,20.926666666666666,21.70111111111111,20.04,0.0,0.0,30.0,12.0,88.5,8.0
12,0.0,4.41,3.5,-17.053636363636365,11.0,365.5354545454545,15.866363636363637,32.96818181818182,32.0,-0.3,472.0,23.970000000000002,15.731818181818182,1.0,367.0,5.8,5754.92,-0.2990909090909091,0.0,0.0,85.0,5746.110909090909,31.4,28.995454545454546,37.941818181818185,20.3,18.88909090909091,17.83727272727273,17.69181818181818,19.085454545454546,29.58181818181818,29.775454545454544,17.35272727272727,12.47909090909091,11.088181818181818,12.42818181818182,32.91818181818182,22.08818181818182,20.970909090909092,21.71909090909091,20.04,0.0,0.0,30.0,12.0,88.5,8.0
13,0.0,4.387777777777778,3.5,-16.996666666666666,11.0,365.5,15.84,33.42111111111112,32.01555555555555,-0.24666666666666665,472.0,24.427777777777777,15.5,1.0,367.0,5.728888888888888,5714.753333333333,-0.30222222222222217,0.0,0.0,85.0,5698.6,31.4,29.60777777777778,38.52222222222222,21.23,19.173333333333332,17.79111111111111,18.34222222222222,19.613333333333333,30.172222222222224,30.303333333333335,17.454444444444444,12.528888888888888,11.194444444444445,12.517777777777777,33.71333333333334,21.983333333333334,20.913333333333334,21.79888888888889,19.986666666666665,0.0,0.0,30.0,12.0,88.5,8.0
14,0.0,4.332727272727272,3.5,-16.88181818181818,11.0,365.5,15.840000000000002,34.0,32.96727272727273,-0.2827272727272727,472.0,24.55454545454546,15.481818181818182,1.0,367.0,5.72,5680.790909090909,-0.3,0.0,0.0,85.0,5666.151818181818,31.4,30.3,39.20181818181818,21.956363636363633,19.46818181818182,17.85363636363636,18.816363636363636,20.093636363636364,30.720909090909092,30.828181818181818,17.626363636363635,12.557272727272727,11.110909090909091,12.723636363636365,34.480909090909094,22.084545454545456,20.931818181818183,21.886363636363637,19.89636363636364,0.0,0.0,30.0,12.0,88.5,8.0
15,0.0,4.33,3.5,-16.790000000000003,11.0,365.5,15.84,34.864444444444445,33.01555555555555,-0.23666666666666666,472.0,24.970000000000002,15.309999999999999,1.0,367.0,5.613333333333333,5640.0,-0.29888888888888887,0.0,0.0,85.0,5640.0,31.4,31.0,39.888888888888886,22.456666666666667,19.64888888888889,17.86,19.146666666666665,20.412222222222223,31.305555555555557,31.325555555555557,17.801111111111112,12.642222222222223,11.074444444444445,12.892222222222223,35.19,22.253333333333334,21.034444444444446,21.974444444444444,19.973333333333333,0.0,0.0,30.0,12.0,88.5,8.0
16,0.0,4.33,3.5,-16.745454545454546,11.0,365.4818181818182,15.840000000000002,35.25272727272727,33.96727272727273,-0.17454545454545453,472.0,25.470000000000002,15.337272727272728,1.0,367.0,5.661818181818181,5640.0,-0.2990909090909091,0.0,0.0,85.0,5640.0,31.4,31.7,40.52,22.78909090909091,19.823636363636364,17.86,19.383636363636363,20.593636363636364,31.833636363636366,31.79090909090909,17.954545454545453,12.705454545454545,11.127272727272727,13.182727272727272,35.872727272727275,22.45,21.206363636363637,22.12818181818182,20.060909090909092,0.0,0.0,30.0,12.0,88.5,8.0
17,0.0,4.33,3.5,-16.667777777777776,11.0,365.4322222222222,15.84,36.0,34.01555555555555,-0.2111111111111111,472.0,25.970000000000002,15.305555555555555,1.0,367.0,5.613333333333333,5632.084444444445,-0.30333333333333334,0.0,0.0,85.0,5618.637777777778,31.4,32.4,41.21,23.075555555555557,19.996666666666666,17.86,19.561111111111114,20.76888888888889,32.35666666666666,32.31111111111111,18.08555555555556,12.732222222222223,11.158888888888889,13.338888888888889,36.492222222222225,22.685555555555556,21.36,22.42111111111111,20.172222222222224,0.0,0.0,30.0,12.0,88.5,8.0
18,0.0,4.33,3.5,-16.653636363636362,11.0,365.4,15.840000000000002,36.79818181818182,34.96727272727273,-0.17454545454545453,472.0,26.415454545454544,15.268181818181818,1.0,367.0,5.56,5602.836363636364,-0.30363636363636365,0.0,0.0,85.0,5613.83909090909,31.4,33.092727272727274,41.91,23.377272727272725,20.170909090909092,17.86,19.736363636363635,20.921818181818182,32.85909090909091,32.835454545454546,18.298181818181817,12.816363636363635,11.271818181818182,13.453636363636365,37.10363636363636,22.84181818181818,21.450909090909093,22.58,20.293636363636367,0.0,0.0,30.0,12.0,88.5,8.0
19,0.0,4.33,3.5,-16.752222222222223,11.0,365.4,15.84,37.419999999999995,35.01555555555555,-0.22666666666666668,472.0,26.54222222222222,15.454444444444444,1.0,367.0,5.666666666666667,5640.0,-0.3011111111111111,0.0,0.0,85.0,5640.0,31.3,33.79,42.59444444444445,23.561111111111114,20.346666666666668,17.86,19.91,21.034444444444446,33.32,33.35888888888889,18.435555555555556,12.87888888888889,11.367777777777778,13.576666666666666,37.72666666666667,22.954444444444444,21.556666666666665,22.69222222222222,20.324444444444442,0.0,0.0,30.0,12.0,88.5,8.0
20,0.0,4.300909090909091,3.5,-16.681818181818183,11.0,365.39,15.840000000000002,38.0,35.96727272727273,-0.34,472.0,26.970000000000002,15.292727272727273,1.0,367.0,5.72,5615.348181818182,-0.2872727272727273,0.0,0.0,85.0,5604.345454545455,31.3,34.47545454545455,43.21272727272728,23.779999999999998,20.52090909090909,17.86,20.083636363636366,21.183636363636364,33.86272727272728,33.88181818181818,18.69090909090909,12.907272727272726,11.285454545454545,13.58,38.403636363636366,23.126363636363635,21.707272727272727,22.863636363636363,20.437272727272727,0.0,0.0,30.0,12.0,88.5,8.0
21,0.0,4.265555555555555,3.5,-16.546666666666667,11.0,365.34444444444443,15.84,38.642222222222216,36.19555555555556,-0.2577777777777778,472.0,27.470000000000002,15.25,1.0,367.0,5.5777777777777775,5592.14,-0.3066666666666667,0.0,0.0,85.0,5582.194444444444,31.3,35.095555555555556,43.81,24.098888888888887,20.646666666666665,17.876666666666665,20.258888888888887,21.296666666666667,34.43,34.382222222222225,18.933333333333334,12.967777777777778,11.247777777777777,13.58,39.02333333333334,23.321111111111108,21.79888888888889,23.058888888888887,20.583333333333332,0.0,0.0,30.0,12.0,88.5,8.0
22,0.0,4.297272727272727,3.5,-16.572727272727274,11.0,365.3,15.840000000000002,39.06909090909091,37.0,-0.2981818181818182,472.0,27.970000000000002,15.25,1.0,367.0,5.56,5591.8836363636365,-0.3063636363636364,0.0,0.0,85.0,5600.0,31.3,35.70636363636363,44.37,24.387272727272727,20.702727272727273,17.935454545454547,20.406363636363636,21.445454545454545,34.89363636363636,34.844545454545454,19.132727272727273,12.994545454545454,11.333636363636364,13.55181818181818,39.64909090909091,23.535454545454545,21.90818181818182,23.272727272727273,20.7,0.0,0.0,30.0,12.0,88.5,8.0
23,0.0,4.2411111111111115,3.5,-16.655555555555555,11.0,365.3,15.84,40.0,37.41777777777778,-0.3522222222222222,472.0,28.470000000000002,15.25,1.0,367.0,5.56,5600.0,-0.29555555555555557,0.0,0.0,85.0,5600.0,31.3,36.31777777777778,45.02444444444445,24.67111111111111,20.817777777777778,17.922222222222224,20.496666666666666,21.537777777777777,35.392222222222216,35.34222222222222,19.36777777777778,13.04888888888889,11.37,13.542222222222222,40.31333333333333,23.653333333333332,22.058888888888887,23.39,20.871111111111112,0.0,0.0,30.0,12.0,88.5,8.0
24,0.0,4.266363636363637,3.5,-16.653636363636362,11.0,365.3,15.840000000000002,40.43272727272727,38.0,-0.20272727272727273,472.0,28.915454545454544,15.25,1.0,367.0,5.56,5600.0,-0.2927272727272727,0.0,0.0,85.0,5600.0,31.3,36.92727272727273,45.57727272727273,24.83181818181818,20.87636363636364,17.88181818181818,20.584545454545456,21.64636363636364,35.85363636363636,35.804545454545455,19.546363636363637,13.08,11.312727272727273,13.713636363636363,40.86545454545455,23.823636363636364,22.170909090909092,23.582727272727276,20.992727272727272,0.0,0.0,30.0,12.0,88.5,8.0
