Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,5.2,4.0,-10.55,11.0,390.52500000000003,12.839999999999998,14.0,14.0,-500.0516666666667,484.0,9.5,7.796666666666667,1.0,393.0,1.88,3077.9033333333336,-0.3,0.0,0.0,85.0,3312.153333333333,77.4,14.63,11.57,10.26,10.09,10.52,8.69,9.04,10.96,10.699999999999998,9.65,7.989999999999999,10.35,9.83,12.270000000000001,7.73,8.43,9.13,9.13,0.0,0.0,89.5,12.0,88.5,8
1,0.0,5.1755555555555555,4.0,-11.267777777777777,11.0,390.2555555555556,12.84,14.0,14.0,-500.09999999999997,484.0,9.5,9.73,1.0,392.35999999999996,2.96,3812.456666666667,-0.3133333333333333,0.0,0.0,85.0,4091.33,77.4,14.864444444444445,11.53111111111111,10.28111111111111,10.135555555555555,10.562222222222223,8.714444444444446,9.05888888888889,10.97888888888889,10.723333333333334,9.690000000000001,8.041111111111112,10.422222222222222,9.875555555555556,12.203333333333333,7.768888888888889,8.467777777777776,9.166666666666666,9.175555555555555,0.0,0.0,89.5,12.0,88.5,8
2,0.0,5.113636363636363,4.0,-14.333636363636362,11.0,389.91818181818184,12.852727272727272,13.272727272727273,14.0,-500.11909090909097,484.0,9.5,12.32,1.0,392.0,4.058181818181819,4836.8381818181815,-0.3090909090909091,0.0,0.0,85.0,5143.108181818182,77.4,15.84909090909091,11.917272727272728,10.364545454545455,10.253636363636362,10.68909090909091,8.80090909090909,9.143636363636363,11.063636363636364,10.886363636363637,9.856363636363637,8.161818181818182,10.67818181818182,9.94090909090909,11.863636363636363,7.9363636363636365,8.614545454545455,9.312727272727273,9.293636363636365,0.0,0.0,89.5,12.0,88.5,8
3,0.0,5.11,4.0,-17.085555555555555,11.0,389.5388888888889,12.972222222222221,14.0,14.0,-500.1666666666667,484.0,9.53,15.035555555555554,1.0,391.35999999999996,5.0,5887.373333333333,-0.3244444444444444,0.0,0.0,85.0,6190.549999999999,77.4,15.114444444444445,14.624444444444444,10.435555555555556,10.26,10.717777777777778,8.866666666666667,9.207777777777778,11.17,11.152222222222223,10.03111111111111,8.215555555555556,10.892222222222223,9.804444444444444,11.792222222222222,8.092222222222222,8.706666666666667,9.386666666666667,9.3,0.0,0.0,89.5,12.0,88.5,8
4,0.0,5.11,3.9545454545454546,-18.797272727272727,11.0,389.24090909090904,13.0,14.0,14.0,-500.0736363636364,484.0,9.898181818181818,17.48090909090909,1.0,390.38545454545454,5.9818181818181815,6814.04909090909,-0.3190909090909091,0.0,0.0,85.0,6943.0427272727275,77.4,14.340000000000002,16.35818181818182,10.44,10.287272727272727,10.783636363636363,8.87,9.21,11.32,11.296363636363637,10.185454545454546,8.360909090909091,10.957272727272727,9.715454545454547,11.95,8.164545454545454,8.751818181818182,9.39,9.327272727272726,0.0,0.0,89.5,12.0,88.5,8
5,0.0,5.11,3.6166666666666663,-19.044444444444444,11.0,389.1,13.0,14.0,14.862222222222222,-500.09666666666664,484.0,10.03,17.802222222222223,1.0,390.0,7.0,6968.456666666667,-0.3055555555555556,0.0,0.0,85.0,6941.4911111111105,77.4,13.722222222222221,17.4,10.44,10.348888888888888,10.79,8.89111111111111,9.21,11.508888888888889,11.697777777777778,10.336666666666666,8.476666666666667,10.935555555555556,9.627777777777778,11.912222222222221,8.206666666666667,8.713333333333333,9.39,9.38888888888889,0.0,0.0,89.5,12.0,88.5,8
6,0.0,5.11,3.9045454545454548,-18.577272727272728,11.0,389.1,13.0,14.0,15.0,-500.0663636363636,484.0,10.398181818181818,17.291818181818183,1.0,390.0,6.927272727272728,6748.573636363636,-0.32363636363636367,0.0,0.0,85.0,6677.141818181818,77.4,13.22181818181818,18.329090909090908,10.44,10.323636363636364,10.79,8.947272727272725,9.21,12.08,12.49909090909091,10.652727272727274,8.649090909090908,10.873636363636363,9.61909090909091,12.422727272727274,8.608181818181817,8.879999999999999,9.496363636363638,9.415454545454546,0.0,0.0,89.5,12.0,88.5,8
7,0.0,5.11,4.0,-17.918888888888887,11.0,389.1611111111111,13.0,14.862222222222222,15.0,-500.1666666666667,484.0,10.53,16.575555555555557,1.0,390.0,6.68,6468.205555555555,-0.31,0.0,0.0,85.0,6398.224444444444,77.4,12.87,19.173333333333332,10.44,10.287777777777778,10.766666666666666,8.976666666666667,9.233333333333334,12.848888888888888,13.368888888888888,10.901111111111112,8.846666666666668,10.847777777777777,9.806666666666667,13.483333333333333,9.683333333333334,9.333333333333334,9.982222222222223,9.62,0.0,0.0,89.5,12.0,88.5,8
8,0.0,5.137272727272727,4.0,-17.31090909090909,11.0,389.2,13.0,15.0,15.614545454545453,-500.19,483.9990909090909,10.898181818181818,15.988181818181818,1.0,390.2509090909091,6.461818181818182,6238.561818181817,-0.3063636363636364,0.0,0.0,85.0,6186.127272727273,77.4,12.615454545454547,20.21181818181818,10.44,10.347272727272726,10.725454545454546,9.037272727272727,9.317272727272726,13.634545454545453,14.19090909090909,11.142727272727273,9.108181818181817,10.763636363636364,9.99,14.587272727272728,10.66909090909091,9.893636363636363,10.69090909090909,10.136363636363637,0.0,0.0,89.5,12.0,88.5,8
9,0.0,5.198888888888889,4.0,-16.64333333333333,11.0,389.2,13.0,15.862222222222222,16.0,-466.01444444444445,483.9766666666667,11.03,15.53111111111111,1.0,391.0,6.151111111111111,6059.4077777777775,-0.31,0.0,0.0,85.0,6025.793333333333,77.4,12.484444444444444,21.313333333333333,10.44,10.35,10.762222222222222,9.04,9.386666666666667,14.397777777777776,14.917777777777777,11.525555555555556,9.344444444444443,10.796666666666667,10.0,15.565555555555555,11.19111111111111,10.302222222222222,11.19111111111111,10.586666666666666,0.7,0.0,89.5,12.0,88.5,8
