Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,5.706666666666667,5.5,-5.236666666666667,12.0,363.67,19.84,40.0,41.0,-500.10999999999996,510.0,26.5,3.8633333333333333,1.0,366.0,0.64,1386.3933333333334,-0.06833333333333334,0.0,0.0,85.0,1669.1716666666669,33.4,34.96333333333333,39.85,24.12166666666667,26.448333333333334,25.246666666666666,21.64833333333333,23.50666666666667,31.91,30.968333333333334,16.288333333333334,15.365,15.589999999999998,15.695,38.10166666666667,17.30333333333333,20.885,23.595,23.040000000000003,0.0,0.0,33.0,13.0,88.5,8.0
1,0.0,5.54,5.5,-7.7188888888888885,12.0,363.4088888888889,19.84,40.0,40.96111111111111,-500.06111111111113,510.0,26.673333333333332,5.905555555555555,1.0,365.7555555555556,1.5488888888888888,2155.7,-0.07777777777777778,0.0,0.0,85.0,2456.8799999999997,33.4,35.72555555555555,39.715555555555554,23.704444444444444,25.88888888888889,24.725555555555555,21.08888888888889,23.033333333333335,31.914444444444445,31.21222222222222,16.453333333333333,14.863333333333335,14.697777777777778,14.971111111111112,38.193333333333335,16.726666666666667,20.36111111111111,23.066666666666666,22.487777777777776,0.0,0.0,33.0,13.0,88.5,8.0
2,0.0,5.5209090909090905,5.5,-11.02909090909091,12.0,363.03636363636366,19.84,40.0,40.01363636363636,-500.04727272727274,510.0,27.17,8.862727272727271,1.0,365.0,2.6818181818181817,3230.878181818182,-0.06909090909090909,0.0,0.0,85.0,3507.3572727272726,33.4,38.46181818181818,38.693636363636365,23.71272727272727,25.86727272727273,24.61818181818182,21.063636363636363,22.907272727272726,32.61727272727273,32.21090909090909,17.205454545454543,14.687272727272727,14.461818181818183,14.870909090909093,37.876363636363635,16.53818181818182,20.256363636363634,22.90818181818182,22.523636363636363,0.0,0.0,33.0,13.0,88.5,8.0
3,0.0,5.55,5.5,-13.55111111111111,12.0,362.71666666666664,19.84,40.0,40.0,-500.18888888888887,510.0,27.67,11.601111111111111,1.0,364.7555555555556,3.48,4238.427777777778,-0.06888888888888889,0.0,0.0,85.0,4401.224444444445,33.4,39.83444444444444,38.78666666666666,23.933333333333334,26.094444444444445,24.805555555555557,21.233333333333334,23.061111111111114,33.373333333333335,33.03888888888889,18.04,14.777777777777779,14.66,15.096666666666668,37.583333333333336,16.79888888888889,20.551111111111112,23.115555555555556,22.778888888888886,0.0,0.0,33.0,13.0,88.5,8.0
4,0.0,5.55,5.5,-14.009090909090908,12.0,362.56363636363636,19.84,40.0,40.0,-500.1627272727273,510.0,28.17,12.523636363636363,1.0,364.1818181818182,4.298181818181818,4557.212727272727,-0.07181818181818182,0.0,0.0,85.0,4587.841818181819,33.3,39.01272727272727,40.16909090909091,24.020909090909093,26.15,24.89272727272727,21.26,23.145454545454545,33.84,33.53181818181818,18.79,14.990909090909092,14.71,15.147272727272728,37.71363636363637,17.061818181818182,20.757272727272724,23.180909090909093,22.832727272727272,0.0,0.0,33.0,13.0,88.5,8.0
5,0.0,5.55,5.5,-13.855555555555556,12.0,362.5777777777778,19.84,40.0,40.0,-500.0888888888889,510.0,28.49666666666667,12.76,1.0,364.0,4.613333333333333,4646.925555555556,-0.0811111111111111,0.0,0.0,85.0,4668.604444444445,33.3,38.49111111111111,40.72666666666666,24.10666666666667,26.15,24.93,21.26,23.18,34.16888888888889,34.02666666666667,19.574444444444445,15.313333333333333,14.71,15.087777777777777,37.80111111111111,17.375555555555554,20.87777777777778,23.234444444444446,22.892222222222223,0.0,0.0,33.0,13.0,88.5,8.0
6,0.0,5.547272727272727,5.5,-13.990909090909092,12.0,362.53,19.84,40.0,40.0,-500.04090909090905,510.0,28.680000000000003,12.996363636363638,1.0,364.0,4.705454545454545,4723.705454545455,-0.08545454545454546,0.0,0.0,85.0,4717.905454545455,33.3,38.18909090909091,41.124545454545455,24.19363636363636,26.15,24.930000000000003,21.262727272727275,23.17909090909091,34.54090909090909,34.49181818181818,20.35727272727273,15.723636363636365,14.71,15.06,38.156363636363636,17.400909090909092,20.964545454545455,23.27,22.92,0.0,0.0,33.0,13.0,88.5,8.0
7,0.0,5.487777777777778,5.5,-14.122222222222222,12.0,362.5,19.84,40.68888888888889,40.24444444444444,-500.06444444444446,510.0,29.169999999999998,12.772222222222222,1.0,364.0,4.72,4660.522222222222,-0.08666666666666667,0.0,0.0,85.0,4644.111111111111,33.3,38.013333333333335,41.73555555555556,24.23,26.15,24.93,21.324444444444442,23.124444444444446,34.97777777777778,34.98777777777778,20.97888888888889,16.16,14.71,15.059999999999999,38.67777777777778,17.461111111111112,21.006666666666668,23.27111111111111,22.923333333333332,0.0,0.0,33.0,13.0,88.5,8.0
8,0.0,5.5181818181818185,5.5,-13.925454545454546,12.0,362.53636363636366,19.84,41.0,41.0,-500.0309090909091,510.0,29.67,12.468181818181819,1.0,364.0,4.669090909090909,4536.365454545455,-0.08727272727272727,0.0,0.0,85.0,4480.727272727273,33.3,37.93,42.346363636363634,24.230000000000004,26.15,24.930000000000003,21.526363636363637,23.09181818181818,35.52181818181818,35.50636363636364,21.333636363636366,16.58818181818182,14.71,15.057272727272727,39.11454545454546,20.91272727272727,22.105454545454545,23.516363636363636,23.13181818181818,0.0,0.0,33.0,13.0,88.5,8.0
9,0.0,5.486666666666667,5.739999999999999,-13.002222222222223,12.0,362.58222222222224,19.84,41.0,41.0,-499.9933333333333,510.0,30.169999999999998,11.491111111111111,1.0,364.68666666666667,4.402222222222222,4173.811111111111,-0.07444444444444445,0.0,0.0,85.0,4050.2055555555553,33.3,37.974444444444444,42.913333333333334,24.22888888888889,26.15,24.93,21.61,23.146666666666665,36.02444444444445,35.91111111111111,21.43111111111111,16.84777777777778,14.71,15.002222222222223,39.596666666666664,25.396666666666665,23.956666666666663,25.051111111111112,23.987777777777776,0.0,0.0,33.0,13.0,88.5,8.0
