Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,3.52,2.5,-18.411666666666665,3.0,386.6000000000001,10.0,4.0,4.34,-500.185,489.0,5.0,17.07,1.0,388.0,6.8,6617.578333333334,0.26499999999999996,0.0,0.0,85.0,6565.25,82.8,3.4500000000000006,8.736666666666666,3.89,3.98,3.7866666666666666,4.131666666666667,4.06,3.5,3.7116666666666664,3.8166666666666664,5.2,6.266666666666667,7.251666666666666,3.5666666666666664,4.15,4.24,4.06,4.24,0.0,0.0,100.0,3.0,88.5,8.0
1,0.0,3.4722222222222223,2.5,-17.92,3.0,386.69,10.0,4.0,5.0,-500.09333333333336,489.0,5.0,16.587777777777777,1.0,388.0,6.568888888888889,6439.915555555555,0.26222222222222225,0.0,0.0,85.0,6379.704444444444,82.8,3.45,9.683333333333334,3.8899999999999997,3.98,3.735555555555555,4.083333333333333,4.06,3.697777777777778,3.9911111111111115,3.882222222222222,5.20888888888889,6.333333333333333,7.157777777777778,3.7544444444444443,4.15,4.24,4.067777777777778,4.24,0.0,0.0,100.0,3.0,88.5,8.0
2,0.0,3.5281818181818183,2.5,-17.581818181818182,3.0,386.71,10.0,4.7309090909090905,5.367272727272727,-491.90090909090907,488.97999999999996,5.0,16.066363636363636,1.0,388.0,6.38909090909091,6230.602727272728,0.2618181818181818,0.0,0.0,85.0,6188.606363636363,82.8,3.45,11.612727272727273,3.89,3.98,3.786363636363636,4.138181818181819,4.06,4.057272727272728,4.506363636363637,3.9690909090909092,5.262727272727273,6.397272727272727,7.302727272727273,4.100909090909091,4.15,4.24,4.135454545454546,4.24,0.0,0.0,100.0,3.0,88.5,8.0
3,0.0,3.54,2.5,-17.11333333333333,3.0,386.8,10.0,5.0,6.0,-182.76333333333335,488.94,5.0,15.610000000000001,1.0,388.11555555555555,6.2444444444444445,6067.894444444445,0.26222222222222225,0.0,0.0,85.0,6043.831111111111,82.8,3.45,13.863333333333333,3.8899999999999997,3.98,3.7999999999999994,4.142222222222222,4.06,4.633333333333334,5.131111111111111,4.07,5.211111111111111,6.325555555555556,7.526666666666666,4.73,4.15,4.233333333333333,4.1433333333333335,4.24,0.0,0.0,100.0,3.0,88.5,8.0
4,0.0,3.5399999999999996,2.5,-16.80272727272727,3.0,386.8,10.0,5.912727272727272,6.7309090909090905,-0.2490909090909091,488.9018181818182,5.0,15.362727272727273,1.0,388.0872727272727,6.083636363636364,5958.543636363636,0.25363636363636366,0.0,0.0,85.0,5930.162727272727,82.8,3.45,15.26909090909091,3.899090909090909,3.98,3.8,4.074545454545454,4.06,5.408181818181818,5.998181818181819,4.285454545454545,5.210909090909091,6.184545454545455,7.56,5.831818181818182,4.167272727272728,4.176363636363636,4.079090909090909,4.24,0.0,0.0,100.0,3.0,88.5,8.0
5,0.0,3.531111111111111,2.5,-16.52,3.0,386.8,10.0,6.56,7.337777777777777,-0.35333333333333333,488.8622222222223,5.0,15.110000000000001,1.0,388.0,5.986666666666667,5849.531111111111,0.25222222222222224,0.0,0.0,85.0,5824.802222222223,82.77,3.456666666666667,15.461111111111112,3.974444444444445,3.98,3.7999999999999994,4.071111111111112,4.06,6.335555555555555,7.02,4.42,5.278888888888889,6.15,7.559999999999999,7.064444444444444,4.3244444444444445,4.225555555555555,4.0744444444444445,4.248888888888889,0.0,0.0,100.0,3.0,88.5,8.0
6,0.0,3.463636363636364,2.5,-16.183636363636364,3.0,386.8181818181818,10.0,7.367272727272726,8.024545454545454,-0.33636363636363636,488.8218181818182,5.0,14.817272727272728,1.0,388.3636363636364,5.787272727272727,5770.758181818182,0.26545454545454544,0.0,0.0,85.0,5760.786363636364,82.7,3.5990909090909096,15.648181818181818,4.161818181818182,4.001818181818181,3.8,4.161818181818182,4.079090909090909,7.296363636363637,8.055454545454545,4.651818181818182,5.299090909090909,6.096363636363637,7.56,8.468181818181819,4.618181818181818,4.249090909090909,4.2318181818181815,4.316363636363636,0.0,0.0,100.0,3.0,88.5,8.0
7,0.0,3.4611111111111112,2.5,-16.535555555555554,3.0,386.7966666666667,10.0,8.115555555555554,8.974444444444444,-0.35333333333333333,488.78333333333336,5.0,14.75,1.0,388.0,5.731111111111111,5760.0,0.25,0.0,0.0,85.0,5760.0,82.7,3.8444444444444446,16.232222222222223,4.555555555555555,4.148888888888889,3.7999999999999994,4.333333333333333,4.228888888888889,8.244444444444445,9.01,4.914444444444444,5.362222222222222,6.157777777777778,7.54,9.681111111111111,4.7555555555555555,4.3133333333333335,4.4655555555555555,4.336666666666667,0.0,0.0,100.0,3.0,88.5,8.0
8,0.0,3.5281818181818183,2.5,-16.297272727272727,3.0,386.75636363636363,10.0,9.024545454545454,9.549090909090909,-0.33545454545454545,488.74363636363637,5.016363636363637,14.75,1.0,388.0,5.72,5752.6163636363635,0.25272727272727274,0.0,0.0,85.0,5741.614545454546,82.7,4.25,16.916363636363634,5.073636363636364,4.323636363636364,3.8,4.573636363636364,4.485454545454545,9.046363636363637,9.806363636363637,5.176363636363636,5.383636363636364,6.257272727272727,7.418181818181818,10.633636363636363,4.833636363636364,4.336363636363637,4.580909090909091,4.413636363636363,0.0,0.0,100.0,3.0,88.5,8.0
9,0.0,3.54,2.5,-16.20777777777778,3.0,386.72222222222223,10.0,9.974444444444444,10.0,-0.3088888888888889,488.70444444444445,5.36,14.75,1.0,388.0,5.72,5717.711111111112,0.25666666666666665,0.0,0.0,85.0,5720.0,82.7,4.83,17.41444444444444,5.657777777777778,4.507777777777778,3.7999999999999994,4.77,4.812222222222222,9.76,10.508888888888889,5.437777777777778,5.449999999999999,6.391111111111112,7.458888888888889,11.762222222222222,4.843333333333333,4.394444444444444,4.655555555555555,4.481111111111111,0.0,0.0,100.0,3.0,88.5,8.0
