Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,4.256666666666667,3.5,-14.343333333333334,7.0,381.42,10.0,4.0,4.0,-500.1133333333334,510.0,5.0,11.928333333333333,1.0,383.52666666666664,4.04,4562.205,0.09499999999999999,0.0,0.0,85.0,4797.801666666666,67.3,3.28,3.7733333333333334,1.8966666666666665,1.6383333333333334,1.8099999999999998,2.0766666666666667,2.41,3.1166666666666667,3.1233333333333335,3.19,3.89,5.46,7.226666666666667,3.6300000000000003,2.42,2.23,3.03,2.67,0.0,0.0,73.5,8.0,88.5,8.0
1,0.0,4.323333333333333,3.5,-16.077777777777776,7.0,380.97444444444443,10.0,4.0,4.0,-500.1611111111111,510.0,5.0,13.844444444444443,1.0,382.3511111111111,4.484444444444445,5298.901111111111,0.09000000000000001,0.0,0.0,85.0,5567.892222222222,67.3,3.28,4.21,1.9477777777777778,1.6977777777777776,1.8666666666666667,2.131111111111111,2.4133333333333336,3.1755555555555555,3.187777777777778,3.1966666666666668,3.897777777777778,5.4688888888888885,7.297777777777778,3.626666666666667,2.477777777777778,2.23,3.0877777777777777,2.661111111111111,0.0,0.0,73.5,8.0,88.5,8.0
2,0.0,4.38909090909091,3.5,-18.763636363636365,7.0,380.36181818181814,10.0,4.0,4.0,-500.19,510.0,5.0,16.64727272727273,1.0,381.7418181818182,5.512727272727273,6346.938181818183,0.09727272727272727,0.0,0.0,85.0,6596.205454545454,67.3,3.28,5.288181818181818,1.908181818181818,1.71,1.889090909090909,2.14,2.4754545454545456,3.1990909090909088,3.266363636363636,3.2618181818181813,3.9654545454545453,5.536363636363636,7.46090909090909,3.57,2.49,2.23,3.1,2.5936363636363637,0.0,0.0,73.5,8.0,88.5,8.0
3,0.0,4.34,3.5,-20.343333333333334,7.0,380.0055555555556,10.0,4.0,4.0,-500.19,510.0,5.0,18.25,1.0,381.0,6.453333333333333,6972.701111111111,0.07555555555555556,0.0,0.0,85.0,7000.0,67.3,3.28,6.618888888888889,1.9544444444444444,1.71,1.9544444444444444,2.1333333333333333,2.49,3.2688888888888887,3.2955555555555556,3.285555555555556,3.986666666666667,5.573333333333333,7.628888888888889,3.6088888888888886,2.49,2.2366666666666664,3.0966666666666667,2.58,0.0,0.0,73.5,8.0,88.5,8.0
4,0.0,4.33,3.5,-20.12636363636364,7.0,379.9318181818182,10.0,4.0,4.258181818181819,-500.14363636363635,510.0,5.0,18.12090909090909,1.0,381.0763636363636,6.920000000000001,6923.75,0.10272727272727274,0.0,0.0,85.0,6879.173636363636,67.3,3.28,7.525454545454545,1.9699999999999998,1.71,1.9618181818181817,2.0727272727272728,2.49,3.3645454545454543,3.4572727272727275,3.3563636363636364,4.049090909090909,5.769090909090909,7.726363636363636,3.6963636363636367,2.49,2.2936363636363635,3.0354545454545456,2.570909090909091,0.0,0.0,73.5,8.0,88.5,8.0
5,0.0,4.318888888888889,3.5,-19.450000000000003,7.0,379.9,10.0,4.0,5.0,-500.1111111111111,510.0,5.0,17.63888888888889,1.0,381.12888888888887,6.848888888888889,6723.627777777778,0.10333333333333333,0.0,0.0,85.0,6678.615555555556,67.3,3.28,8.725555555555555,1.97,1.71,1.8966666666666667,2.06,2.486666666666667,3.532222222222222,3.731111111111111,3.45,4.071111111111112,5.826666666666666,7.782222222222221,3.785555555555556,2.5077777777777777,2.2533333333333334,3.002222222222222,2.4966666666666666,0.0,0.0,73.5,8.0,88.5,8.0
6,0.0,4.253636363636364,3.524545454545455,-18.792727272727273,7.0,379.9681818181818,10.0,4.803636363636364,5.0,-500.16,510.0,5.0,17.12818181818182,1.0,381.0,6.669090909090909,6505.98090909091,0.09090909090909091,0.0,0.0,85.0,6452.758181818182,67.3,3.2836363636363632,9.998181818181818,1.9699999999999998,1.71,1.88,2.08,2.4154545454545455,3.8745454545454545,4.23,3.6090909090909093,4.159090909090909,5.969090909090909,7.565454545454545,3.960909090909091,2.748181818181818,2.3163636363636364,2.8236363636363637,2.440909090909091,0.0,0.0,73.5,8.0,88.5,8.0
7,0.0,4.24,3.861111111111111,-18.274444444444445,7.0,380.0,10.0,5.0,5.871111111111111,-499.25888888888886,510.0,5.0,16.536666666666665,1.0,381.0,6.488888888888889,6305.142222222222,0.09111111111111111,0.0,0.0,85.0,6252.765555555556,67.3,3.3466666666666667,11.30888888888889,1.97,1.71,1.88,2.217777777777778,2.3355555555555556,4.432222222222222,4.843333333333334,3.788888888888889,4.312222222222222,6.058888888888889,7.312222222222222,4.462222222222222,3.1933333333333334,2.4611111111111112,2.9066666666666667,2.5655555555555556,0.0,0.0,73.5,8.0,88.5,8.0
8,0.0,4.24,3.659090909090909,-17.724545454545453,7.0,380.0,10.0,5.803636363636364,6.258181818181819,-198.0490909090909,510.0,5.0,16.029999999999998,1.0,381.1818181818182,6.196363636363636,6126.018181818182,0.07727272727272727,0.0,0.0,85.0,6088.783636363636,67.3,3.429090909090909,13.200909090909091,1.9699999999999998,1.71,1.88,2.2954545454545454,2.32,5.058181818181819,5.627272727272727,4.034545454545454,4.410909090909091,6.070000000000001,7.095454545454545,5.286363636363636,3.350909090909091,2.49,3.0009090909090905,2.6445454545454545,0.0,0.0,73.5,8.0,88.5,8.0
9,0.0,4.232222222222223,3.8755555555555556,-17.506666666666668,7.0,379.9944444444444,10.0,6.426666666666667,7.0,-0.4600000000000001,510.0,5.0,15.75,1.0,381.0,6.044444444444444,6032.595555555556,0.09111111111111111,0.0,0.0,85.0,6036.173333333333,67.2,3.4533333333333336,14.306666666666665,1.9811111111111108,1.701111111111111,1.8866666666666667,2.2355555555555555,2.3255555555555554,5.818888888888889,6.568888888888889,4.296666666666667,4.488888888888889,6.054444444444445,6.7155555555555555,6.415555555555556,3.3955555555555557,2.49,3.0233333333333334,2.5999999999999996,0.0,0.0,73.5,8.0,88.5,8.0
