Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,4.33,4.0,-3.6449999999999996,11.0,391.685,10.17,9.0,9.0,-500.155,482.0,10.0,1.6833333333333333,1.0,394.0,0.0,621.49,-0.31833333333333336,0.0,0.0,85.0,911.0266666666666,85.4,8.25,9.21,7.91,8.17,7.56,8.87,10.26,12.01,11.479999999999999,9.3,11.22,10.61,10.26,10.52,9.48,9.74,10.26,9.39,0.0,0.0,100.0,11.0,88.5,8.0
1,0.0,4.1433333333333335,4.0,-5.554444444444445,11.0,391.46555555555557,10.202222222222222,9.0,9.0,-500.0733333333333,482.0,10.096666666666668,3.52,1.0,394.0,0.6044444444444445,1387.23,-0.31222222222222223,0.0,0.0,85.0,1657.5833333333333,85.4,8.023333333333333,9.124444444444444,7.557777777777777,7.616666666666666,7.184444444444444,8.52888888888889,9.913333333333334,11.51,11.055555555555555,9.152222222222223,10.762222222222222,9.846666666666668,9.863333333333333,10.46888888888889,9.178888888888888,9.39111111111111,9.962222222222222,9.052222222222222,0.0,0.0,100.0,11.0,88.5,8.0
2,0.0,3.8445454545454543,4.0,-8.049090909090909,11.0,391.1209090909091,10.326363636363636,9.0,9.0,-500.16818181818184,482.0,10.461818181818181,6.237272727272727,1.0,393.3109090909091,1.4654545454545451,2438.331818181818,-0.3227272727272727,0.0,0.0,85.0,2707.13,85.4,7.691818181818181,8.651818181818182,6.834545454545454,6.753636363636364,6.3981818181818175,8.05090909090909,9.19,10.405454545454546,10.412727272727272,8.85,9.97090909090909,8.566363636363636,9.404545454545454,10.477272727272727,8.598181818181818,8.665454545454544,9.358181818181817,8.606363636363637,0.0,0.0,100.0,11.0,88.5,8.0
3,0.0,3.8899999999999997,4.0,-10.44,11.0,390.78222222222223,10.34,9.0,9.0,-500.1744444444444,482.0,10.5,8.841111111111111,1.0,393.0,2.6,3483.6033333333335,-0.3177777777777778,0.0,0.0,85.0,3755.228888888889,85.4,9.373333333333333,8.095555555555556,7.075555555555556,7.004444444444444,6.637777777777778,8.312222222222223,9.433333333333334,10.493333333333332,10.547777777777778,8.974444444444444,10.02888888888889,8.72,9.852222222222222,11.073333333333332,8.906666666666666,8.883333333333333,9.605555555555556,8.924444444444443,0.0,0.0,100.0,11.0,88.5,8.0
4,0.0,3.89,4.0,-13.286363636363637,11.0,390.3945454545455,10.34,9.0,9.0,-500.0709090909091,482.0,10.5,11.646363636363635,1.0,392.3109090909091,3.6363636363636362,4541.781818181818,-0.33,0.0,0.0,85.0,4803.732727272727,85.4,10.052727272727273,8.294545454545455,7.226363636363636,7.116363636363636,6.763636363636363,8.426363636363636,9.554545454545455,10.360909090909091,10.313636363636364,9.09,10.087272727272726,8.84,9.909090909090908,10.935454545454546,9.06,8.975454545454546,9.757272727272728,9.036363636363635,0.0,0.0,100.0,11.0,88.5,8.0
5,0.0,3.8899999999999997,4.0,-16.466666666666665,11.0,390.0055555555556,10.34,9.0,9.731111111111112,-500.09777777777776,482.0,10.403333333333332,14.270000000000001,1.0,392.0,4.800000000000001,5591.161111111111,-0.3188888888888889,0.0,0.0,85.0,5857.314444444444,85.4,9.923333333333334,9.485555555555557,7.288888888888888,7.1499999999999995,6.794444444444444,8.458888888888888,9.587777777777777,10.104444444444445,9.967777777777776,9.207777777777778,10.117777777777778,8.982222222222223,9.943333333333333,10.443333333333333,9.151111111111112,9.038888888888888,9.826666666666666,9.07,0.0,0.0,100.0,11.0,88.5,8.0
6,0.0,3.89,4.0,-18.563636363636363,11.0,389.6872727272728,10.34,9.0,10.0,-500.0690909090909,482.0,10.038181818181819,16.913636363636364,1.0,391.1290909090909,5.705454545454545,6605.304545454546,-0.30454545454545456,0.0,0.0,85.0,6798.446363636364,85.4,9.950909090909091,10.653636363636364,7.319090909090909,7.207272727272727,6.856363636363636,8.517272727272728,9.647272727272728,9.842727272727272,9.681818181818182,9.239090909090908,10.16909090909091,9.100909090909092,10.02909090909091,9.93909090909091,9.236363636363636,9.04,9.852727272727272,9.127272727272727,0.0,0.0,100.0,11.0,88.5,8.0
7,0.0,3.8899999999999997,4.0,-19.306666666666665,11.0,389.5,10.34,9.0,10.0,-500.18,482.0,10.0,17.765555555555554,1.0,390.49111111111114,6.825555555555556,6981.277777777777,-0.3188888888888889,0.0,0.0,85.0,6999.776666666667,85.4,10.113333333333333,11.737777777777778,7.355555555555556,7.176666666666667,6.86,8.52,9.65,9.681111111111111,9.655555555555557,9.29888888888889,10.17,9.273333333333333,10.055555555555555,9.54888888888889,9.29888888888889,9.04,9.908888888888889,9.13,0.0,0.0,100.0,11.0,88.5,8.0
8,0.0,3.8590909090909093,4.0,-19.099999999999998,11.0,389.5,10.34,9.870909090909091,10.0,-500.2072727272727,482.0,10.0,17.700909090909093,1.0,390.3236363636363,6.920909090909091,6916.081818181818,-0.3145454545454545,0.0,0.0,85.0,6875.9745454545455,85.4,10.248181818181818,13.234545454545456,7.294545454545454,7.120909090909091,6.86,8.52,9.65,9.842727272727272,9.978181818181818,9.327272727272726,10.17,9.417272727272728,9.969090909090909,9.48,9.327272727272726,9.04,9.91,9.13,0.0,0.0,100.0,11.0,88.5,8.0
9,0.0,3.8344444444444443,4.0,-18.492222222222225,11.0,389.5,10.34,10.0,10.506666666666668,-499.93888888888887,482.0,10.0,17.121111111111112,1.0,391.0,6.884444444444444,6707.257777777778,-0.3255555555555556,0.0,0.0,85.0,6638.212222222222,85.4,10.224444444444444,14.864444444444445,7.29,7.1499999999999995,6.86,8.52,9.65,10.178888888888888,10.473333333333334,9.38888888888889,10.204444444444444,9.47888888888889,9.911111111111111,9.81,9.363333333333333,9.04,9.886666666666667,9.13,0.0,0.0,100.0,11.0,88.5,8.0
