Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,7.64,6.5,-6.281666666666666,10.0,373.16833333333335,19.17,20.0,20.0,-499.96,473.0,17.0,4.49,1.0,376.0,0.64,1681.165,-0.07333333333333333,0.0,0.0,85.0,1981.6366666666665,53.4,15.85,19.25,18.38,19.16,18.82,17.16,16.55,17.33,16.98,13.93,13.14,15.24,16.37,18.82,15.94,17.16,15.76,16.37,0.0,0.0,59.0,10.0,88.5,8.0
1,0.0,7.684444444444444,6.5,-8.041111111111112,10.0,372.90666666666664,19.17,20.0,20.0,-500.0,473.0,17.0,6.592222222222222,1.0,375.2422222222222,1.8266666666666669,2463.9077777777775,-0.06222222222222223,0.0,0.0,85.0,2731.0766666666664,53.4,17.691111111111113,18.764444444444443,18.549999999999997,19.327777777777776,18.987777777777776,17.322222222222223,16.683333333333334,17.467777777777776,17.23,14.063333333333333,13.183333333333334,15.402222222222223,16.576666666666668,18.764444444444443,16.073333333333334,17.293333333333333,15.93222222222222,16.537777777777777,0.0,0.0,59.0,10.0,88.5,8.0
2,0.0,7.73,6.5,-10.932727272727274,10.0,372.5254545454545,19.17,20.0,20.0,-500.17,473.0,17.0,9.416363636363636,1.0,374.28909090909093,2.68,3518.002727272727,-0.07727272727272727,0.0,0.0,85.0,3778.8154545454545,53.3,22.05727272727273,18.028181818181817,18.88090909090909,19.553636363636365,19.318181818181817,17.58909090909091,16.997272727272726,17.711818181818185,17.545454545454547,14.378181818181817,13.27090909090909,15.66909090909091,16.848181818181818,18.51090909090909,16.386363636363637,17.57181818181818,16.226363636363637,16.802727272727275,0.0,0.0,59.0,10.0,88.5,8.0
3,0.0,7.73,6.5,-14.262222222222224,10.0,372.1411111111111,19.17,20.0,20.0,-500.2033333333333,473.0,17.066666666666666,12.213333333333333,1.0,374.0,3.915555555555555,4568.276666666667,-0.060000000000000005,0.0,0.0,85.0,4829.474444444444,53.3,22.15,19.665555555555557,18.955555555555556,19.642222222222223,19.428888888888892,17.68,17.15888888888889,17.836666666666666,17.676666666666666,14.641111111111112,13.357777777777777,15.802222222222222,16.97888888888889,18.287777777777777,16.58,17.68,16.317777777777778,16.9,0.0,0.0,59.0,10.0,88.5,8.0
4,0.0,7.73,6.5,-16.754545454545454,10.0,371.76545454545453,19.17,20.0,20.0,-500.2154545454545,473.0,17.44090909090909,15.101818181818182,1.0,373.10727272727274,4.84,5635.142727272727,-0.07454545454545455,0.0,0.0,85.0,5919.296363636364,53.3,21.027272727272727,21.926363636363636,18.938181818181818,19.69,19.46181818181818,17.68,17.16,17.904545454545453,17.725454545454543,14.902727272727274,13.445454545454545,15.85,17.069090909090907,18.403636363636362,16.701818181818183,17.68,16.36909090909091,16.9,0.0,0.0,59.0,10.0,88.5,8.0
5,0.0,7.73,6.5,-19.52,10.0,371.3622222222223,19.17,20.0,20.313333333333333,-500.0544444444444,473.0,17.5,17.796666666666667,1.0,373.0,5.88,6638.855555555555,-0.06444444444444446,0.0,0.0,85.0,6835.062222222222,53.3,20.36777777777778,22.683333333333334,18.955555555555556,19.69,19.47888888888889,17.68,17.16,17.924444444444443,17.968888888888888,15.164444444444444,13.573333333333332,15.88888888888889,17.11111111111111,18.345555555555556,16.81,17.68,16.37,16.936666666666667,0.0,0.0,59.0,10.0,88.5,8.0
6,0.0,7.73,6.5,-20.313636363636363,10.0,371.18,19.17,20.014545454545456,21.0,-500.04,473.0,17.5,18.75,1.0,372.44,6.829999999999999,6988.524545454546,-0.06454545454545454,0.0,0.0,85.0,6986.642727272728,53.3,19.75090909090909,23.208181818181817,18.900909090909092,19.69,19.462727272727275,17.68,17.16,18.30636363636364,18.663636363636364,15.463636363636363,13.74909090909091,15.939090909090908,17.15909090909091,18.786363636363635,16.843636363636364,17.715454545454545,16.406363636363636,16.98,0.0,0.0,59.0,10.0,88.5,8.0
7,0.0,7.73,6.5,-19.87666666666667,10.0,371.18,19.17,20.962222222222223,21.0,-500.06444444444446,473.0,17.566666666666666,18.405555555555555,1.0,372.0377777777778,6.8533333333333335,6861.832222222222,-0.07444444444444445,0.0,0.0,85.0,6780.83,53.3,19.357777777777777,23.99888888888889,18.936666666666667,19.69,19.51,17.68,17.16,19.035555555555554,19.41,15.775555555555554,13.923333333333334,15.940000000000001,17.16,19.802222222222223,17.10111111111111,17.802222222222223,16.424444444444443,16.98,0.0,0.0,59.0,10.0,88.5,8.0
8,0.0,7.7727272727272725,6.5,-19.022727272727273,10.0,371.22,19.17,21.0,21.0,-500.1472727272727,473.0,17.94090909090909,17.695454545454545,1.0,372.89090909090913,6.760909090909092,6580.356363636363,-0.05545454545454545,0.0,0.0,85.0,6511.715454545454,53.3,19.11909090909091,25.095454545454547,19.024545454545457,19.69,19.51,17.68,17.16,19.716363636363635,20.064545454545456,16.03818181818182,14.055454545454547,15.94,17.16,20.77,17.729090909090907,17.924545454545456,16.651818181818182,17.106363636363636,0.0,0.0,59.0,10.0,88.5,8.0
9,0.0,7.819999999999999,6.5,-18.337777777777777,10.0,371.2966666666667,19.17,21.311111111111114,21.533333333333335,-500.0733333333333,473.0,18.0,16.983333333333334,1.0,373.0,6.56,6317.341111111111,-0.05444444444444445,0.0,0.0,85.0,6273.503333333333,53.3,19.017777777777777,26.284444444444446,19.112222222222222,19.69,19.47888888888889,17.68,17.191111111111113,20.276666666666667,20.633333333333333,16.29888888888889,14.183333333333334,15.940000000000001,17.115555555555556,21.564444444444444,18.34222222222222,18.098888888888887,17.308888888888887,17.40777777777778,0.0,0.0,59.0,10.0,88.5,8.0
10,0.0,7.820000000000001,6.5,-17.778181818181817,10.0,371.3,19.17,22.0,22.0,-403.21090909090907,473.0,18.079090909090908,16.395454545454545,1.0,373.0,6.305454545454546,6109.112727272728,-0.06636363636363636,0.0,0.0,85.0,6061.964545454545,53.3,19.182727272727274,27.366363636363634,19.15909090909091,19.69,19.430909090909093,17.722727272727273,17.23909090909091,20.85272727272727,21.19909090909091,16.561818181818182,14.27909090909091,15.94,17.07,22.349999999999998,18.655454545454546,18.273636363636363,17.779090909090908,17.675454545454546,0.0,0.0,59.0,10.0,88.5,8.0
11,0.0,7.819999999999999,6.5,-17.454444444444444,10.0,371.3,19.17,22.311111111111114,22.311111111111114,-32.837777777777774,473.0,18.453333333333333,16.038888888888888,1.0,373.0,6.0311111111111115,5969.807777777778,-0.06888888888888889,0.0,0.0,85.0,5931.2411111111105,53.3,19.547777777777778,28.281111111111112,19.095555555555553,19.69,19.43,17.77,17.27777777777778,21.446666666666665,21.81,16.823333333333334,14.31777777777778,15.940000000000001,17.02777777777778,23.16,18.917777777777776,18.413333333333334,18.01111111111111,17.85111111111111,0.0,0.0,59.0,10.0,88.5,8.0
12,0.0,7.820000000000001,6.5,-17.157272727272726,10.0,371.3,19.17,23.0,23.0,-0.31,473.0,18.579090909090908,15.70909090909091,1.0,373.0,5.96,5854.569090909091,-0.05363636363636364,0.0,0.0,85.0,5830.378181818182,53.3,20.037272727272725,29.069999999999997,18.991818181818182,19.69,19.43,17.77,17.365454545454547,22.10727272727273,22.46,17.05,14.359999999999998,15.976363636363637,16.89909090909091,24.05909090909091,19.10909090909091,18.50090909090909,18.186363636363637,17.983636363636364,0.0,0.0,59.0,10.0,88.5,8.0
13,0.0,7.819999999999999,6.5,-16.907777777777778,10.0,371.3,19.17,23.755555555555556,23.311111111111114,-0.29333333333333333,473.0,18.953333333333333,15.5,1.0,373.0,5.88,5778.68,-0.05666666666666667,0.0,0.0,85.0,5765.233333333334,53.3,20.61777777777778,29.88111111111111,19.12777777777778,19.69,19.461111111111112,17.892222222222223,17.522222222222222,22.75111111111111,23.11888888888889,17.26,14.360000000000001,16.02,16.766666666666666,25.015555555555554,19.197777777777777,18.587777777777777,18.325555555555557,18.03,0.0,0.0,59.0,10.0,88.5,8.0
14,0.0,7.859090909090909,6.5,-16.812727272727273,10.0,371.3,19.17,24.527272727272727,24.0,-0.2509090909090909,473.0,19.079090909090908,15.368181818181819,1.0,373.0,5.807272727272727,5738.922727272728,-0.06818181818181818,0.0,0.0,85.0,5724.933636363637,53.3,21.223636363636363,30.69545454545454,19.44090909090909,19.69,19.477272727272727,18.11090909090909,17.748181818181816,23.41727272727273,23.729999999999997,17.451818181818183,14.446363636363635,15.98090909090909,16.762727272727272,25.94909090909091,19.24909090909091,18.63909090909091,18.37909090909091,18.03,0.0,0.0,58.5,10.0,88.5,8.0
15,0.0,7.864444444444445,6.5,-16.677777777777777,10.0,371.3,19.17,25.086666666666666,24.53222222222222,-0.2866666666666667,473.0,19.52,15.25,1.0,373.0,5.68,5689.797777777778,-0.05666666666666667,0.0,0.0,85.0,5680.0,53.2,21.977777777777778,31.400000000000002,19.703333333333333,19.69,19.43,18.286666666666665,17.923333333333332,24.03,24.29888888888889,17.51,14.54,15.894444444444446,16.848888888888887,26.824444444444442,19.32,18.674444444444443,18.44666666666667,18.071111111111108,0.0,0.0,58.5,10.0,88.5,8.0
16,0.0,7.820000000000001,6.5,-16.66272727272727,10.0,371.28,19.17,26.0,25.0,-0.25,473.0,19.94090909090909,15.25,1.0,373.0,5.68,5658.963636363636,-0.05818181818181818,0.0,0.0,85.0,5647.961818181819,53.2,22.728181818181817,32.1,19.965454545454545,19.72909090909091,19.43,18.41909090909091,18.132727272727273,24.672727272727272,24.864545454545453,17.51,14.57909090909091,15.930909090909092,16.89909090909091,27.670909090909092,19.493636363636366,18.762727272727272,18.62090909090909,18.157272727272726,0.0,0.0,58.5,10.0,88.5,8.0
17,0.0,7.819999999999999,6.5,-16.572222222222223,10.0,371.2033333333333,19.17,26.531111111111112,25.753333333333334,-0.30333333333333334,473.0,20.066666666666666,15.25,1.0,373.0,5.68,5640.0,-0.07222222222222223,0.0,0.0,85.0,5640.0,53.2,23.57,32.824444444444445,20.193333333333335,19.78,19.43,18.506666666666668,18.325555555555557,25.30333333333333,25.433333333333334,17.54111111111111,14.630000000000003,16.02,16.9,28.45777777777778,19.634444444444444,18.81888888888889,18.762222222222224,18.2,0.0,0.0,58.5,10.0,88.5,8.0
18,0.0,7.820000000000001,6.5,-16.430909090909093,10.0,371.21818181818185,19.17,27.34363636363636,26.012727272727272,-0.31,473.0,20.44090909090909,15.072727272727274,1.0,373.0,5.68,5615.331818181819,-0.06545454545454545,0.0,0.0,85.0,5607.967272727273,53.2,24.35636363636364,33.60818181818182,20.402727272727272,19.817272727272726,19.43,18.594545454545454,18.37909090909091,25.863636363636363,25.95818181818182,17.66181818181818,14.63,16.063636363636363,16.854545454545455,29.217272727272725,19.757272727272724,18.886363636363637,18.92,18.2,0.0,0.0,58.5,10.0,88.5,8.0
19,0.0,7.819999999999999,6.5,-16.436666666666667,10.0,371.2,19.17,28.0,26.959999999999997,-0.31,473.0,20.566666666666666,15.0,1.0,373.0,5.596666666666667,5600.0,-0.07111111111111111,0.0,0.0,85.0,5600.0,53.2,25.142222222222223,34.36888888888889,20.595555555555556,19.86,19.43,18.682222222222222,18.413333333333334,26.438888888888886,26.522222222222222,17.836666666666666,14.630000000000003,16.151111111111113,16.81,29.944444444444443,19.896666666666665,18.99,19.078888888888887,18.286666666666665,0.0,0.0,58.5,10.0,88.5,8.0
20,0.0,7.859090909090909,6.5,-16.39,10.0,371.1981818181818,19.17,28.707272727272724,27.34363636363636,-0.31,473.0,21.02,15.0,1.0,373.0,5.589090909090909,5600.0,-0.05818181818181818,0.0,0.0,85.0,5600.0,53.2,25.89727272727273,35.095454545454544,20.752727272727274,19.904545454545453,19.43,18.73,18.535454545454545,26.96272727272727,27.09181818181818,18.115454545454547,14.63,16.237272727272728,16.81,30.728181818181817,20.02,19.06090909090909,19.14818181818182,18.41909090909091,0.0,0.0,58.5,10.0,88.5,8.0
21,0.0,7.91,6.5,-16.424444444444443,10.0,371.1477777777778,19.17,29.53111111111111,28.0,-0.28,473.0,21.52,15.0,1.0,373.0,5.58,5600.0,-0.060000000000000005,0.051111111111111114,0.0,85.0,5600.0,53.2,26.6,35.82555555555555,20.97888888888889,19.991111111111113,19.43,18.768888888888892,18.674444444444443,27.52,27.616666666666667,18.583333333333332,14.666666666666666,16.325555555555557,16.81,31.488888888888887,20.193333333333335,19.197777777777777,19.32,18.47,0.0,0.0,58.5,10.0,88.5,8.0
22,0.0,7.91,6.5,-16.72909090909091,10.0,371.09818181818184,19.17,30.012727272727272,28.525454545454544,-0.19454545454545455,473.0,21.94090909090909,15.0,1.0,373.0,5.571818181818182,5600.0,-0.07909090909090909,3.063636363636364,0.0,85.0,5600.0,53.2,27.35363636363636,36.46454545454546,21.188181818181818,20.03909090909091,19.43,18.856363636363636,18.762727272727272,28.096363636363638,28.098181818181818,19.072727272727274,14.71,16.413636363636364,16.849090909090908,32.19,20.402727272727272,19.24909090909091,19.493636363636366,18.507272727272724,3.110909090909091,0.0,58.5,10.0,88.5,8.0
