Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.3733333333333333,11.57,5.5,-6.195,11.0,387.12999999999994,13.839999999999998,21.0,21.0,-500.10999999999996,462.0,15.108333333333334,2.6666666666666665,1.0,389.75,0.4116666666666666,1023.07,0.08666666666666667,0.0,0.0,85.0,1341.4533333333334,73.9,14.19,20.91,15.67,16.55,15.76,13.229999999999999,13.839999999999998,19.25,18.38,11.050000000000002,10.87,12.44,12.53,20.21,11.660000000000002,12.88,13.93,13.75,0.0,0.0,82.0,12.0,88.5,8.0
1,0.35111111111111115,11.57,5.5,-7.801111111111112,11.0,386.9533333333333,13.852222222222222,21.0,21.0,-500.1044444444445,462.0,15.433333333333334,4.624444444444444,1.0,389.0,1.3544444444444443,1799.5877777777778,0.08222222222222222,0.0,0.0,85.0,2066.678888888889,73.9,14.567777777777776,20.790000000000003,15.379999999999999,16.094444444444445,15.466666666666665,12.928888888888888,13.52111111111111,18.884444444444444,18.047777777777778,11.023333333333333,10.722222222222221,12.052222222222222,12.19888888888889,20.21,11.38888888888889,12.537777777777778,13.635555555555555,13.452222222222222,0.0,0.0,82.0,12.0,88.5,8.0
2,0.11272727272727273,11.601818181818182,5.5,-11.067272727272726,11.0,386.55,13.973636363636365,21.0,21.0,-500.0509090909091,462.0,15.5,7.283636363636364,1.0,388.8636363636364,1.9054545454545455,2842.240909090909,0.09,0.0,0.0,85.0,3114.9518181818185,73.9,17.555454545454545,19.922727272727272,14.77090909090909,15.42,14.881818181818181,12.562727272727273,12.879090909090907,18.096363636363638,17.563636363636363,11.144545454545455,10.508181818181818,11.488181818181818,11.77818181818182,20.172727272727272,10.89090909090909,11.835454545454546,13.025454545454545,13.053636363636365,0.0,0.0,82.0,12.0,88.5,8.0
3,0.36000000000000004,11.658888888888889,5.5,-14.096666666666668,11.0,386.18,14.0,21.0,21.0,-500.0244444444445,462.0,15.546666666666665,10.013333333333334,1.0,388.0,2.96,3908.3444444444444,0.1,0.0,0.0,85.0,4168.762222222223,73.9,23.08111111111111,18.752222222222223,15.017777777777777,15.70111111111111,15.164444444444444,12.906666666666666,13.156666666666666,18.235555555555557,17.795555555555556,11.633333333333333,10.668888888888889,11.772222222222222,12.151111111111112,19.874444444444446,11.284444444444444,12.11,13.27111111111111,13.374444444444444,0.0,0.0,82.0,12.0,88.5,8.0
4,0.5054545454545455,11.627272727272727,5.5,-17.018181818181816,11.0,385.7927272727273,14.0,21.0,21.0,-499.9281818181818,462.0,15.92090909090909,12.783636363636363,1.0,387.8636363636364,4.094545454545455,4953.008181818182,0.11454545454545455,0.0,0.0,85.0,5218.376363636364,73.9,23.493636363636366,20.438181818181818,15.143636363636364,15.82181818181818,15.259090909090908,12.996363636363638,13.252727272727272,18.174545454545456,17.94727272727273,11.952727272727271,10.843636363636364,11.987272727272728,12.266363636363637,19.267272727272726,11.525454545454545,12.204545454545455,13.394545454545455,13.518181818181818,0.0,0.0,82.0,12.0,88.5,8.0
5,0.5366666666666666,11.571111111111112,5.5,-19.107777777777777,11.0,385.4477777777778,14.0,21.0,21.0,-500.01,462.0,16.046666666666667,15.5,1.0,386.72222222222223,5.445555555555555,5993.745555555555,0.08888888888888889,0.0,0.0,85.0,6266.403333333334,73.9,22.284444444444446,23.274444444444445,15.149999999999999,15.937777777777777,15.318888888888889,13.084444444444445,13.316666666666668,18.286666666666665,18.11777777777778,12.383333333333333,11.018888888888888,12.356666666666667,12.238888888888889,19.27777777777778,11.726666666666667,12.292222222222222,13.427777777777777,13.57888888888889,0.0,0.0,82.0,12.0,88.5,8.0
6,0.5681818181818182,11.57,5.5,-21.05181818181818,11.0,385.07272727272726,14.0,21.0,21.0,-499.9827272727273,462.0,16.420909090909092,17.64727272727273,1.0,386.0,6.1445454545454545,6859.632727272728,0.10545454545454545,0.0,0.0,85.0,6964.003636363637,73.9,21.726363636363637,24.231818181818184,15.15,15.904545454545454,15.32,13.110000000000001,13.343636363636364,18.36909090909091,18.400000000000002,12.793636363636363,11.287272727272727,12.494545454545454,12.182727272727272,19.154545454545456,11.988181818181818,12.355454545454545,13.461818181818183,13.58,0.0,0.0,82.0,12.0,88.5,8.0
7,0.5744444444444444,11.63,5.5,-21.311111111111114,11.0,385.0,14.0,21.5,21.72222222222222,-500.02111111111105,462.0,16.546666666666667,17.986666666666665,1.0,386.0,6.898888888888889,6980.054444444444,0.1,0.0,0.0,85.0,6953.0633333333335,73.9,21.234444444444446,24.746666666666666,15.125555555555556,15.877777777777778,15.32,13.085555555555555,13.398888888888889,18.79222222222222,19.25888888888889,13.195555555555556,11.686666666666666,12.504444444444443,12.151111111111112,19.582222222222224,12.225555555555555,12.382222222222222,13.431111111111111,13.60888888888889,0.0,0.0,82.0,12.0,88.5,8.0
8,0.6063636363636363,11.71,5.5,-20.887272727272727,11.0,384.9818181818182,14.0,22.0,22.0,-500.0009090909091,462.0,16.920909090909092,17.546363636363637,1.0,386.0,6.883636363636364,6785.871818181818,0.09454545454545454,0.0,0.0,85.0,6712.423636363636,73.9,20.606363636363636,25.69363636363636,15.063636363636364,15.937272727272727,15.32,13.139090909090909,13.4,19.60272727272727,20.14727272727273,13.688181818181818,12.006363636363636,12.616363636363637,12.092727272727274,20.799090909090907,12.375454545454545,12.437272727272727,13.487272727272728,13.667272727272728,0.0,0.0,82.0,12.0,88.5,8.0
9,0.64,11.627777777777778,5.5,-20.12222222222222,11.0,385.0,14.0,22.0,22.0,-500.1622222222222,462.0,17.046666666666667,16.821111111111108,1.0,386.0,6.7155555555555555,6502.742222222222,0.09777777777777778,0.0,0.0,85.0,6430.947777777777,73.8,20.166666666666668,26.718888888888888,15.059999999999999,15.905555555555557,15.32,13.14,13.4,20.28222222222222,20.675555555555558,14.153333333333332,12.29888888888889,12.588888888888889,12.09,21.87777777777778,12.49,12.41777777777778,13.466666666666667,13.635555555555555,0.0,0.0,82.0,12.0,88.5,8.0
