Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,4.76,4.0,-5.9316666666666675,6.0,385.62999999999994,10.0,3.0,3.0,-500.19,493.0,5.0,3.668333333333333,1.0,388.0,0.7000000000000001,1454.7866666666666,-0.03666666666666667,0.0,0.0,85.0,1746.45,72.1,3.9299999999999997,2.8200000000000003,4.24,3.89,4.5,3.72,3.19,1.53,1.62,2.67,3.28,6.330000000000001,7.56,4.238333333333333,3.1,3.02,3.5400000000000005,3.89,0.0,0.0,83.5,6.0,88.5,8.0
1,0.0,4.777777777777778,4.0,-7.672222222222222,6.0,385.24444444444447,10.0,3.0,3.0,-500.18555555555554,493.0,5.0,5.736666666666667,1.0,387.9422222222222,1.3199999999999998,2215.0344444444445,-0.03777777777777778,0.0,0.0,85.0,2491.061111111111,72.1,2.921111111111111,2.48,4.288888888888889,3.9566666666666666,4.5633333333333335,3.783333333333333,3.241111111111111,1.5811111111111111,1.6866666666666665,2.681111111111111,3.28,6.365555555555556,7.672222222222222,2.8622222222222224,3.151111111111111,3.068888888888889,3.602222222222222,3.9566666666666666,0.0,0.0,83.5,6.0,88.5,8.0
2,0.0,4.843636363636364,4.0,-10.207272727272727,6.0,384.7,10.0,3.0,3.0,-500.0872727272727,493.0,5.0,8.467272727272727,1.0,386.49818181818176,2.6072727272727274,3271.7427272727273,-0.03727272727272728,0.0,0.0,85.0,3540.6600000000003,72.1,2.380909090909091,2.438181818181818,4.579090909090909,4.2309090909090905,4.917272727272728,4.074545454545454,3.5327272727272727,1.8727272727272728,1.9618181818181817,2.748181818181818,3.2981818181818183,6.530909090909091,8.209090909090909,2.5063636363636363,3.429090909090909,3.3572727272727274,3.9572727272727275,4.2309090909090905,0.0,0.0,83.5,6.0,88.5,8.0
3,0.0,4.866666666666666,4.0,-12.77888888888889,6.0,384.13222222222225,10.0,3.0,3.0,-500.15111111111105,493.0,5.0,11.182222222222222,1.0,386.0,3.408888888888889,4314.952222222222,-0.026666666666666665,0.0,0.0,85.0,4588.71,72.1,2.25,2.6644444444444444,4.761111111111111,4.337777777777777,5.095555555555555,4.23,3.714444444444444,2.054444444444444,2.0677777777777777,2.771111111111111,3.3777777777777778,6.706666666666667,8.627777777777778,2.49,3.522222222222222,3.5255555555555556,4.148888888888889,4.323333333333333,0.0,0.0,83.5,6.0,88.5,8.0
4,0.0,4.911818181818182,4.0,-15.445454545454545,6.0,383.6081818181818,10.0,3.0,3.0,-500.1390909090909,493.0,5.0,13.92181818181818,1.0,385.1345454545454,4.41090909090909,5375.153636363637,-0.03909090909090909,0.0,0.0,85.0,5637.036363636364,72.1,2.305454545454545,3.0399999999999996,4.840909090909091,4.404545454545455,5.11,4.24,3.7909090909090906,2.131818181818182,2.1554545454545457,2.817272727272727,3.444545454545455,6.862727272727272,8.826363636363636,2.49,3.4490909090909088,3.5399999999999996,4.2309090909090905,4.33,0.0,0.0,83.5,6.0,88.5,8.0
5,0.0,4.855555555555555,4.0,-18.373333333333335,6.0,383.09222222222223,10.0,3.0,3.0,-500.1611111111111,493.0,5.0,16.682222222222222,1.0,384.4977777777778,5.48,6422.524444444444,-0.03333333333333333,0.0,0.0,85.0,6669.834444444445,72.1,2.326666666666666,3.7666666666666666,4.85,4.41,5.123333333333333,4.24,3.7999999999999994,2.14,2.2266666666666666,2.7666666666666666,3.45,7.006666666666667,8.75,2.5,3.376666666666667,3.54,4.251111111111111,4.294444444444444,0.0,0.0,83.5,6.0,88.5,8.0
6,0.0,4.85,4.0,-19.655454545454543,6.0,382.7190909090909,10.0,3.0,3.0,-499.97999999999996,493.0,5.0,18.216363636363635,1.0,384.0,6.622727272727272,6976.425454545454,-0.03090909090909091,0.0,0.0,85.0,6986.85,72.0,2.393636363636364,5.332727272727272,4.85,4.41,5.176363636363636,4.24,3.8,2.1572727272727272,2.2672727272727276,2.76,3.45,7.285454545454545,8.59909090909091,2.5663636363636364,3.37,3.5399999999999996,4.319090909090909,4.164545454545455,0.0,0.0,83.5,6.0,88.5,8.0
7,0.0,4.85,4.0,-19.221111111111114,6.0,382.67777777777775,10.0,3.0,3.2788888888888885,-500.11777777777775,493.0,5.0,17.873333333333335,1.0,384.0,6.887777777777778,6857.533333333333,-0.03333333333333333,0.0,0.0,85.0,6792.427777777778,72.0,2.4000000000000004,7.173333333333334,4.85,4.41,5.117777777777778,4.256666666666667,3.7999999999999994,2.2366666666666664,2.428888888888889,2.771111111111111,3.4688888888888894,7.376666666666667,8.504444444444443,2.5955555555555554,3.37,3.54,4.33,4.15,0.0,0.0,83.5,6.0,88.5,8.0
8,0.0,4.85,4.0,-18.505454545454544,6.0,382.7181818181818,10.0,3.0,4.0,-500.24363636363637,493.0,5.0,17.123636363636365,1.0,384.0,6.752727272727273,6579.946363636364,-0.034545454545454546,0.0,0.0,85.0,6519.296363636363,72.0,2.3336363636363635,8.287272727272727,4.85,4.41,5.11,4.320909090909091,3.8,2.3536363636363635,2.640909090909091,2.846363636363636,3.5527272727272727,7.344545454545454,8.453636363636363,2.7563636363636363,3.382727272727273,3.5399999999999996,4.33,4.15,0.0,0.0,83.5,6.0,88.5,8.0
9,0.0,4.85,4.0,-17.825555555555557,6.0,382.79,10.0,3.2777777777777777,4.055555555555555,-500.20666666666665,493.0,5.0,16.443333333333335,1.0,384.0,6.493333333333333,6322.188888888889,-0.031111111111111114,0.0,0.0,85.0,6279.458888888888,72.0,2.32,10.232222222222223,4.85,4.41,5.11,4.33,3.8144444444444443,2.606666666666667,2.9922222222222223,2.947777777777778,3.638888888888889,7.2011111111111115,8.462222222222222,3.011111111111111,3.4433333333333334,3.54,4.341111111111111,4.15,0.0,0.0,83.5,6.0,88.5,8.0
10,0.0,4.85,4.0,-17.363636363636363,6.0,382.8,10.0,4.0,5.0,-474.8372727272727,493.0,5.0,15.953636363636365,1.0,384.0,6.250909090909091,6126.349090909091,-0.035454545454545454,0.0,0.0,85.0,6090.571818181819,72.0,2.32,12.24909090909091,4.85,4.41,5.125454545454546,4.31,3.880909090909091,2.9918181818181817,3.480909090909091,3.1136363636363638,3.710909090909091,7.107272727272728,8.256363636363638,3.358181818181818,3.45,3.5399999999999996,4.388181818181819,4.132727272727273,0.0,0.0,83.5,6.0,88.5,8.0
11,0.0,4.85,4.0,-17.21333333333333,6.0,382.8,10.0,4.5,5.5,-122.63333333333334,493.0,5.0,15.624444444444444,1.0,384.0,6.084444444444444,6007.776666666667,-0.04111111111111111,0.0,0.0,85.0,5984.101111111111,72.0,2.32,13.736666666666666,4.838888888888889,4.41,5.181111111111111,4.227777777777778,3.8655555555555554,3.611111111111111,4.19,3.288888888888889,3.7333333333333334,7.053333333333333,8.203333333333333,3.8511111111111114,3.4022222222222225,3.5155555555555558,4.236666666666667,4.021111111111111,0.0,0.0,83.5,6.0,88.5,8.0
12,0.0,4.85,4.0,-16.811818181818182,6.0,382.8,10.0,5.136363636363637,6.136363636363637,-0.34909090909090906,493.0,5.0,15.375454545454545,1.0,384.0,6.003636363636364,5897.276363636363,-0.02909090909090909,0.0,0.0,85.0,5870.634545454545,72.0,2.34,15.346363636363636,4.684545454545455,4.393636363636364,5.12,4.1045454545454545,3.691818181818182,4.445454545454545,5.051818181818182,3.478181818181818,3.8145454545454545,7.112727272727272,8.345454545454546,4.982727272727273,3.1727272727272724,3.3563636363636364,3.6336363636363633,3.787272727272727,0.0,0.0,83.5,6.0,88.5,8.0
13,0.0,4.85,4.0,-16.526666666666667,6.0,382.8,10.0,6.0,7.0,-0.36000000000000004,493.0,5.0,15.07,1.0,384.0,5.888888888888889,5800.007777777778,-0.030000000000000002,0.0,0.0,85.0,5775.446666666667,72.0,2.477777777777778,15.983333333333333,4.273333333333333,4.333333333333333,5.123333333333333,3.8711111111111114,3.4633333333333334,5.216666666666667,5.842222222222222,3.73,3.902222222222222,7.136666666666667,8.39111111111111,6.343333333333334,3.3133333333333335,3.218888888888889,3.2422222222222223,3.6399999999999997,0.0,0.0,83.5,6.0,88.5,8.0
