Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,5.81,5.0,-7.785,6.0,385.20166666666665,10.0,5.0,5.0,-500.10999999999996,511.0,6.0,5.533333333333332,1.0,387.9533333333334,1.2933333333333334,2132.0633333333335,-0.021666666666666667,0.0,0.0,85.0,2418.4666666666667,72.1,4.76,4.59,9.301666666666668,9.395000000000001,9.74,8.256666666666666,7.73,4.85,4.945,6.419999999999999,6.77,8.606666666666667,9.396666666666667,5.46,7.291666666666667,7.21,7.641666666666667,7.645,0.0,0.0,83.0,6.0,88.5,8.0
1,0.0,5.81,5.0,-9.276666666666666,6.0,384.7877777777778,10.0,5.0,5.0,-500.09333333333336,511.0,6.0,7.529999999999999,1.0,386.90666666666664,1.96,2898.056666666667,-0.021111111111111112,0.0,0.0,85.0,3174.8366666666666,72.1,4.76,4.623333333333333,9.477777777777778,9.592222222222222,9.91777777777778,8.457777777777778,7.907777777777778,4.984444444444445,5.142222222222222,6.42,6.77,8.86,9.645555555555555,5.496666666666666,7.472222222222222,7.384444444444444,7.822222222222223,7.847777777777777,0.0,0.0,83.0,6.0,88.5,8.0
2,0.0,5.861818181818182,5.0,-12.339090909090908,6.0,384.27454545454543,10.0,5.0,5.0,-500.02000000000004,511.0,6.0,10.231818181818182,1.0,386.0,3.0727272727272723,3948.956363636364,-0.01636363636363636,0.0,0.0,85.0,4228.010909090909,72.1,4.76,4.782727272727272,9.739090909090908,9.84,10.176363636363636,8.706363636363635,8.168181818181818,5.156363636363636,5.336363636363637,6.420000000000001,6.77,9.14,9.977272727272727,5.549090909090909,7.6872727272727275,7.6445454545454545,8.08090909090909,8.094545454545454,0.0,0.0,83.0,6.0,88.5,8.0
3,0.0,5.9,5.0,-15.473333333333333,6.0,383.6877777777778,10.0,5.0,5.0,-499.98333333333335,511.0,6.0,12.91888888888889,1.0,385.21666666666664,4.12,4998.65,-0.022222222222222223,0.0,0.0,85.0,5275.648888888889,72.1,4.76,5.220000000000001,9.83,9.964444444444446,10.26,8.828888888888889,8.25,5.2,5.323333333333333,6.42,6.77,9.21,10.137777777777778,5.55,7.775555555555556,7.73,8.212222222222222,8.17,0.0,0.0,83.0,6.0,88.5,8.0
4,0.0,5.9,5.0,-17.367272727272727,6.0,383.1945454545455,10.0,5.0,5.0,-500.07727272727277,511.0,6.0,15.731818181818182,1.0,384.81454545454545,5.203636363636363,6049.648181818182,-0.012727272727272726,0.0,0.0,85.0,6323.198181818181,72.1,4.76,6.0609090909090915,9.83,10.0,10.305454545454545,8.87,8.298181818181819,5.154545454545455,5.235454545454545,6.376363636363636,6.77,9.264545454545454,10.224545454545455,5.4772727272727275,7.773636363636364,7.775454545454545,8.25,8.216363636363637,0.0,0.0,83.0,6.0,88.5,8.0
5,0.0,5.9,5.0,-19.45777777777778,6.0,382.6722222222222,10.044444444444444,5.0,5.0,-500.1677777777778,511.0,5.875555555555556,18.02,1.0,384.0,6.1866666666666665,6909.733333333334,-0.024444444444444446,0.0,0.0,85.0,6987.6577777777775,72.1,4.833333333333333,6.506666666666667,9.83,10.0,10.35,8.87,8.34,5.11,5.147777777777778,6.33,6.77,9.3,10.26,5.337777777777777,7.73,7.7733333333333325,8.25,8.203333333333333,0.0,0.0,83.0,6.0,88.5,8.0
6,0.0,5.9,5.0,-19.578181818181818,6.0,382.52818181818185,10.161818181818182,5.0,5.912727272727272,-500.0536363636364,511.0,5.524545454545454,18.151818181818182,1.0,384.0,6.909090909090909,6960.472727272727,-0.006363636363636364,0.0,0.0,85.0,6940.75,72.1,4.9381818181818184,6.9327272727272735,9.83,10.0,10.35,8.87,8.34,5.11,5.214545454545455,6.329999999999999,6.77,9.353636363636364,10.259090909090908,5.252727272727273,7.73,7.73,8.25,8.17,0.0,0.0,83.0,6.0,88.5,8.0
7,0.0,5.9,5.0,-19.02777777777778,6.0,382.5,10.125555555555556,5.115555555555556,6.0,-499.97222222222223,511.0,5.5,17.587777777777777,1.0,384.0,6.906666666666666,6755.614444444444,-0.005555555555555556,0.0,0.0,85.0,6694.81,72.1,4.973333333333333,8.396666666666667,9.83,10.0,10.35,8.87,8.34,5.2011111111111115,5.441111111111111,6.377777777777777,6.77,9.491111111111111,10.211111111111112,5.234444444444445,7.73,7.774444444444445,8.25,8.17,0.0,0.0,83.0,6.0,88.5,8.0
8,0.0,5.9,5.0,-18.296363636363637,6.0,382.59,10.055454545454545,6.0,6.367272727272726,-500.0927272727273,511.0,5.5,16.883636363636363,1.0,384.0,6.698181818181817,6481.654545454545,-0.023636363636363636,0.0,0.0,85.0,6421.255454545454,72.1,5.02,10.336363636363636,9.83,10.0,10.35,8.914545454545454,8.34,5.42,5.805454545454546,6.465454545454546,6.821818181818182,9.56,10.17,5.393636363636364,7.73,7.773636363636364,8.25,8.17,0.0,0.0,83.0,6.0,88.5,8.0
9,0.0,5.9,5.0,-17.625555555555554,6.0,382.6,10.165555555555555,6.0,7.0,-499.9944444444444,511.0,5.624444444444444,16.275555555555556,1.0,384.0,6.466666666666666,6247.055555555556,-0.012222222222222223,0.0,0.0,85.0,6192.93888888889,72.1,5.06,13.007777777777777,9.83,10.0,10.35,8.901111111111112,8.34,5.771111111111111,6.293333333333333,6.51,6.86,9.56,10.17,5.794444444444444,7.73,7.73,8.25,8.17,0.0,0.0,83.0,6.0,88.5,8.0
10,0.0,5.9,5.0,-17.316363636363636,6.0,382.63818181818186,10.17,6.912727272727272,7.549090909090908,-360.41727272727275,511.0,5.975454545454546,15.77090909090909,1.0,384.0,6.243636363636364,6058.508181818182,-0.012727272727272728,0.0,0.0,85.0,6014.459090909091,72.1,5.074545454545454,14.63,9.82909090909091,10.0,10.35,8.869090909090907,8.34,6.34,6.971818181818182,6.641818181818182,6.908181818181817,9.512727272727274,10.124545454545455,6.549090909090908,7.73,7.774545454545454,8.298181818181819,8.16909090909091,0.0,0.0,83.0,6.0,88.5,8.0
11,0.0,5.9,5.0,-16.790000000000003,6.0,382.64222222222224,10.125555555555556,7.337777777777777,8.0,-13.137777777777778,511.0,6.0,15.415555555555557,1.0,384.0,6.013333333333333,5905.168888888888,-0.015555555555555557,0.0,0.0,85.0,5883.908888888889,72.1,5.06,15.377777777777778,9.647777777777778,10.0,10.35,8.814444444444444,8.252222222222223,7.127777777777778,7.857777777777778,6.858888888888888,6.94,9.424444444444443,10.09,7.542222222222222,7.552222222222222,7.728888888888889,8.074444444444445,8.115555555555554,0.0,0.0,83.0,6.0,88.5,8.0
12,0.0,5.9,5.0,-16.616363636363637,6.0,382.63818181818186,10.008181818181818,8.024545454545454,8.912727272727272,-0.31,511.0,6.134545454545455,15.112727272727273,1.0,384.0,5.901818181818182,5812.414545454545,-0.014545454545454545,0.0,0.0,85.0,5788.6563636363635,72.0,5.109090909090909,16.164545454545454,9.164545454545454,9.947272727272727,10.35,8.624545454545455,8.07909090909091,8.043636363636365,8.865454545454545,7.078181818181818,7.047272727272727,9.390909090909092,10.09,8.659999999999998,7.379999999999999,7.553636363636364,7.550909090909091,7.928181818181818,0.0,0.0,83.0,6.0,88.5,8.0
13,0.0,5.9,5.0,-16.497777777777777,6.0,382.64222222222224,10.044444444444444,8.974444444444444,9.559999999999999,-0.32666666666666666,511.0,6.485555555555555,15.0,1.0,384.0,5.786666666666666,5760.0,-0.031111111111111114,0.0,0.0,85.0,5758.757777777778,72.0,5.181111111111111,16.843333333333334,8.776666666666666,9.862222222222222,10.35,8.413333333333334,7.947777777777778,8.826666666666666,9.60888888888889,7.34,7.171111111111112,9.44111111111111,10.09,9.845555555555556,7.514444444444444,7.470000000000001,7.337777777777778,7.819999999999999,0.0,0.0,83.0,6.0,88.5,8.0
14,0.0,5.847272727272727,5.0,-16.36090909090909,6.0,382.6027272727273,10.161818181818182,9.73090909090909,10.185454545454546,-0.3572727272727273,511.0,6.5,14.954545454545455,1.0,384.0,5.76,5727.151818181818,-0.012727272727272728,0.0,0.0,85.0,5716.954545454545,72.0,5.464545454545455,17.36818181818182,8.77909090909091,9.83,10.35,8.443636363636363,7.949090909090909,9.260909090909092,9.82909090909091,7.557272727272727,7.256363636363636,9.524545454545454,10.136363636363637,11.087272727272726,7.777272727272727,7.513636363636365,7.514545454545455,7.920000000000001,0.0,0.0,83.0,6.0,88.5,8.0
15,0.0,5.81,5.0,-16.185555555555556,6.0,382.5866666666667,10.17,10.557777777777778,11.0,-0.3111111111111111,511.0,6.624444444444444,14.804444444444446,1.0,384.0,5.7333333333333325,5688.766666666666,-0.01888888888888889,0.0,0.0,85.0,5678.783333333334,72.0,5.9688888888888885,17.996666666666666,9.042222222222222,9.83,10.35,8.618888888888888,8.125555555555556,9.47888888888889,9.774444444444445,7.731111111111111,7.29,9.461111111111112,10.123333333333333,12.411111111111111,7.993333333333333,7.601111111111111,7.776666666666666,8.043333333333333,0.0,0.0,83.0,6.0,88.5,8.0
16,0.0,5.861818181818182,5.0,-16.174545454545456,6.0,382.57454545454544,10.17,11.365454545454545,11.72909090909091,-0.28454545454545455,511.0,6.975454545454546,14.75,1.0,384.0,5.68,5650.82909090909,-0.02090909090909091,0.0,0.0,85.0,5640.822727272727,72.0,6.65090909090909,18.63909090909091,9.392727272727273,9.92909090909091,10.304545454545455,8.843636363636364,8.388181818181819,9.697272727272727,9.892727272727273,7.820000000000001,7.290909090909091,9.39,10.034545454545453,13.525454545454545,8.08,7.64,7.949090909090909,8.13090909090909,0.0,0.0,83.0,6.0,88.5,8.0
17,0.0,5.9,5.0,-16.12777777777778,6.0,382.52,10.17,12.113333333333333,12.113333333333333,-0.25,511.0,7.124444444444445,14.75,1.0,384.0,5.68,5644.444444444444,-0.022222222222222223,0.0,0.0,85.0,5640.0,72.0,7.5055555555555555,19.147777777777776,9.742222222222223,10.101111111111111,10.26,9.054444444444444,8.648888888888889,10.002222222222223,10.204444444444444,7.906666666666666,7.345555555555555,9.39,9.897777777777778,14.487777777777776,8.08,7.639999999999999,7.989999999999999,8.17,0.0,0.0,83.0,6.0,88.5,8.0
18,0.0,5.9,5.0,-15.963636363636363,6.0,382.5,10.17,13.023636363636363,13.0,-0.25727272727272726,511.0,7.475454545454546,14.612727272727273,1.0,384.0,5.68,5611.269090909091,-0.009090909090909092,0.0,0.0,85.0,5607.105454545454,72.0,8.466363636363637,19.79181818181818,10.091818181818182,10.225454545454546,10.305454545454545,9.17818181818182,8.866363636363637,10.396363636363636,10.552727272727273,8.08090909090909,7.379999999999999,9.49,9.776363636363635,15.338181818181818,8.124545454545455,7.6872727272727275,7.948181818181819,8.17,0.0,0.0,83.0,6.0,88.5,8.0
19,0.0,5.9,5.0,-16.256666666666668,6.0,382.4555555555556,10.17,13.973333333333334,13.557777777777778,-0.15444444444444444,511.0,7.624444444444445,14.5,1.0,384.0,5.653333333333332,5599.466666666666,-3.854941057726238e-19,0.0,0.0,85.0,5600.0,72.0,9.53111111111111,20.63222222222222,10.394444444444444,10.313333333333333,10.35,9.316666666666666,9.041111111111112,10.787777777777778,10.902222222222223,8.256666666666668,7.38,9.614444444444445,9.788888888888888,16.005555555555556,8.17,7.73,7.91,8.17,0.0,0.0,83.0,6.0,88.5,8.0
20,0.0,5.9,5.0,-15.872727272727273,6.0,382.4463636363636,10.214545454545455,14.910909090909092,14.183636363636365,-0.19363636363636363,511.0,7.975454545454546,14.5,1.0,384.0,5.6,5592.727272727273,-0.01636363636363636,0.0,0.0,85.0,5600.0,72.0,10.68090909090909,21.716363636363635,10.701818181818181,10.450000000000001,10.35,9.441818181818181,9.216363636363637,11.181818181818182,11.302727272727273,8.474545454545455,7.380909090909091,9.65,9.92909090909091,16.688181818181818,8.17,7.774545454545454,7.909090909090909,8.17,0.0,0.0,83.0,6.0,88.5,8.0
21,0.0,5.9,5.0,-16.121111111111112,6.0,382.4,10.334444444444445,15.780000000000001,15.0,-0.28111111111111114,511.0,8.124444444444444,14.5,1.0,384.0,5.6,5595.555555555556,-0.03222222222222222,0.0,0.0,85.0,5600.0,72.0,11.66,22.814444444444444,11.005555555555555,10.574444444444445,10.35,9.578888888888889,9.39111111111111,11.572222222222223,11.687777777777777,8.736666666666666,7.433333333333334,9.65,10.101111111111111,17.44,8.212222222222222,7.862222222222223,7.861111111111111,8.17,0.0,0.0,83.0,6.0,88.5,8.0
22,0.0,5.9,5.0,-15.992727272727274,6.0,382.3481818181818,10.34,16.547272727272727,15.547272727272729,-0.27454545454545454,511.0,8.475454545454546,14.5,1.0,384.0,5.6,5592.727272727273,-0.02,0.0,0.0,85.0,5600.0,72.0,12.532727272727271,23.754545454545454,11.268181818181818,10.713636363636363,10.35,9.702727272727273,9.564545454545454,12.010909090909092,12.039090909090909,8.953636363636363,7.47090909090909,9.59909090909091,10.274545454545454,18.13909090909091,8.297272727272727,7.949090909090909,7.820000000000001,8.17,0.0,0.0,83.0,6.0,88.5,8.0
23,0.0,5.9,5.0,-16.12222222222222,6.0,382.32,10.34,17.11111111111111,16.11111111111111,-0.3766666666666667,511.0,8.624444444444444,14.5,1.0,384.0,5.6,5600.0,-0.02888888888888889,0.0,0.0,85.0,5600.0,72.0,13.336666666666666,24.51,11.52888888888889,10.88888888888889,10.35,9.788888888888888,9.738888888888889,12.491111111111111,12.488888888888889,9.217777777777776,7.518888888888889,9.56,10.297777777777778,18.86777777777778,8.385555555555555,7.989999999999999,7.862222222222223,8.17,0.0,0.0,83.0,6.0,88.5,8.0
24,0.0,5.9,5.0,-15.930909090909092,6.0,382.2845454545455,10.34,18.0,17.0,-0.36,511.0,8.975454545454546,14.5,1.0,384.0,5.6,5600.0,-0.012727272727272728,0.0,0.0,85.0,5600.0,72.0,14.068181818181818,25.098181818181818,11.837272727272728,11.113636363636363,10.35,9.978181818181817,9.913636363636364,12.927272727272726,12.961818181818183,9.479090909090909,7.6054545454545455,9.56,10.26,19.654545454545453,8.43,7.99,7.949090909090909,8.17,0.0,0.0,83.0,6.0,88.5,8.0
25,0.0,5.9,5.0,-16.272222222222222,6.0,382.22,10.34,18.77777777777778,17.555555555555557,-0.3111111111111111,511.0,9.124444444444444,14.5,1.0,384.0,5.6,5600.0,-0.007777777777777778,0.0,0.0,85.0,5600.0,71.9,14.854444444444445,25.60666666666667,12.184444444444445,11.375555555555556,10.35,10.18888888888889,10.133333333333333,13.408888888888889,13.397777777777778,9.696666666666665,7.639999999999999,9.512222222222222,10.26,20.475555555555555,8.43,7.989999999999999,8.081111111111111,8.17,0.0,0.0,83.0,6.0,88.5,8.0
26,0.0,5.9,5.0,-15.878181818181817,6.0,382.2181818181818,10.34,19.363636363636363,18.022727272727273,-0.28545454545454546,511.0,9.610000000000001,14.5,1.0,384.0,5.6,5596.362727272727,-0.017272727272727273,0.0,0.0,85.0,5600.0,71.9,15.639999999999999,26.217272727272725,12.532727272727273,11.586363636363636,10.35,10.314545454545454,10.350909090909092,13.930909090909092,13.885454545454547,9.913636363636364,7.693636363636363,9.48,10.259090909090908,21.312727272727273,8.384545454545455,7.948181818181819,8.17,8.17,0.0,0.0,83.0,6.0,88.5,8.0
