Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,5.713333333333334,5.5,-3.356666666666667,10.0,369.68833333333333,22.34,42.0,42.0,-499.89000000000004,483.0,28.0,1.5866666666666667,1.0,372.49666666666667,0.0,588.5749999999999,-0.018333333333333333,0.0,0.0,85.0,814.7116666666667,45.4,36.18,41.25,24.731666666666666,27.15833333333333,26.74166666666667,22.705,23.60166666666667,32.88166666666667,32.205000000000005,16.38,15.645000000000001,15.443333333333333,15.093333333333334,40.2,18.536666666666665,21.063333333333333,23.508333333333336,23.23,0.0,0.0,48.5,11.0,88.5,8.0
1,0.0,5.604444444444444,5.5,-5.377777777777777,10.0,369.4766666666667,22.34,41.971111111111114,42.0,-499.9366666666667,483.0,28.173333333333332,3.5477777777777777,1.0,372.0,0.5688888888888889,1326.8333333333333,-0.030000000000000002,0.0,0.0,85.0,1599.0844444444444,45.4,37.23,40.986666666666665,24.21333333333333,26.721111111111114,26.275555555555556,22.268888888888892,23.184444444444445,33.19222222222223,32.666666666666664,16.642222222222223,15.315555555555555,14.722222222222221,14.374444444444444,40.15555555555555,18.178888888888892,20.602222222222224,22.93777777777778,22.731111111111108,0.0,0.0,48.5,11.0,88.5,8.0
2,0.0,5.608181818181818,5.5,-7.369090909090909,10.0,369.1781818181818,22.34,41.02181818181818,42.0,-500.0872727272727,483.0,28.67,5.923636363636363,1.0,372.0,1.4909090909090907,2207.3563636363638,-0.02,0.0,0.0,85.0,2315.0945454545454,45.4,40.06363636363637,39.93909090909091,24.09,26.734545454545454,26.183636363636364,22.279999999999998,23.13,34.13636363636363,33.76272727272727,17.721818181818183,15.273636363636363,14.541818181818183,14.314545454545454,39.67727272727273,18.36909090909091,20.566363636363636,22.78090909090909,22.776363636363637,0.0,0.0,48.5,11.0,88.5,8.0
3,0.0,5.64,5.5,-7.292222222222222,10.0,369.1044444444444,22.34,41.0,42.0,-500.18888888888887,483.0,29.169999999999998,6.585555555555556,1.0,371.77555555555557,2.213333333333333,2441.8322222222223,-0.03222222222222222,0.0,0.0,85.0,2511.751111111111,45.4,41.29333333333333,40.06666666666667,24.28,26.964444444444446,26.375555555555554,22.454444444444444,23.321111111111108,34.93555555555556,34.60111111111111,19.15,15.505555555555556,14.686666666666667,14.629999999999999,39.28333333333333,19.016666666666666,20.896666666666665,23.025555555555556,22.977777777777778,0.0,0.0,48.5,11.0,88.5,8.0
4,0.0,5.64,5.5,-8.275454545454545,10.0,369.0172727272727,22.34,41.0,42.0,-500.1390909090909,483.0,29.49,7.205454545454546,1.0,371.0,2.541818181818182,2679.3818181818183,-0.030909090909090907,0.0,0.0,85.0,2703.01,45.4,40.50545454545455,41.28818181818182,24.31,27.019999999999996,26.46272727272727,22.54,23.40636363636364,35.35090909090909,35.09,20.491818181818182,15.715454545454547,14.774545454545455,14.656363636363636,39.28363636363636,19.36,21.105454545454545,23.09,23.062727272727273,0.0,0.0,48.5,11.0,88.5,8.0
5,0.0,5.64,5.5,-8.848888888888888,10.0,368.95444444444445,22.34,41.0,42.0,-500.09000000000003,483.0,29.673333333333332,7.417777777777778,1.0,371.0,2.635555555555556,2751.8688888888887,-0.025555555555555554,0.0,0.0,85.0,2772.5633333333335,45.4,40.11222222222222,41.6,24.31,27.02,26.5,22.57,23.44,35.59444444444445,35.467777777777776,21.642222222222223,16.065555555555555,14.86111111111111,14.686666666666667,39.24,19.587777777777777,21.278888888888886,23.09,23.09,0.0,0.0,48.5,11.0,88.5,8.0
6,0.0,5.64,5.5,-9.48090909090909,10.0,368.88545454545454,22.34,41.45636363636363,42.0,-500.18636363636364,483.0,30.17,7.707272727272727,1.0,371.0,2.7709090909090905,2876.478181818182,-0.017272727272727273,0.0,0.0,85.0,2940.657272727273,45.4,39.807272727272725,41.72636363636364,24.31,27.019999999999996,26.5,22.572727272727274,23.43909090909091,35.874545454545455,35.81454545454546,22.579090909090908,16.564545454545456,14.891818181818183,14.774545454545455,39.5,19.792727272727273,21.400909090909092,23.09,23.09,0.0,0.0,48.5,11.0,88.5,8.0
7,0.0,5.64,5.5,-9.753333333333334,10.0,368.8322222222222,22.34,42.0,42.0,-500.16555555555556,483.0,30.669999999999998,8.36111111111111,1.0,371.1955555555556,2.942222222222222,3083.0622222222223,-0.02333333333333333,0.0,0.0,85.0,3033.222222222222,45.4,39.58888888888889,41.943333333333335,24.31111111111111,27.02,26.5,22.628888888888888,23.387777777777778,36.117777777777775,36.10777777777778,23.24,17.145555555555557,14.946666666666667,14.860000000000001,39.89333333333334,19.814444444444444,21.49,23.09,23.09,0.0,0.0,48.5,11.0,88.5,8.0
8,0.0,5.64,5.5,-9.393636363636363,10.0,368.8463636363636,22.34,42.0,42.0,-500.14272727272726,483.0,31.17,7.953636363636363,1.0,371.02181818181816,2.9463636363636367,2939.098181818182,-0.034545454545454546,0.0,0.0,85.0,2949.2345454545457,45.4,39.413636363636364,42.162727272727274,24.42,27.019999999999996,26.5,22.66090909090909,23.40636363636364,36.45272727272727,36.482727272727274,23.55181818181818,17.69,14.97,14.831818181818182,40.1109090909091,21.36090909090909,22.073636363636364,23.166363636363638,23.113636363636363,0.0,0.0,48.5,11.0,88.5,8.0
9,0.0,5.64,5.5,-9.052222222222222,10.0,368.81333333333333,22.34,42.0,42.0,-500.18888888888887,483.0,31.49666666666667,8.0,1.0,371.0,2.9333333333333336,2970.6000000000004,-0.017777777777777778,0.0,0.0,85.0,2987.01,45.4,39.413333333333334,42.42444444444445,24.54222222222222,27.02,26.5,22.714444444444446,23.44,36.836666666666666,36.739999999999995,23.884444444444444,18.036666666666665,14.970000000000002,14.862222222222222,40.28666666666666,25.1,23.684444444444445,24.311111111111114,23.705555555555556,0.0,0.0,48.5,11.0,88.5,8.0
10,0.0,5.64,5.5,-9.142727272727273,10.0,368.7581818181818,22.34,42.0,42.0,-500.1390909090909,483.0,31.680000000000003,8.045454545454545,1.0,371.0,2.9181818181818184,2994.9663636363634,-0.02727272727272727,0.0,0.0,85.0,2988.950909090909,45.4,39.58909090909091,42.77363636363636,24.62818181818182,27.017272727272726,26.5,22.680000000000003,23.44090909090909,37.07727272727273,36.73727272727273,24.425454545454546,18.177272727272726,14.917272727272728,14.95,40.46090909090909,27.80545454545455,25.34363636363636,26.45,24.86727272727273,0.0,0.0,48.5,11.0,88.5,8.0
