Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,-1.87,-3.0,-13.173333333333332,8.0,390.57666666666665,10.0,25.0,25.0,-500.34,575.0,10.5,11.99,1.0,392.925,3.8000000000000003,4732.42,-0.245,0.0,0.0,85.0,4914.488333333334,83.8,28.94,22.13,7.21,7.821666666666666,6.86,4.76,4.94,16.026666666666667,15.873333333333333,4.0649999999999995,2.4983333333333335,1.97,3.2733333333333334,18.9,1.97,3.02,5.11,5.641666666666667,0.0,0.0,99.0,9.0,88.0,8.0
1,0.0,-1.87,-3.0,-15.547777777777778,8.0,390.25333333333333,10.0,25.0,25.0,-500.2755555555555,575.0,10.673333333333334,13.767777777777777,1.0,392.0055555555556,4.515555555555555,5397.362222222222,-0.24777777777777776,0.0,0.0,85.0,5676.700000000001,83.8,27.540000000000003,24.40222222222222,7.254444444444445,7.872222222222222,6.86,4.76,4.94,16.49888888888889,16.496666666666666,4.351111111111111,2.6566666666666667,1.97,3.117777777777778,19.51,2.017777777777778,3.02,5.11,5.69,0.0,0.0,99.0,9.0,88.0,8.0
2,0.0,-1.87,-3.0,-17.768181818181816,8.0,389.83272727272725,10.0,25.0,25.0,-500.09909090909093,575.0,11.17,16.521818181818183,1.0,391.6,5.774545454545454,6457.916363636364,-0.25363636363636366,0.0,0.0,85.0,6721.609090909091,83.8,24.96272727272727,27.835454545454546,7.29,7.91,6.86,4.76,4.94,17.22909090909091,17.282727272727275,5.065454545454545,3.0827272727272725,2.0236363636363635,3.02,20.366363636363637,2.1054545454545455,3.02,5.11,5.72,0.0,0.0,99.0,9.0,88.0,8.0
3,0.0,-1.87,-3.0,-18.874444444444446,8.0,389.6,10.0,25.37777777777778,25.822222222222223,-500.1066666666667,575.0,11.843333333333334,17.832222222222224,1.0,391.0,6.645555555555555,6986.253333333333,-0.24555555555555555,0.0,0.0,85.0,7000.0,83.8,23.512222222222224,28.314444444444444,7.29,7.91,6.86,4.76,4.94,17.934444444444445,18.32,5.985555555555555,3.711111111111111,2.06,3.02,20.73888888888889,2.3355555555555556,3.0644444444444443,5.11,5.72,0.0,0.0,99.0,9.0,88.0,8.0
4,0.0,-1.9227272727272726,-3.0,-18.816363636363636,8.0,389.56363636363636,10.0,26.0,26.0,-500.23636363636365,575.0,12.659999999999998,17.653636363636362,1.0,391.0,6.869999999999999,6923.258181818182,-0.2490909090909091,0.0,0.0,85.0,6886.683636363637,83.8,22.578181818181818,28.185454545454547,7.29,7.91,6.86,4.76,4.94,18.957272727272727,19.724545454545453,6.944545454545454,4.517272727272727,2.06,3.021818181818182,21.962727272727275,2.691818181818182,3.1563636363636363,5.111818181818182,5.723636363636364,0.0,0.0,99.0,9.0,88.0,8.0
5,0.0,-1.9033333333333333,-3.0,-18.266666666666666,8.0,389.6,10.0,26.0,26.0,-500.1911111111111,575.0,13.343333333333334,17.11777777777778,1.0,391.0,6.753333333333334,6708.398888888889,-0.25777777777777783,0.0,0.0,85.0,6635.564444444444,83.8,21.943333333333335,28.59333333333333,7.29,7.91,6.86,4.76111111111111,4.94,20.037777777777777,20.72888888888889,7.760000000000001,5.336666666666667,2.06,3.126666666666667,23.621111111111112,4.272222222222222,3.81,5.35,5.89,0.0,0.0,99.0,9.0,88.0,8.0
6,0.0,-1.9236363636363636,-3.0,-17.638181818181817,8.0,389.6,10.0,26.04090909090909,26.0,-500.19,575.0,14.159999999999998,16.55,1.0,391.0,6.654545454545455,6465.1,-0.2645454545454546,0.0,0.0,85.0,6407.02909090909,83.8,21.65909090909091,29.280909090909088,7.247272727272727,7.91,6.86,4.869090909090909,5.034545454545455,20.758181818181818,21.15818181818182,8.270909090909091,5.959090909090909,2.0045454545454544,3.3,24.574545454545454,8.208181818181819,5.94,7.352727272727273,7.2318181818181815,0.0,0.0,99.0,9.0,88.0,8.0
7,0.0,-1.96,-3.0,-17.047777777777778,8.0,389.6,10.0,26.994444444444444,26.155555555555555,-500.16888888888894,575.0,14.67,16.061111111111114,1.0,391.0,6.426666666666667,6270.404444444444,-0.25777777777777783,0.0,0.0,85.0,6232.344444444444,83.8,21.796666666666667,30.103333333333335,7.21,7.91,6.86,4.94,5.302222222222222,21.18777777777778,21.314444444444444,8.666666666666666,6.376666666666667,1.97,3.421111111111111,25.077777777777776,11.286666666666667,8.246666666666666,10.103333333333333,9.287777777777778,0.0,0.0,99.0,9.0,88.0,8.0
8,0.0,-1.9054545454545455,-3.0,-16.817272727272726,8.0,389.6181818181818,10.0,27.0,27.0,-345.6354545454546,575.0,15.17,15.65,1.0,391.1818181818182,6.218181818181819,6128.711818181819,-0.2636363636363636,0.0,0.0,85.0,6093.743636363637,83.8,22.387272727272727,30.976363636363637,7.211818181818182,7.91090909090909,6.86,4.943636363636364,5.557272727272728,21.584545454545456,21.615454545454547,9.101818181818182,6.668181818181818,2.0245454545454544,3.5072727272727273,25.50181818181818,12.251818181818182,9.513636363636364,11.655454545454546,10.780909090909091,0.0,0.0,98.85,9.0,88.0,8.0
9,0.0,-1.9244444444444444,-3.0,-16.468888888888888,8.0,389.62222222222226,10.0,27.822222222222223,27.0,-8.777777777777779,575.0,15.67,15.461111111111112,1.0,391.44444444444446,6.142222222222222,6033.923333333333,-0.2544444444444445,0.0,0.0,85.0,6018.315555555555,83.8,23.13,31.924444444444443,7.492222222222223,7.96,6.86,5.154444444444445,5.777777777777778,21.97222222222222,21.99777777777778,9.444444444444445,6.8244444444444445,2.112222222222222,3.5955555555555554,26.06222222222222,12.674444444444443,10.151111111111112,12.237777777777778,11.492222222222221,0.0,0.0,98.5,9.0,88.0,8.0
