Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,5.2,5.5,-4.875,0.0,381.9916666666666,19.84,50.0,49.0,-0.15,573.0,41.583333333333336,3.75,1.0,385.0,1.4400000000000002,1440.0,0.22333333333333336,0.0,0.0,85.0,1440.0,70.0,47.27,49.79999999999999,30.95,26.5,25.62,22.39,22.22,44.39000000000001,44.56,20.47,14.19,21.17,20.21,47.62,33.39,24.49,28.679999999999996,25.01,0.0,0.0,77.5,0.0,88.5,8.0
1,0.0,5.2,5.5,-4.905555555555555,0.0,381.94444444444446,19.84,50.0,49.0,-0.15777777777777777,573.0,41.916666666666664,3.75,1.0,385.0,1.44,1444.4466666666667,0.22333333333333336,0.0,0.0,85.0,1440.0,70.0,47.27,49.8,30.950000000000003,26.5,25.62,22.413333333333334,22.22,44.39,44.56,20.47,14.24888888888889,21.23111111111111,20.21,47.62,33.39,24.504444444444445,28.663333333333338,25.03222222222222,0.0,0.0,77.5,0.0,88.5,8.0
2,0.0,5.2,5.5,-4.586363636363637,0.0,381.99545454545455,19.84,50.0,49.0,-0.27181818181818185,573.0,42.0,3.75,1.0,385.0,1.44,1446.919090909091,0.21727272727272728,0.0,0.0,85.0,1440.0,70.0,47.28272727272727,49.812727272727265,30.982727272727274,26.5,25.63909090909091,22.474545454545453,22.237272727272725,44.39,44.56,20.455454545454543,14.522727272727273,21.416363636363634,20.21,47.62,33.408181818181816,24.585454545454546,28.633636363636366,25.072727272727274,0.0,0.0,77.5,0.0,88.5,8.0
3,0.0,5.180000000000001,5.5,-5.050000000000001,0.0,381.9777777777778,19.84,50.0,49.0,-0.31222222222222223,573.0,42.0,3.75,1.0,385.0,1.44,1444.8755555555556,0.21888888888888888,0.0,0.0,85.0,1440.0,70.0,47.34888888888889,49.867777777777775,31.14111111111111,26.5,25.721111111111114,22.461111111111112,22.316666666666666,44.39,44.56,20.39333333333333,14.867777777777778,21.43,20.252222222222223,47.62,33.47333333333333,24.656666666666666,28.786666666666665,25.035555555555554,0.0,0.0,77.5,0.0,88.5,8.0
4,0.0,5.115454545454546,5.5,-5.118181818181818,0.0,381.9818181818182,19.84,50.0,49.0,-0.3590909090909091,573.0,42.0,3.75,1.0,385.0,1.44,1447.2727272727273,0.21454545454545454,0.0,0.0,85.0,1440.0,70.0,47.36000000000001,49.811818181818175,31.283636363636365,26.5,25.79090909090909,22.376363636363635,22.384545454545457,44.39,44.583636363636366,20.35272727272727,15.194545454545453,21.43,20.35363636363636,47.62,33.49636363636363,24.66,28.94181818181818,25.138181818181817,0.0,0.0,77.5,0.0,88.5,8.0
5,0.0,5.11,5.5,-5.116666666666666,0.0,381.9555555555555,19.84,50.0,49.0,-0.31444444444444447,573.0,42.0,3.75,1.0,385.0,1.44,1444.4466666666667,0.22,0.0,0.0,85.0,1440.0,70.0,47.34888888888889,49.8,31.283333333333335,26.516666666666666,25.8,22.348888888888887,22.39,44.404444444444444,44.64666666666667,20.221111111111114,15.401111111111113,21.453333333333333,20.28222222222222,47.62,33.56333333333333,24.676666666666666,29.052222222222227,25.265555555555554,0.0,0.0,77.5,0.0,88.5,8.0
6,0.0,5.11,5.5,-5.05,0.0,381.94545454545454,19.84,50.0,49.0,-0.19272727272727275,573.0,42.0,3.75,1.0,385.0,1.44,1443.6372727272728,0.21363636363636365,0.0,0.0,85.0,1440.0,70.0,47.28090909090909,49.8,31.25181818181818,26.6,25.8,22.470000000000002,22.375454545454545,44.47090909090909,44.65,20.28181818181818,15.409999999999998,21.514545454545456,20.195454545454545,47.62,33.584545454545456,24.742727272727276,29.185454545454547,25.294545454545457,0.0,0.0,77.5,0.0,88.5,8.0
7,0.0,5.11,5.5,-5.277777777777778,0.0,381.9555555555555,19.84,50.0,49.0,-0.21333333333333332,573.0,42.0,3.75,1.0,385.0,1.44,1442.4622222222222,0.22,0.0,0.0,85.0,1440.0,70.0,47.281111111111116,49.8,31.35777777777778,26.666666666666668,25.8,22.48,22.34222222222222,44.48,44.669999999999995,20.57,15.431111111111111,21.50111111111111,20.147777777777776,47.62,33.63333333333333,24.766666666666666,29.169999999999998,25.35666666666667,0.0,0.0,77.5,0.0,88.5,8.0
8,0.0,5.11,5.5,-5.1499999999999995,0.0,381.94090909090903,19.84,50.0,49.0,-0.23454545454545456,573.0,42.0,3.75,1.0,385.0,1.44,1448.8945454545456,0.23,0.0,0.0,85.0,1440.0,70.0,47.346363636363634,49.812727272727265,31.30545454545455,26.67,25.8,22.502727272727274,22.483636363636364,44.49454545454545,44.71181818181818,20.773636363636363,15.450909090909091,21.37272727272727,20.184545454545454,47.631818181818176,33.60818181818182,24.847272727272728,29.043636363636367,25.38272727272727,0.0,0.0,77.5,0.0,88.5,8.0
9,0.0,5.11,5.5,-4.844444444444445,0.0,381.94444444444446,19.84,50.0,49.0,-0.29333333333333333,573.0,42.0,3.75,1.0,385.0,1.44,1440.0,0.21666666666666667,0.0,0.0,85.0,1440.0,70.0,47.36,49.878888888888895,31.34333333333333,26.69,25.814444444444444,22.566666666666666,22.563333333333333,44.556666666666665,44.67333333333333,21.026666666666667,15.211111111111112,21.20111111111111,20.087777777777777,47.69888888888889,33.76111111111111,24.934444444444445,29.05888888888889,25.446666666666665,0.0,0.0,77.5,0.0,88.5,8.0
