Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
0,0.0,7.21,7.0,-12.811666666666667,10.0,384.4783333333333,10.0,8.0,8.0,,510.0,8.0,11.81,1.0,386.0,3.766666666666667,4555.8,-0.03833333333333333,0.0,0.0,85.0,4798.096666666667,71.9,7.82,7.7700000000000005,6.266666666666667,6.25,6.16,6.86,7.055,8.233333333333334,8.25,7.82,8.34,8.43,9.83,8.751666666666667,7.315,7.29,7.12,7.29,0.0,0.0,77.5,10.0,89.0,8.0
1,0.0,7.194444444444445,7.0,-14.959999999999999,10.0,384.1722222222222,10.0,8.0,8.0,,510.0,8.0,13.696666666666665,1.0,385.7933333333333,4.64,5294.834444444445,-0.03888888888888889,0.0,0.0,85.0,5568.259999999999,71.9,7.819999999999999,7.98888888888889,6.322222222222222,6.261111111111111,6.16,6.86,7.108888888888889,8.178888888888888,8.238888888888889,7.819999999999999,8.34,8.44111111111111,9.83,8.63,7.37,7.29,7.12,7.29,0.0,0.0,77.5,10.0,89.0,8.0
2,0.0,7.143636363636364,7.0,-17.928181818181816,10.0,383.74,10.0,8.0,8.0,,510.0,8.0,16.495454545454546,1.0,385.0,5.490909090909091,6338.490909090909,-0.030909090909090907,0.0,0.0,85.0,6596.514545454545,71.9,7.833636363636364,8.645454545454545,6.329999999999999,6.322727272727272,6.170909090909091,6.86,7.120000000000001,8.156363636363636,8.178181818181818,7.820000000000001,8.34,8.509090909090908,9.83,8.519090909090908,7.379999999999999,7.29,7.130909090909091,7.29,0.0,0.0,77.5,10.0,89.0,8.0
3,0.0,7.186666666666667,7.0,-19.428888888888892,10.0,383.40444444444444,10.0,8.0,8.206666666666667,,510.0,8.0,18.213333333333335,1.0,385.0,6.662222222222223,6982.34,-0.034444444444444444,0.0,0.0,85.0,6979.426666666666,71.9,7.97111111111111,9.682222222222222,6.33,6.318888888888889,6.238888888888889,6.86,7.128888888888889,8.1,8.17,7.819999999999999,8.34,8.52,9.83,8.371111111111112,7.38,7.29,7.187777777777778,7.29,0.0,0.0,77.5,10.0,89.0,8.0
4,0.0,7.129090909090909,7.0,-19.625454545454545,10.0,383.2790909090909,10.0,8.076363636363636,9.0,,510.0,8.0,17.63181818181818,1.0,385.0,6.858181818181818,6803.8,-0.030909090909090907,0.0,0.0,85.0,6737.100909090909,71.9,8.132727272727273,10.804545454545455,6.329999999999999,6.2718181818181815,6.25,6.86,7.1827272727272735,8.177272727272728,8.23,7.829999999999999,8.355454545454545,8.502727272727272,9.83,8.348181818181818,7.379999999999999,7.29,7.143636363636364,7.29,0.0,0.0,77.5,10.0,89.0,8.0
5,0.14222222222222222,7.12,7.0,-19.574444444444442,10.0,383.2733333333333,10.0,9.0,9.0,,510.0,8.014444444444443,16.976666666666667,1.0,385.0,6.653333333333332,6525.392222222222,-0.03888888888888889,0.0,0.0,85.0,6471.057777777777,71.9,8.17,12.96111111111111,6.33,6.3244444444444445,6.25,6.86,7.131111111111112,8.357777777777777,8.552222222222222,7.914444444444445,8.423333333333334,8.436666666666666,9.83,8.43888888888889,7.38,7.29,7.19888888888889,7.29,0.0,0.0,77.5,10.0,89.0,8.0
6,0.3709090909090909,7.120000000000001,7.0,-18.965454545454545,10.0,383.29727272727274,10.0,9.0,9.44,,510.0,8.365454545454545,16.44272727272727,1.0,385.0,6.487272727272727,6322.928181818181,-0.03363636363636364,0.0,0.0,85.0,6281.291818181818,71.9,8.17,14.71,6.329999999999999,6.329999999999999,6.25,6.86,7.130909090909091,8.71,9.011818181818182,8.066363636363635,8.43,8.443636363636363,9.811818181818182,8.821818181818182,7.379999999999999,7.29,7.21,7.29,0.0,0.0,77.5,10.0,89.0,8.0
7,0.3288888888888889,7.12,7.0,-17.801111111111112,10.0,383.4144444444444,10.0,9.648888888888889,10.0,,510.0,8.5,15.98111111111111,1.0,385.0,6.293333333333333,6145.045555555556,-0.034444444444444444,0.0,0.0,85.0,6096.54,71.9,8.17,16.33555555555556,6.33,6.33,6.25,6.86,7.187777777777778,9.217777777777778,9.642222222222223,8.175555555555555,8.44111111111111,8.511111111111111,9.72,9.348888888888888,7.38,7.29,7.21,7.29,0.0,0.0,77.5,10.0,89.0,8.0
8,0.16363636363636364,7.120000000000001,7.0,-17.77,10.0,383.33363636363634,10.0,10.076363636363636,10.44,,510.0,8.524545454545454,15.594545454545454,1.0,385.0,6.112727272727272,5998.717272727273,-0.028181818181818183,0.0,0.0,85.0,5968.081818181818,71.9,8.17,17.74909090909091,6.329999999999999,6.329999999999999,6.236363636363635,6.86,7.132727272727274,9.853636363636364,10.510909090909092,8.33909090909091,8.522727272727273,8.533636363636363,9.566363636363636,10.18818181818182,7.403636363636363,7.29,7.219090909090909,7.29,0.0,0.0,77.5,10.0,89.0,8.0
9,0.2088888888888889,7.132222222222222,7.0,-17.10111111111111,10.0,383.4,10.0,11.0,11.0,,510.0,8.875555555555556,15.337777777777777,1.0,385.0,6.0088888888888885,5885.874444444445,-0.03888888888888889,0.0,0.0,85.0,5855.948888888889,71.9,8.18,18.846666666666668,6.37,6.33,6.171111111111111,6.871111111111111,7.138888888888889,10.697777777777778,11.475555555555555,8.523333333333333,8.593333333333334,8.593333333333334,9.497777777777777,11.351111111111111,7.636666666666667,7.319999999999999,7.322222222222223,7.318888888888889,0.0,0.0,77.5,10.0,89.0,8.0
10,0.05818181818181818,7.2,7.0,-16.798181818181817,10.0,383.41909090909087,10.0,11.621818181818183,11.803636363636365,,510.0,9.0,15.049090909090909,1.0,385.0,5.890909090909091,5790.261818181819,-0.03818181818181818,0.0,0.0,85.0,5771.401818181818,71.9,8.328181818181818,19.586363636363636,6.712727272727273,6.347272727272727,6.170909090909091,6.980909090909091,7.291818181818181,11.613636363636363,12.423636363636364,8.775454545454545,8.617272727272727,8.6,9.569090909090908,12.717272727272727,8.482727272727272,7.540909090909091,7.66090909090909,7.495454545454546,0.0,0.0,77.5,10.0,89.0,8.0
11,0.017777777777777778,7.194444444444445,7.0,-16.436666666666667,10.0,383.4211111111111,10.0,12.426666666666668,12.204444444444444,,510.0,9.014444444444443,14.948888888888888,1.0,385.0,5.76,5747.3822222222225,-0.042222222222222223,0.0,0.0,85.0,5738.3822222222225,71.9,8.588888888888889,20.067777777777778,7.2988888888888885,6.44,6.238888888888889,7.224444444444444,7.484444444444445,12.293333333333333,12.912222222222221,9.017777777777777,8.683333333333332,8.6,9.656666666666666,14.105555555555556,9.246666666666666,7.728888888888889,8.168888888888889,7.760000000000001,0.0,0.0,77.5,10.0,89.0,8.0
12,0.04,7.143636363636364,7.0,-16.407272727272726,10.0,383.4,10.0,13.258181818181818,13.0,,510.0,9.365454545454545,14.75,1.0,385.0,5.723636363636363,5706.051818181818,-0.04,0.0,0.0,85.0,5698.676363636364,71.8,9.088181818181818,20.455454545454543,7.984545454545454,6.622727272727272,6.236363636363635,7.517272727272727,7.8127272727272725,12.483636363636363,12.859090909090908,9.125454545454545,8.69,8.6,9.744545454545454,15.409999999999998,9.624545454545455,7.891818181818182,8.749090909090908,8.072727272727272,0.0,0.0,77.5,10.0,89.0,8.0
13,0.04,7.202222222222222,7.0,-16.607777777777777,10.0,383.4,10.0,14.202222222222222,13.646666666666667,,510.0,9.514444444444443,14.75,1.0,385.0,5.68,5680.0,-0.031111111111111107,0.0,0.0,85.0,5680.0,71.8,9.824444444444445,21.012222222222224,8.69111111111111,6.888888888888889,6.171111111111111,7.92111111111111,8.172222222222222,12.405555555555557,12.722222222222221,9.213333333333333,8.703333333333333,8.615555555555554,9.82,16.504444444444445,9.806666666666667,7.992222222222221,9.182222222222222,8.266666666666667,0.0,0.0,77.5,10.0,89.0,8.0
14,0.04,7.21,7.0,-16.232727272727274,10.0,383.3481818181818,10.0,15.074545454545454,14.074545454545454,,510.0,9.865454545454545,14.75,1.0,385.0,5.68,5660.938181818182,-0.03181818181818182,0.0,0.0,85.0,5651.441818181818,71.8,10.698181818181817,21.62909090909091,9.457272727272727,7.260909090909092,6.170909090909091,8.277272727272727,8.59909090909091,12.626363636363635,12.767272727272728,9.30090909090909,8.77090909090909,8.696363636363635,9.83,17.458181818181817,9.780909090909091,8.067272727272726,9.351818181818182,8.395454545454545,0.0,0.0,77.5,10.0,89.0,8.0
15,0.04,7.21,7.0,-16.074444444444445,10.0,383.34444444444443,10.0,16.0,15.0,,510.0,10.0,14.75,1.0,385.0,5.68,5624.81111111111,-0.031111111111111114,0.0,0.0,85.0,5640.0,71.8,11.714444444444446,22.321111111111108,10.14,7.752222222222222,6.238888888888889,8.614444444444445,9.026666666666666,12.962222222222222,13.091111111111111,9.396666666666667,8.78,8.758888888888889,9.83,18.21,9.46,8.06111111111111,9.284444444444444,8.321111111111112,0.0,0.0,77.5,10.0,89.0,8.0
16,0.04,7.21,7.0,-16.318181818181817,10.0,383.3190909090909,10.0,16.80181818181818,15.438181818181818,,510.0,10.024545454545454,14.639999999999999,1.0,385.0,5.68,5614.563636363636,-0.05363636363636364,0.0,0.0,85.0,5611.444545454546,71.8,12.819090909090908,23.185454545454544,10.606363636363637,8.182727272727274,6.25,8.867272727272727,9.362727272727273,13.324545454545454,13.504545454545456,9.549999999999999,8.78,8.69909090909091,9.83,18.900909090909092,8.981818181818182,7.918181818181818,9.03,8.17,0.0,0.0,77.5,10.0,89.0,8.0
17,0.04,7.21,7.0,-16.178888888888892,10.0,383.3211111111111,10.0,17.646666666666665,16.0,,510.0,10.375555555555556,14.5,1.0,385.0,5.626666666666667,5600.0,-0.04888888888888889,0.0,0.0,85.0,5600.0,71.8,13.814444444444444,24.25111111111111,11.033333333333333,8.513333333333334,6.25,9.037777777777778,9.571111111111112,13.747777777777777,13.850000000000001,9.648888888888889,8.78,8.69,9.813333333333333,19.540000000000003,8.616666666666667,7.817777777777778,8.702222222222222,8.074444444444445,0.0,0.0,77.5,10.0,89.0,8.0
18,0.04,7.21,7.0,-16.116363636363637,10.0,383.24818181818176,10.0,18.256363636363634,16.80181818181818,,510.0,10.524545454545454,14.5,1.0,385.0,5.6,5600.0,-0.028181818181818183,0.0,0.0,85.0,5600.0,71.8,14.766363636363637,25.171818181818182,11.404545454545454,8.731818181818182,6.25,9.149090909090908,9.81090909090909,14.184545454545455,14.15,9.76,8.78,8.69,9.749090909090908,20.279999999999998,8.356363636363637,7.743636363636364,8.442727272727273,7.986363636363635,0.0,0.0,77.5,10.0,89.0,8.0
19,0.04,7.21,7.0,-16.30333333333333,10.0,383.22999999999996,10.0,19.0,17.202222222222222,,510.0,10.875555555555556,14.5,1.0,385.0,5.6,5600.0,-0.03333333333333333,0.0,0.0,85.0,5600.0,71.8,15.648888888888889,26.038888888888888,11.817777777777778,9.05,6.25,9.326666666666666,10.007777777777777,14.629999999999999,14.554444444444446,9.987777777777778,8.78,8.703333333333333,9.74,20.935555555555553,8.177777777777777,7.721111111111112,8.266666666666667,7.915555555555555,0.0,0.0,77.5,10.0,89.0,8.0
20,0.04,7.21,7.0,-16.16,10.0,383.21181818181816,10.0,19.80181818181818,18.0,,510.0,11.024545454545454,14.5,1.0,385.0,5.6,5600.0,-0.04363636363636363,0.0,0.0,85.0,5600.0,71.8,16.385454545454547,26.824545454545454,12.177272727272726,9.303636363636365,6.259090909090909,9.566363636363636,10.247272727272728,15.131818181818181,14.941818181818183,10.172727272727274,8.78,8.754545454545454,9.74,21.682727272727274,8.092727272727272,7.653636363636363,8.167272727272728,7.891818181818182,0.0,0.0,77.5,10.0,89.0,8.0
21,0.04,7.21,7.0,-16.325555555555557,10.0,383.2,10.0,20.646666666666665,18.86888888888889,,510.0,11.389999999999999,14.5,1.0,385.0,5.6,5600.0,-0.026666666666666665,0.0,0.0,85.0,5600.0,71.8,17.145555555555557,27.476666666666667,12.527777777777779,9.501111111111111,6.322222222222222,9.748888888888889,10.433333333333334,15.58111111111111,15.433333333333334,10.346666666666668,8.78,8.684444444444445,9.751111111111111,22.404444444444444,8.107777777777777,7.651111111111111,8.081111111111111,7.812222222222222,0.0,0.0,77.5,10.0,89.0,8.0
22,0.04,7.21,7.0,-16.13,10.0,383.1627272727273,10.0,21.256363636363634,19.256363636363634,,510.0,11.865454545454547,14.5,1.0,385.0,5.6,5596.362727272727,-0.04090909090909091,0.0,0.0,85.0,5600.0,71.8,17.86,28.14454545454545,12.877272727272727,9.770909090909091,6.329999999999999,9.923636363636364,10.62,16.017272727272726,15.877272727272727,10.520909090909091,8.78,8.61,9.818181818181818,23.165454545454544,8.316363636363636,7.717272727272728,7.993636363636364,7.739090909090908,0.0,0.0,77.5,10.0,89.0,8.0
23,0.04777777777777778,7.21,7.0,-16.26888888888889,10.0,383.13444444444445,10.0,22.0,20.0,,510.0,12.014444444444443,14.5,1.0,385.0,5.6,5600.0,-0.03666666666666667,0.0,0.0,85.0,5600.0,71.8,18.564444444444447,28.713333333333335,13.216666666666667,10.085555555555555,6.33,10.085555555555555,10.86111111111111,16.443333333333335,16.301111111111112,10.696666666666665,8.791111111111112,8.615555555555554,9.83,23.876666666666665,8.407777777777778,7.73,7.916666666666667,7.73,0.0,0.0,77.5,10.0,89.0,8.0
24,0.06181818181818182,7.21,7.0,-16.387272727272727,10.0,383.1290909090909,10.0,22.80181818181818,20.80181818181818,,510.0,12.365454545454547,14.5,1.0,385.0,5.6,5600.0,-0.035454545454545454,0.0,0.0,85.0,5600.0,71.8,19.325454545454548,29.373636363636365,13.5,10.289090909090909,6.329999999999999,10.21,11.046363636363637,16.814545454545456,16.671818181818182,10.870909090909091,8.858181818181817,8.696363636363635,9.811818181818182,24.51,8.331818181818182,7.719090909090909,7.8963636363636365,7.73,0.0,0.0,77.5,10.0,89.0,8.0
25,0.07444444444444445,7.21,7.0,-16.064444444444447,10.0,383.02666666666664,10.0,23.202222222222222,21.017777777777777,,510.0,12.514444444444443,14.5,1.0,385.0,5.6,5600.0,-0.022222222222222223,0.0,0.0,85.0,5600.0,71.8,20.046666666666667,30.006666666666668,13.827777777777778,10.52888888888889,6.341111111111111,10.442222222222222,11.21888888888889,17.23888888888889,17.08555555555556,11.055555555555555,8.88111111111111,8.784444444444444,9.732222222222223,25.185555555555556,8.168888888888889,7.651111111111111,7.817777777777778,7.73,0.0,0.0,77.5,10.0,89.0,8.0
26,0.056363636363636366,7.21,7.0,-16.983636363636364,10.0,382.96727272727276,10.0,24.0,21.96909090909091,,510.0,12.889999999999999,14.5,1.0,384.74363636363637,5.6,5603.636363636364,-0.021818181818181816,0.16545454545454547,0.0,85.0,5600.0,71.7,20.816363636363636,30.689999999999998,14.121818181818183,10.74,6.408181818181817,10.622727272727273,11.405454545454546,17.664545454545454,17.458181818181817,11.294545454545455,8.94090909090909,8.870909090909091,9.659090909090908,25.813636363636363,8.005454545454546,7.64,7.743636363636364,7.73,0.0,0.0,77.5,10.0,89.0,8.0
27,0.052222222222222225,7.21,7.0,-16.883333333333333,10.0,382.96,10.0,24.86888888888889,22.424444444444443,,510.0,13.375555555555556,14.5,1.0,384.62888888888887,5.6,5603.682222222222,-0.002222222222222222,0.22666666666666668,0.0,85.0,5600.0,71.7,21.596666666666668,31.394444444444446,14.523333333333333,11.072222222222223,6.42,10.796666666666667,11.646666666666668,18.03666666666667,17.89777777777778,11.472222222222221,8.964444444444446,8.943333333333333,9.65,26.424444444444443,7.905555555555556,7.639999999999999,7.721111111111112,7.73,0.0,0.022222222222222223,77.5,10.0,89.0,8.0
28,0.07181818181818182,7.21,7.0,-17.893636363636364,10.0,382.7690909090909,10.0,25.438181818181818,23.0,,510.0,13.524545454545455,14.5,1.0,384.0309090909091,5.6,5596.979090909091,-0.046363636363636364,4.049090909090909,0.0,85.0,5606.650909090909,71.7,22.303636363636365,32.15,14.882727272727273,11.41909090909091,6.4327272727272735,10.986363636363636,11.841818181818182,18.472727272727273,18.39909090909091,11.581818181818182,9.03090909090909,8.95,9.665454545454544,27.035454545454545,7.818181818181818,7.630909090909091,7.653636363636363,7.73,4.4763636363636365,0.07181818181818182,77.5,10.0,89.0,8.0
29,0.08,7.21,7.0,-19.474444444444444,10.0,382.5177777777778,10.0,26.0,23.644444444444446,,510.0,13.889999999999999,14.716666666666665,1.0,384.0,5.6,5638.79,0.15444444444444447,28.38888888888889,0.0,85.0,5640.0,71.7,22.933333333333334,32.79555555555555,15.232222222222223,11.742222222222223,6.498888888888889,11.238888888888889,12.083333333333334,18.974444444444444,18.831111111111113,11.733333333333333,9.052222222222222,8.938888888888888,9.71888888888889,27.645555555555557,7.7411111111111115,7.567777777777778,7.633333333333334,7.73,14.292222222222222,0.22666666666666668,77.5,10.0,89.0,8.0
